gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
UCP1	20	0	0	20	0	0.0	0.0	0.0
SIX1	16	0	1	15	1	0.011088389460407947	0.0	0.007685885891432381
EXD1	18	0	0	18	0	0.0	0.0	0.0
SFR1	20	0	0	20	0	0.0	0.0	0.0
CLDN3	20	0	0	20	0	0.0	0.0	0.0
OR1L8	10	0	0	10	0	0.0	0.0	0.0
SLC16A8	20	0	0	20	0	0.0	0.0	0.0
RBM18	20	0	0	20	0	0.0	0.0	0.0
NUDT15	14	0	0	14	0	0.0	0.0	0.0
GRHL2	20	0	0	20	0	0.0	0.0	0.0
OSBPL7	20	0	0	20	0	0.0	0.0	0.0
SPNS1	20	0	0	20	0	0.0	0.0	0.0
CDC26	20	0	0	20	0	0.0	0.0	0.0
KPTN	20	0	0	20	0	0.0	0.0	0.0
GBP4	10	0	0	10	0	0.0	0.0	0.0
INSL5	15	0	0	15	0	0.0	0.0	0.0
RHOB	20	0	0	20	0	0.0	0.0	0.0
RAP2C	7	0	0	7	0	0.0	0.0	0.0
SF3B2	20	0	0	20	0	0.0	0.0	0.0
HUS1	20	0	0	20	0	0.0	0.0	0.0
POTEE	20	0	0	20	0	0.0	0.0	0.0
HAPLN1	20	0	0	20	0	0.0	0.0	0.0
KCTD2	20	0	0	20	0	0.0	0.0	0.0
TFPT	20	0	0	20	0	0.0	0.0	0.0
CHAMP1	19	0	0	19	0	0.0	0.0	0.0
INKA1	20	0	0	20	0	0.0	0.0	0.0
SMYD4	20	0	0	20	0	0.0	0.0	0.0
IQCC	20	0	0	20	0	0.0	0.0	0.0
PRRT1	20	0	0	20	0	0.0	0.0	0.0
CATSPERZ	20	0	0	20	0	0.0	0.0	0.0
TSPAN31	20	0	0	20	0	0.0	0.0	0.0
AGAP4	6	0	0	6	0	0.0	0.0	0.0
TNFAIP6	11	0	0	11	0	0.0	0.0	0.0
MOGS	20	0	0	20	0	0.0	0.0	0.0
NAPRT	20	0	0	20	0	0.0	0.0	0.0
P2RX2	20	0	0	20	0	0.0	0.0	0.0
SERPINB11	16	0	0	16	0	0.0	0.0	0.0
GNGT1	20	0	0	20	0	0.0	0.0	0.0
NKG7	20	0	0	20	0	0.0	0.0	0.0
GTF3C5	20	0	0	20	0	0.0	0.0	0.0
ADAM8	20	0	0	20	0	0.0	0.0	0.0
PTGES	20	0	0	20	0	0.0	0.0	0.0
ACADS	20	0	0	20	0	0.0	0.0	0.0
TTC31	20	0	0	20	0	0.0	0.0	0.0
CLDN19	20	0	0	20	0	0.0	0.0	0.0
MMP9	20	0	0	20	0	0.0	0.0	0.0
RPL39L	20	0	0	20	0	0.0	0.0	0.0
ZNF497	20	0	0	20	0	0.0	0.0	0.0
CHTF8	20	0	0	20	0	0.0	0.0	0.0
SBNO2	20	0	0	20	0	0.0	0.0	0.0
RFC4	20	0	0	20	0	0.0	0.0	0.0
PTPMT1	20	0	0	20	0	0.0	0.0	0.0
PQBP1	20	0	0	20	0	0.0	0.0	0.0
GSTZ1	20	0	0	20	0	0.0	0.0	0.0
BAG6	20	0	0	20	0	0.0	0.0	0.0
EHHADH	20	0	0	20	0	0.0	0.0	0.0
FRS3	20	0	0	20	0	0.0	0.0	0.0
CILP	20	0	0	20	0	0.0	0.0	0.0
CXCL13	20	0	0	20	0	0.0	0.0	0.0
SURF2	20	0	0	20	0	0.0	0.0	0.0
AUNIP	20	0	0	20	0	0.0	0.0	0.0
SMIM40	20	0	0	20	0	0.0	0.0	0.0
FBXL18	20	0	0	20	0	0.0	0.0	0.0
COX6B2	20	0	0	20	0	0.0	0.0	0.0
SMYD1	17	0	1	16	1	0.014795450518877878	0.0	0.01025542481227438
RND1	20	0	0	20	0	0.0	0.0	0.0
