gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
PAPOLG	20	0	0	20	0	0.0	0.0	0.0
HRNR	9	0	0	9	0	0.0	0.0	0.0
CD2AP	17	0	0	17	0	0.0	0.0	0.0
SIRT2	20	0	0	20	0	0.0	0.0	0.0
NAA35	20	0	0	20	0	0.0	0.0	0.0
PRRC2C	20	0	0	20	0	0.0	0.0	0.0
ACOT12	20	0	0	20	0	0.0	0.0	0.0
FLNA	20	0	0	20	0	0.0	0.0	0.0
MAPK1	20	0	0	20	0	0.0	0.0	0.0
TRAF3IP1	20	0	0	20	0	0.0	0.0	0.0
VPS53	20	0	0	20	0	0.0	0.0	0.0
TCF25	20	0	0	20	0	0.0	0.0	0.0
ALKBH8	20	0	0	20	0	0.0	0.0	0.0
USP46	20	0	0	20	0	0.0	0.0	0.0
MEGF9	20	0	0	20	0	0.0	0.0	0.0
RAB27A	20	0	0	20	0	0.0	0.0	0.0
LONRF1	20	0	0	20	0	0.0	0.0	0.0
KCNK12	20	0	0	20	0	0.0	0.0	0.0
NREP	20	0	0	20	0	0.0	0.0	0.0
VPS36	17	0	0	17	0	0.0	0.0	0.0
RPS27A	20	0	0	20	0	0.0	0.0	0.0
LANCL2	20	0	0	20	0	0.0	0.0	0.0
NME7	20	0	0	20	0	0.0	0.0	0.0
YBX1	20	0	0	20	0	0.0	0.0	0.0
CDC45	20	0	0	20	0	0.0	0.0	0.0
GIMAP5	14	0	0	14	0	0.0	0.0	0.0
GOLGA3	20	0	0	20	0	0.0	0.0	0.0
GNG11	10	0	0	10	0	0.0	0.0	0.0
STXBP4	20	0	0	20	0	0.0	0.0	0.0
STIM1	20	0	0	20	0	0.0	0.0	0.0
DYNC1LI1	20	0	0	20	0	0.0	0.0	0.0
CHRNA3	20	0	0	20	0	0.0	0.0	0.0
SCARB2	20	0	0	20	0	0.0	0.0	0.0
AGPAT4	20	0	0	20	0	0.0	0.0	0.0
HIPK2	20	0	0	20	0	0.0	0.0	0.0
WDR59	20	0	0	20	0	0.0	0.0	0.0
THEM6	20	0	0	20	0	0.0	0.0	0.0
COMMD6	20	0	0	20	0	0.0	0.0	0.0
SPAG6	20	0	1	19	1	0.0060234389891862024	0.0	0.004175129752629263
CCDC3	20	0	1	19	1	0.008134689243060659	0.0	0.0056385369135588115
DKK3	20	0	0	20	0	0.0	0.0	0.0
FUBP3	20	0	0	20	0	0.0	0.0	0.0
PXDC1	20	0	0	20	0	0.0	0.0	0.0
DYRK4	20	0	0	20	0	0.0	0.0	0.0
C3orf70	20	0	0	20	0	0.0	0.0	0.0
TNPO1	20	0	0	20	0	0.0	0.0	0.0
EEF1A2	20	0	0	20	0	0.0	0.0	0.0
NAPG	20	0	0	20	0	0.0	0.0	0.0
EDARADD	20	0	0	20	0	0.0	0.0	0.0
LRPPRC	20	0	0	20	0	0.0	0.0	0.0
BTBD7	20	0	0	20	0	0.0	0.0	0.0
PAPOLA	20	0	0	20	0	0.0	0.0	0.0
SEPTIN9	20	0	0	20	0	0.0	0.0	0.0
TSGA10	20	0	0	20	0	0.0	0.0	0.0
CDH5	20	0	0	20	0	0.0	0.0	0.0
LARP1	20	0	0	20	0	0.0	0.0	0.0
ADCY7	20	0	0	20	0	0.0	0.0	0.0
TBCEL	20	0	0	20	0	0.0	0.0	0.0
GCNT2	20	0	0	20	0	0.0	0.0	0.0
FCGRT	20	0	0	20	0	0.0	0.0	0.0
CHFR	20	0	0	20	0	0.0	0.0	0.0
KIF18B	20	0	1	19	1	0.02541969935375342	0.0	0.017619592937735646
LILRB1	9	0	0	9	0	0.0	0.0	0.0
COX7A2L	20	0	0	20	0	0.0	0.0	0.0
KLF6	20	0	0	20	0	0.0	0.0	0.0
LRRC8C	20	0	0	20	0	0.0	0.0	0.0
BLCAP	20	0	0	20	0	0.0	0.0	0.0
LCAT	20	0	0	20	0	0.0	0.0	0.0
IRS2	20	0	0	20	0	0.0	0.0	0.0
RABEP1	20	0	0	20	0	0.0	0.0	0.0
TRIM59	13	0	0	13	0	0.0	0.0	0.0
GADD45G	20	0	0	20	0	0.0	0.0	0.0
