gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
ZDHHC23	18	0	0	18	0	0.0	0.0	0.0
STX16	20	0	0	20	0	0.0	0.0	0.0
DHRS9	20	0	1	19	1	0.005258564270622152	0.0	0.0036449589979750097
RXYLT1	20	0	0	20	0	0.0	0.0	0.0
CACNB3	20	0	0	20	0	0.0	0.0	0.0
STX1B	20	0	0	20	0	0.0	0.0	0.0
FRA10AC1	20	0	0	20	0	0.0	0.0	0.0
COL6A3	20	0	0	20	0	0.0	0.0	0.0
MELTF	20	0	0	20	0	0.0	0.0	0.0
ZNF678	20	0	0	20	0	0.0	0.0	0.0
GCNA	8	0	0	8	0	0.0	0.0	0.0
ABCE1	16	0	0	16	0	0.0	0.0	0.0
NCBP1	20	0	0	20	0	0.0	0.0	0.0
SRI	20	0	0	20	0	0.0	0.0	0.0
TMPRSS11A	15	0	0	15	0	0.0	0.0	0.0
ACAA1	20	0	0	20	0	0.0	0.0	0.0
STAT5B	20	0	0	20	0	0.0	0.0	0.0
DNALI1	20	0	0	20	0	0.0	0.0	0.0
COMMD7	20	0	0	20	0	0.0	0.0	0.0
SMIM7	20	0	0	20	0	0.0	0.0	0.0
TACC3	20	0	0	20	0	0.0	0.0	0.0
SNX6	20	0	0	20	0	0.0	0.0	0.0
TRPV1	20	0	0	20	0	0.0	0.0	0.0
G3BP1	20	0	0	20	0	0.0	0.0	0.0
ANGPTL1	20	0	0	20	0	0.0	0.0	0.0
CDK10	20	0	0	20	0	0.0	0.0	0.0
KLHL31	20	0	0	20	0	0.0	0.0	0.0
RNF212	20	0	0	20	0	0.0	0.0	0.0
RAB9B	20	0	0	20	0	0.0	0.0	0.0
TRIM46	20	0	0	20	0	0.0	0.0	0.0
THOC2	20	0	0	20	0	0.0	0.0	0.0
ABCG1	20	0	0	20	0	0.0	0.0	0.0
EPS8L2	20	0	0	20	0	0.0	0.0	0.0
AHDC1	20	0	0	20	0	0.0	0.0	0.0
PPP5C	20	0	0	20	0	0.0	0.0	0.0
CCDC144A	11	0	0	11	0	0.0	0.0	0.0
FOXRED1	20	0	0	20	0	0.0	0.0	0.0
TMED9	20	0	0	20	0	0.0	0.0	0.0
SLCO2A1	20	0	0	20	0	0.0	0.0	0.0
RPL23A	20	0	0	20	0	0.0	0.0	0.0
ENOX2	20	0	0	20	0	0.0	0.0	0.0
PJVK	20	0	0	20	0	0.0	0.0	0.0
ERI2	20	0	0	20	0	0.0	0.0	0.0
PRR14L	20	0	0	20	0	0.0	0.0	0.0
NR0B1	18	0	0	18	0	0.0	0.0	0.0
TMEM38B	20	0	0	20	0	0.0	0.0	0.0
ZNF730	10	0	0	10	0	0.0	0.0	0.0
ILRUN	20	0	0	20	0	0.0	0.0	0.0
PRPF18	20	0	0	20	0	0.0	0.0	0.0
GFOD2	20	0	0	20	0	0.0	0.0	0.0
NUDT5	20	0	0	20	0	0.0	0.0	0.0
GREM1	20	0	0	20	0	0.0	0.0	0.0
MTCP1	10	0	0	10	0	0.0	0.0	0.0
TSEN54	20	0	0	20	0	0.0	0.0	0.0
UBC	20	0	0	20	0	0.0	0.0	0.0
PPP4R3B	20	0	0	20	0	0.0	0.0	0.0
ZNF215	11	0	0	11	0	0.0	0.0	0.0
FLII	20	0	0	20	0	0.0	0.0	0.0
CARF	15	0	0	15	0	0.0	0.0	0.0
SMURF2	20	0	0	20	0	0.0	0.0	0.0
MRPL48	20	0	0	20	0	0.0	0.0	0.0
ZNF43	14	0	0	14	0	0.0	0.0	0.0
SLC2A12	20	0	0	20	0	0.0	0.0	0.0
SLC25A16	20	0	0	20	0	0.0	0.0	0.0
APTX	20	0	0	20	0	0.0	0.0	0.0
UBE2D2	20	0	0	20	0	0.0	0.0	0.0
IREB2	20	0	0	20	0	0.0	0.0	0.0
SLC7A5	20	0	0	20	0	0.0	0.0	0.0
TMEM160	20	0	0	20	0	0.0	0.0	0.0
WDR47	20	0	1	19	1	0.007294095188511895	0.0	0.005055881514652883
PEX5	20	0	0	20	0	0.0	0.0	0.0
PRKCH	20	0	9	11	1	0.10999915613319042	0.0	0.25328241715420885
UQCRFS1	20	0	0	20	0	0.0	0.0	0.0
C1orf159	20	0	0	20	0	0.0	0.0	0.0
AP2A2	20	0	0	20	0	0.0	0.0	0.0
GAPDH	20	0	0	20	0	0.0	0.0	0.0
SUGT1	20	0	0	20	0	0.0	0.0	0.0
TRA2B	20	0	0	20	0	0.0	0.0	0.0
MED28	20	0	0	20	0	0.0	0.0	0.0
SCUBE2	20	0	0	20	0	0.0	0.0	0.0
DHTKD1	20	0	0	20	0	0.0	0.0	0.0
SAR1A	20	0	0	20	0	0.0	0.0	0.0
ISCA1	20	0	0	20	0	0.0	0.0	0.0
ADORA2B	20	0	0	20	0	0.0	0.0	0.0
LGALS3BP	20	0	0	20	0	0.0	0.0	0.0
RBBP7	20	0	0	20	0	0.0	0.0	0.0
SLC14A2	20	0	0	20	0	0.0	0.0	0.0
RNF169	20	0	0	20	0	0.0	0.0	0.0
COQ2	10	0	0	10	0	0.0	0.0	0.0
C14orf39	20	0	0	20	0	0.0	0.0	0.0
TSPO	20	0	0	20	0	0.0	0.0	0.0
RANBP10	20	0	0	20	0	0.0	0.0	0.0
HYOU1	20	0	0	20	0	0.0	0.0	0.0
CMTR1	20	0	0	20	0	0.0	0.0	0.0
GDI2	20	0	0	20	0	0.0	0.0	0.0
CAMK1G	20	0	0	20	0	0.0	0.0	0.0
FMNL1	20	0	0	20	0	0.0	0.0	0.0
FPGT	14	0	0	14	0	0.0	0.0	0.0
ACAA2	20	0	0	20	0	0.0	0.0	0.0
RPL27A	20	0	0	20	0	0.0	0.0	0.0
ZNF496	20	0	0	20	0	0.0	0.0	0.0
WIPI1	20	0	0	20	0	0.0	0.0	0.0
LIMS2	20	0	0	20	0	0.0	0.0	0.0
ZNF862	20	0	0	20	0	0.0	0.0	0.0
COX11	20	0	0	20	0	0.0	0.0	0.0
EHD2	20	0	0	20	0	0.0	0.0	0.0
HDHD5	20	0	0	20	0	0.0	0.0	0.0
AZI2	13	0	0	13	0	0.0	0.0	0.0
RTN4IP1	20	0	0	20	0	0.0	0.0	0.0
OR51M1	9	0	0	9	0	0.0	0.0	0.0
DPY30	15	0	0	15	0	0.0	0.0	0.0
NCAPD2	20	0	0	20	0	0.0	0.0	0.0
KAT7	20	0	0	20	0	0.0	0.0	0.0
ZNF84	13	0	0	13	0	0.0	0.0	0.0
OPRD1	20	0	0	20	0	0.0	0.0	0.0
CA11	20	0	0	20	0	0.0	0.0	0.0
SEPTIN4	20	0	0	20	0	0.0	0.0	0.0
CAB39	20	0	0	20	0	0.0	0.0	0.0
MIOS	20	0	0	20	0	0.0	0.0	0.0
SLC25A3	20	0	0	20	0	0.0	0.0	0.0
MAPK1IP1L	20	0	0	20	0	0.0	0.0	0.0
LSM14A	20	0	0	20	0	0.0	0.0	0.0
CCDC150	20	0	0	20	0	0.0	0.0	0.0
DFFB	20	0	0	20	0	0.0	0.0	0.0
ADIRF	20	0	0	20	0	0.0	0.0	0.0
PSG3	10	0	0	10	0	0.0	0.0	0.0
TMEM68	20	0	0	20	0	0.0	0.0	0.0
RTN4R	20	0	0	20	0	0.0	0.0	0.0
BRMS1L	20	0	0	20	0	0.0	0.0	0.0
ARMCX4	20	0	0	20	0	0.0	0.0	0.0
TGFB1	20	0	0	20	0	0.0	0.0	0.0
SH3TC2	20	0	0	20	0	0.0	0.0	0.0
CWC27	20	0	0	20	0	0.0	0.0	0.0
ZFP14	17	0	0	17	0	0.0	0.0	0.0
SLC25A26	20	0	0	20	0	0.0	0.0	0.0
COLQ	20	0	0	20	0	0.0	0.0	0.0
EPHA8	20	0	0	20	0	0.0	0.0	0.0
SLC3A1	20	0	0	20	0	0.0	0.0	0.0
BAIAP3	20	0	0	20	0	0.0	0.0	0.0
C16orf87	20	0	0	20	0	0.0	0.0	0.0
POLR1A	20	0	0	20	0	0.0	0.0	0.0
SCPEP1	20	0	0	20	0	0.0	0.0	0.0
RNF138	20	0	0	20	0	0.0	0.0	0.0
HTR1F	20	0	0	20	0	0.0	0.0	0.0
ARL8A	20	0	0	20	0	0.0	0.0	0.0
SPSB1	20	0	0	20	0	0.0	0.0	0.0
SVIP	20	0	0	20	0	0.0	0.0	0.0
TMSB4X	18	0	0	18	0	0.0	0.0	0.0
KCNG1	20	0	2	18	1	0.011957052647522393	0.0	0.013136164974819658
HSPA13	20	0	0	20	0	0.0	0.0	0.0
NUDCD1	20	0	0	20	0	0.0	0.0	0.0
ANAPC1	20	0	0	20	0	0.0	0.0	0.0
NABP1	20	0	0	20	0	0.0	0.0	0.0
BBS5	20	0	0	20	0	0.0	0.0	0.0
WDR5	20	0	0	20	0	0.0	0.0	0.0
BBS4	20	0	0	20	0	0.0	0.0	0.0
UPF3B	20	0	0	20	0	0.0	0.0	0.0
PRRC2B	20	0	0	20	0	0.0	0.0	0.0
CLEC2A	18	0	0	18	0	0.0	0.0	0.0
SLC29A2	20	0	0	20	0	0.0	0.0	0.0
ING3	20	0	0	20	0	0.0	0.0	0.0
SLC10A4	20	0	0	20	0	0.0	0.0	0.0
PHF20	20	0	0	20	0	0.0	0.0	0.0
SLC35E2B	20	0	0	20	0	0.0	0.0	0.0
EFL1	20	0	0	20	0	0.0	0.0	0.0
TRAPPC10	20	0	1	19	1	0.007563365473548848	0.0	0.0052425254535348196
SP9	18	0	0	18	0	0.0	0.0	0.0
AP3D1	20	0	0	20	0	0.0	0.0	0.0
LNP1	16	0	0	16	0	0.0	0.0	0.0
GOLGA6L7	20	0	0	20	0	0.0	0.0	0.0
ZNF30	20	0	0	20	0	0.0	0.0	0.0
PAH	20	0	0	20	0	0.0	0.0	0.0
OMG	20	0	0	20	0	0.0	0.0	0.0
ELFN2	20	0	0	20	0	0.0	0.0	0.0
INTS8	20	0	0	20	0	0.0	0.0	0.0
ZDHHC9	20	0	0	20	0	0.0	0.0	0.0
GCH1	20	0	0	20	0	0.0	0.0	0.0
DEPDC5	20	0	0	20	0	0.0	0.0	0.0
GCSH	20	0	0	20	0	0.0	0.0	0.0
EGR1	20	0	0	20	0	0.0	0.0	0.0
TMEM26	20	0	2	18	1	0.13744530245287057	0.0	0.1509990982944287
EI24	20	0	0	20	0	0.0	0.0	0.0
AFG1L	20	0	0	20	0	0.0	0.0	0.0
MAP3K10	20	0	0	20	0	0.0	0.0	0.0
PRAF2	20	0	0	20	0	0.0	0.0	0.0
NEFH	20	0	0	20	0	0.0	0.0	0.0
MEX3C	20	0	0	20	0	0.0	0.0	0.0
TEX10	20	0	0	20	0	0.0	0.0	0.0
FGD6	20	0	0	20	0	0.0	0.0	0.0
LRRC55	20	0	1	19	1	0.019000212866605658	0.0	0.013169943978526508
METTL9	20	0	0	20	0	0.0	0.0	0.0
ZNF169	13	0	0	13	0	0.0	0.0	0.0
RANGAP1	20	0	0	20	0	0.0	0.0	0.0
CIB2	20	0	0	20	0	0.0	0.0	0.0
OBI1	20	0	0	20	0	0.0	0.0	0.0
KIF3B	20	0	0	20	0	0.0	0.0	0.0
VSTM4	20	0	0	20	0	0.0	0.0	0.0
METTL4	20	0	0	20	0	0.0	0.0	0.0
BTN3A3	20	0	0	20	0	0.0	0.0	0.0
ATP5MC3	20	0	0	20	0	0.0	0.0	0.0
