gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
ZDHHC20	20	0	0	20	0	0.0	0.0	0.0
NPY5R	20	0	0	20	0	0.0	0.0	0.0
ORC4	16	0	0	16	0	0.0	0.0	0.0
ARID5B	20	0	0	20	0	0.0	0.0	0.0
FOXF2	20	0	3	17	1	0.02135306748200154	0.0	0.029601637042911234
FGF9	20	0	0	20	0	0.0	0.0	0.0
DOCK5	20	0	0	20	0	0.0	0.0	0.0
NEURL1	20	0	0	20	0	0.0	0.0	0.0
MIPOL1	20	0	0	20	0	0.0	0.0	0.0
IRX2	20	0	0	20	0	0.0	0.0	0.0
WDR70	20	0	0	20	0	0.0	0.0	0.0
ACACB	20	0	0	20	0	0.0	0.0	0.0
PLCE1	20	0	0	20	0	0.0	0.0	0.0
MAPK8	20	0	0	20	0	0.0	0.0	0.0
FAM169A	20	0	0	20	0	0.0	0.0	0.0
ASIC4	20	0	0	20	0	0.0	0.0	0.0
ZNF483	18	0	0	18	0	0.0	0.0	0.0
KIF21A	20	0	0	20	0	0.0	0.0	0.0
COL20A1	20	0	0	20	0	0.0	0.0	0.0
RUNX2	20	0	0	20	0	0.0	0.0	0.0
WSCD2	20	0	0	20	0	0.0	0.0	0.0
IGF2BP1	20	0	0	20	0	0.0	0.0	0.0
TBCK	20	0	0	20	0	0.0	0.0	0.0
LPA	20	0	3	17	1	0.7215660241059043	0.0	1.0003029103937142
TMEM130	20	0	0	20	0	0.0	0.0	0.0
C1orf21	20	0	0	20	0	0.0	0.0	0.0
L3MBTL1	20	0	0	20	0	0.0	0.0	0.0
LCLAT1	20	0	0	20	0	0.0	0.0	0.0
SDK1	20	0	0	20	0	0.0	0.0	0.0
MTSS1	20	0	0	20	0	0.0	0.0	0.0
PWWP3B	5	0	0	5	0	0.0	0.0	0.0
PCDH8	20	0	0	20	0	0.0	0.0	0.0
POU2F2	20	0	0	20	0	0.0	0.0	0.0
ANO6	20	0	0	20	0	0.0	0.0	0.0
PLA2G4A	20	0	1	19	1	0.008409602116374773	0.0	0.005829091996596123
CTTNBP2	20	0	0	20	0	0.0	0.0	0.0
PRKN	20	0	0	20	0	0.0	0.0	0.0
GRIP2	20	0	0	20	0	0.0	0.0	0.0
GNG2	20	0	0	20	0	0.0	0.0	0.0
CPEB1	14	0	0	14	0	0.0	0.0	0.0
GALNT10	20	0	0	20	0	0.0	0.0	0.0
COL12A1	20	0	0	20	0	0.0	0.0	0.0
KMT2C	20	0	0	20	0	0.0	0.0	0.0
TGIF1	20	0	0	20	0	0.0	0.0	0.0
CELF5	20	0	0	20	0	0.0	0.0	0.0
TCAIM	19	0	0	19	0	0.0	0.0	0.0
KDM3A	20	0	0	20	0	0.0	0.0	0.0
SMPD3	20	0	0	20	0	0.0	0.0	0.0
MICU2	20	0	0	20	0	0.0	0.0	0.0
GSN	20	0	0	20	0	0.0	0.0	0.0
FOXC1	20	0	0	20	0	0.0	0.0	0.0
AP3B1	20	0	0	20	0	0.0	0.0	0.0
CTXN3	20	0	0	20	0	0.0	0.0	0.0
FYB2	20	0	0	20	0	0.0	0.0	0.0
RUFY3	20	0	0	20	0	0.0	0.0	0.0
GNG7	20	0	0	20	0	0.0	0.0	0.0
ZNF521	20	0	0	20	0	0.0	0.0	0.0
ARMCX5-GPRASP2	17	0	0	17	0	0.0	0.0	0.0
TTC28	20	0	0	20	0	0.0	0.0	0.0
DLL3	20	0	0	20	0	0.0	0.0	0.0
SULT1C4	10	0	0	10	0	0.0	0.0	0.0
DRC1	20	0	0	20	0	0.0	0.0	0.0
ZNF516	20	0	0	20	0	0.0	0.0	0.0
EYA2	20	0	0	20	0	0.0	0.0	0.0
ADAMTS17	20	0	0	20	0	0.0	0.0	0.0
LAMA3	20	0	0	20	0	0.0	0.0	0.0
CRYL1	20	0	0	20	0	0.0	0.0	0.0
EMP1	20	0	0	20	0	0.0	0.0	0.0
KIAA1671	20	0	0	20	0	0.0	0.0	0.0
GALNT2	20	0	0	20	0	0.0	0.0	0.0
SEPTIN10	20	0	0	20	0	0.0	0.0	0.0
DYM	20	0	0	20	0	0.0	0.0	0.0
MCAM	20	0	0	20	0	0.0	0.0	0.0
DERA	20	0	0	20	0	0.0	0.0	0.0
SENP6	18	0	0	18	0	0.0	0.0	0.0
PNMA3	13	0	0	13	0	0.0	0.0	0.0
CALD1	20	0	0	20	0	0.0	0.0	0.0
STON2	20	0	0	20	0	0.0	0.0	0.0
VOPP1	20	0	0	20	0	0.0	0.0	0.0
MSRB3	20	0	0	20	0	0.0	0.0	0.0
FAM168A	20	0	0	20	0	0.0	0.0	0.0
INVS	20	0	0	20	0	0.0	0.0	0.0
WDFY3	20	0	0	20	0	0.0	0.0	0.0
UBE2QL1	20	0	0	20	0	0.0	0.0	0.0
KIAA0825	20	0	0	20	0	0.0	0.0	0.0
GIMAP4	11	0	0	11	0	0.0	0.0	0.0
ST8SIA6	20	0	0	20	0	0.0	0.0	0.0
APOLD1	20	0	0	20	0	0.0	0.0	0.0
MOV10	20	0	0	20	0	0.0	0.0	0.0
VWA8	20	0	0	20	0	0.0	0.0	0.0
FYCO1	20	0	0	20	0	0.0	0.0	0.0
KCNS3	20	0	0	20	0	0.0	0.0	0.0
CTIF	20	0	0	20	0	0.0	0.0	0.0
LPGAT1	20	0	0	20	0	0.0	0.0	0.0
CDH13	20	0	0	20	0	0.0	0.0	0.0
MXI1	20	0	0	20	0	0.0	0.0	0.0
CD81	20	0	0	20	0	0.0	0.0	0.0
SERPINB9	20	0	0	20	0	0.0	0.0	0.0
DIPK1A	20	0	0	20	0	0.0	0.0	0.0
ECPAS	20	0	0	20	0	0.0	0.0	0.0
TEX2	20	0	0	20	0	0.0	0.0	0.0
PRKCE	20	0	0	20	0	0.0	0.0	0.0
GALNT14	20	0	0	20	0	0.0	0.0	0.0
S100B	20	0	0	20	0	0.0	0.0	0.0
TBC1D1	20	0	0	20	0	0.0	0.0	0.0
SARAF	20	0	0	20	0	0.0	0.0	0.0
RIPOR3	20	0	2	18	1	0.027891246618072598	0.0	0.030641666280887415
ZFPM2	20	0	0	20	0	0.0	0.0	0.0
HSPG2	20	0	2	18	1	0.011360185673793613	0.0	0.012480439582781075
ACSL3	20	0	0	20	0	0.0	0.0	0.0
ZFYVE28	20	0	0	20	0	0.0	0.0	0.0
ATRN	20	0	0	20	0	0.0	0.0	0.0
CENPJ	20	0	0	20	0	0.0	0.0	0.0
CPQ	20	0	1	19	1	0.005573967140036628	0.0	0.0038635796076501704
TIAM1	20	0	0	20	0	0.0	0.0	0.0
CDKL5	20	0	0	20	0	0.0	0.0	0.0
MEF2C	20	0	0	20	0	0.0	0.0	0.0
GALNT18	20	0	0	20	0	0.0	0.0	0.0
CAPRIN2	20	0	0	20	0	0.0	0.0	0.0
FXYD6	20	0	0	20	0	0.0	0.0	0.0
SORCS2	20	0	0	20	0	0.0	0.0	0.0
ATXN2	20	0	0	20	0	0.0	0.0	0.0
DYNC2H1	20	0	0	20	0	0.0	0.0	0.0
HACD3	20	0	0	20	0	0.0	0.0	0.0
COL4A3	20	0	2	18	1	0.023646578244377964	0.0	0.02597842144422561
STX7	20	0	0	20	0	0.0	0.0	0.0
DMXL1	20	0	0	20	0	0.0	0.0	0.0
MMS22L	20	0	0	20	0	0.0	0.0	0.0
HOOK3	19	0	0	19	0	0.0	0.0	0.0
RCN1	20	0	0	20	0	0.0	0.0	0.0
GSK3B	20	0	0	20	0	0.0	0.0	0.0
CPXM2	20	0	0	20	0	0.0	0.0	0.0
ANKRD10	20	0	0	20	0	0.0	0.0	0.0
CATSPER2	20	0	0	20	0	0.0	0.0	0.0
SLC23A2	20	0	0	20	0	0.0	0.0	0.0
COG6	20	0	0	20	0	0.0	0.0	0.0
NACC2	20	0	0	20	0	0.0	0.0	0.0
CADM3	20	0	0	20	0	0.0	0.0	0.0
OR2L5	2	0	0	2	0	0.0	0.0	0.0
TRPC7	20	0	0	20	0	0.0	0.0	0.0
