gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
SLC6A13	20	0	0	20	0	0.0	0.0	0.0
IST1	20	0	0	20	0	0.0	0.0	0.0
PPM1F	20	0	0	20	0	0.0	0.0	0.0
TANGO6	20	0	0	20	0	0.0	0.0	0.0
NME3	20	0	0	20	0	0.0	0.0	0.0
CDKN2C	14	0	0	14	0	0.0	0.0	0.0
WASHC2C	8	0	0	8	0	0.0	0.0	0.0
PAK6	20	0	0	20	0	0.0	0.0	0.0
CCNH	20	0	0	20	0	0.0	0.0	0.0
RAB26	20	0	0	20	0	0.0	0.0	0.0
PYGO1	20	0	0	20	0	0.0	0.0	0.0
ZNF93	20	0	0	20	0	0.0	0.0	0.0
UFC1	20	0	0	20	0	0.0	0.0	0.0
TUG1	20	0	0	20	0	0.0	0.0	0.0
CTPS2	20	0	0	20	0	0.0	0.0	0.0
ORC2	14	0	0	14	0	0.0	0.0	0.0
DNAJC18	20	0	0	20	0	0.0	0.0	0.0
SERBP1	20	0	0	20	0	0.0	0.0	0.0
FBXO4	14	0	0	14	0	0.0	0.0	0.0
DMPK	20	0	0	20	0	0.0	0.0	0.0
PDSS1	20	0	0	20	0	0.0	0.0	0.0
CHMP7	20	0	0	20	0	0.0	0.0	0.0
RALBP1	20	0	0	20	0	0.0	0.0	0.0
TMA7	20	0	0	20	0	0.0	0.0	0.0
SCRIB	20	0	0	20	0	0.0	0.0	0.0
NADSYN1	20	0	0	20	0	0.0	0.0	0.0
SRSF5	20	0	0	20	0	0.0	0.0	0.0
NR2E3	20	0	0	20	0	0.0	0.0	0.0
FCGBP	16	0	0	16	0	0.0	0.0	0.0
VIP	14	0	0	14	0	0.0	0.0	0.0
ZNF335	20	0	0	20	0	0.0	0.0	0.0
CCL26	20	0	0	20	0	0.0	0.0	0.0
ZNF506	20	0	0	20	0	0.0	0.0	0.0
AIRE	13	0	0	13	0	0.0	0.0	0.0
PSD2	20	0	0	20	0	0.0	0.0	0.0
SLC25A32	20	0	0	20	0	0.0	0.0	0.0
GNPTG	20	0	0	20	0	0.0	0.0	0.0
GTF2A2	18	0	0	18	0	0.0	0.0	0.0
YWHAE	20	0	0	20	0	0.0	0.0	0.0
MATN2	20	0	0	20	0	0.0	0.0	0.0
PTGER2	15	0	0	15	0	0.0	0.0	0.0
C6	20	0	0	20	0	0.0	0.0	0.0
TRIB3	20	0	0	20	0	0.0	0.0	0.0
ZFP64	20	0	0	20	0	0.0	0.0	0.0
MED17	19	0	0	19	0	0.0	0.0	0.0
SFMBT1	20	0	0	20	0	0.0	0.0	0.0
TBX22	2	0	0	2	0	0.0	0.0	0.0
ACMSD	20	0	0	20	0	0.0	0.0	0.0
SLC49A4	20	0	0	20	0	0.0	0.0	0.0
RNFT2	20	0	0	20	0	0.0	0.0	0.0
PGBD1	20	0	0	20	0	0.0	0.0	0.0
DYNC1LI2	20	0	0	20	0	0.0	0.0	0.0
IDI1	20	0	0	20	0	0.0	0.0	0.0
TMEM100	20	0	0	20	0	0.0	0.0	0.0
DEUP1	20	0	0	20	0	0.0	0.0	0.0
SVBP	20	0	0	20	0	0.0	0.0	0.0
MXD1	20	0	0	20	0	0.0	0.0	0.0
GRAMD2A	20	0	0	20	0	0.0	0.0	0.0
AKR1B1	20	0	0	20	0	0.0	0.0	0.0
VPS26C	20	0	0	20	0	0.0	0.0	0.0
SLC26A5	20	0	0	20	0	0.0	0.0	0.0
NPB	20	0	0	20	0	0.0	0.0	0.0
CEP63	20	0	0	20	0	0.0	0.0	0.0
SLC45A1	20	0	0	20	0	0.0	0.0	0.0
ZNF562	20	0	0	20	0	0.0	0.0	0.0
COL13A1	20	0	0	20	0	0.0	0.0	0.0
PCDHB9	20	0	0	20	0	0.0	0.0	0.0
DPH6	20	0	0	20	0	0.0	0.0	0.0
H6PD	20	0	0	20	0	0.0	0.0	0.0
ATG10	20	0	0	20	0	0.0	0.0	0.0
CENPC	12	0	0	12	0	0.0	0.0	0.0
SKP1	20	0	0	20	0	0.0	0.0	0.0
BZW1	20	0	0	20	0	0.0	0.0	0.0
PDIA4	20	0	0	20	0	0.0	0.0	0.0
ALAD	20	0	0	20	0	0.0	0.0	0.0
CNOT6	20	0	0	20	0	0.0	0.0	0.0
SAMD13	20	0	0	20	0	0.0	0.0	0.0
TSEN15	20	0	0	20	0	0.0	0.0	0.0
TOM1	20	0	0	20	0	0.0	0.0	0.0
MKRN2OS	20	0	0	20	0	0.0	0.0	0.0
FGF5	20	0	0	20	0	0.0	0.0	0.0
