gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
SAMHD1	20	0	0	20	0	0.0	0.0	0.0
MGAT4D	20	0	0	20	0	0.0	0.0	0.0
STX6	20	0	0	20	0	0.0	0.0	0.0
RAP1B	20	0	0	20	0	0.0	0.0	0.0
LMAN1	20	0	0	20	0	0.0	0.0	0.0
FAM162B	12	0	0	12	0	0.0	0.0	0.0
EMC7	16	0	0	16	0	0.0	0.0	0.0
USP7	20	0	0	20	0	0.0	0.0	0.0
MYL9	20	0	0	20	0	0.0	0.0	0.0
RASSF7	20	0	0	20	0	0.0	0.0	0.0
MFSD1	20	0	0	20	0	0.0	0.0	0.0
TUBB4A	20	0	0	20	0	0.0	0.0	0.0
MATK	20	0	0	20	0	0.0	0.0	0.0
SLC27A1	20	0	0	20	0	0.0	0.0	0.0
AURKA	20	0	0	20	0	0.0	0.0	0.0
ZBTB43	20	0	0	20	0	0.0	0.0	0.0
CFAP57	20	0	0	20	0	0.0	0.0	0.0
PTX3	20	0	1	19	1	0.04897983880255467	0.0	0.03395023717027138
SLC30A1	20	0	0	20	0	0.0	0.0	0.0
TAB3	20	0	0	20	0	0.0	0.0	0.0
CLDN1	20	0	0	20	0	0.0	0.0	0.0
IFITM10	20	0	0	20	0	0.0	0.0	0.0
PLP1	20	0	0	20	0	0.0	0.0	0.0
FBXO16	20	0	0	20	0	0.0	0.0	0.0
EVA1B	20	0	0	20	0	0.0	0.0	0.0
ZFP90	20	0	0	20	0	0.0	0.0	0.0
FAM110C	13	0	0	13	0	0.0	0.0	0.0
SAR1B	20	0	0	20	0	0.0	0.0	0.0
MYOZ2	12	0	0	12	0	0.0	0.0	0.0
COMMD10	20	0	0	20	0	0.0	0.0	0.0
KIAA1755	20	0	0	20	0	0.0	0.0	0.0
RMND1	20	0	0	20	0	0.0	0.0	0.0
PARVA	20	0	0	20	0	0.0	0.0	0.0
SAMD14	20	0	0	20	0	0.0	0.0	0.0
MYH9	20	0	0	20	0	0.0	0.0	0.0
KIF7	20	0	0	20	0	0.0	0.0	0.0
SETD3	20	0	0	20	0	0.0	0.0	0.0
TMEM182	20	0	0	20	0	0.0	0.0	0.0
ARX	11	0	0	11	0	0.0	0.0	0.0
SRBD1	20	0	0	20	0	0.0	0.0	0.0
ZC3H13	20	0	0	20	0	0.0	0.0	0.0
HMG20B	20	0	0	20	0	0.0	0.0	0.0
ERP44	20	0	0	20	0	0.0	0.0	0.0
CUTC	16	0	0	16	0	0.0	0.0	0.0
RFC1	16	0	0	16	0	0.0	0.0	0.0
INSL6	8	0	0	8	0	0.0	0.0	0.0
VEGFA	20	0	0	20	0	0.0	0.0	0.0
RPL10A	20	0	0	20	0	0.0	0.0	0.0
AGAP3	20	0	0	20	0	0.0	0.0	0.0
EGLN3	20	0	0	20	0	0.0	0.0	0.0
SCLY	20	0	0	20	0	0.0	0.0	0.0
HOXD8	20	0	0	20	0	0.0	0.0	0.0
PRORP	20	0	0	20	0	0.0	0.0	0.0
BOK	20	0	0	20	0	0.0	0.0	0.0
SDR16C5	17	0	0	17	0	0.0	0.0	0.0
CLDN16	20	0	3	17	1	0.02802512407593754	0.0	0.038851071476157496
EDEM1	20	0	0	20	0	0.0	0.0	0.0
