gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
C2CD3	20	0	1	19	1	0.007535304266832218	0.0	0.005223074907216078
FRMPD2	20	0	0	20	0	0.0	0.0	0.0
ONECUT2	20	0	0	20	0	0.0	0.0	0.0
NCS1	20	0	0	20	0	0.0	0.0	0.0
MED27	20	0	0	20	0	0.0	0.0	0.0
PRRG1	10	0	0	10	0	0.0	0.0	0.0
CHODL	20	0	0	20	0	0.0	0.0	0.0
RALGAPA1	20	0	0	20	0	0.0	0.0	0.0
MRPS28	20	0	0	20	0	0.0	0.0	0.0
PPP1R21	20	0	0	20	0	0.0	0.0	0.0
TCTN1	20	0	0	20	0	0.0	0.0	0.0
LYPLAL1	20	0	1	19	1	0.009112529553928885	0.0	0.006316324168074983
NIN	20	0	0	20	0	0.0	0.0	0.0
TRPC4AP	20	0	0	20	0	0.0	0.0	0.0
ETS2	20	0	0	20	0	0.0	0.0	0.0
ZFR	20	0	0	20	0	0.0	0.0	0.0
PPME1	20	0	0	20	0	0.0	0.0	0.0
STPG1	20	0	0	20	0	0.0	0.0	0.0
MON2	20	0	0	20	0	0.0	0.0	0.0
ST3GAL3	20	0	0	20	0	0.0	0.0	0.0
UHRF1	20	0	0	20	0	0.0	0.0	0.0
NT5E	20	0	0	20	0	0.0	0.0	0.0
BRAF	20	0	0	20	0	0.0	0.0	0.0
FANCI	20	0	0	20	0	0.0	0.0	0.0
KAT6B	20	0	0	20	0	0.0	0.0	0.0
ADAM9	20	0	0	20	0	0.0	0.0	0.0
SLC16A14	17	0	0	17	0	0.0	0.0	0.0
RPS6KC1	20	0	0	20	0	0.0	0.0	0.0
LYRM4	20	0	0	20	0	0.0	0.0	0.0
PCDH20	9	0	0	9	0	0.0	0.0	0.0
HDAC8	20	0	0	20	0	0.0	0.0	0.0
GPATCH2L	20	0	0	20	0	0.0	0.0	0.0
LEPR	20	0	0	20	0	0.0	0.0	0.0
ATP10A	20	0	0	20	0	0.0	0.0	0.0
TOM1L1	20	0	0	20	0	0.0	0.0	0.0
KIAA1549	20	0	0	20	0	0.0	0.0	0.0
LRRN1	20	0	0	20	0	0.0	0.0	0.0
BEST3	20	0	0	20	0	0.0	0.0	0.0
DMTF1	20	0	0	20	0	0.0	0.0	0.0
BDP1	20	0	0	20	0	0.0	0.0	0.0
CCDC6	20	0	0	20	0	0.0	0.0	0.0
ARSG	20	0	0	20	0	0.0	0.0	0.0
SLC22A3	20	0	0	20	0	0.0	0.0	0.0
ADD1	20	0	0	20	0	0.0	0.0	0.0
DISP1	20	0	0	20	0	0.0	0.0	0.0
HDAC4	20	0	0	20	0	0.0	0.0	0.0
STAG1	20	0	0	20	0	0.0	0.0	0.0
VWDE	20	0	0	20	0	0.0	0.0	0.0
CHD9	20	0	0	20	0	0.0	0.0	0.0
FZD6	20	0	0	20	0	0.0	0.0	0.0
MYORG	20	0	0	20	0	0.0	0.0	0.0
KIF2A	20	0	0	20	0	0.0	0.0	0.0
POLI	19	0	0	19	0	0.0	0.0	0.0
PPP6R3	20	0	0	20	0	0.0	0.0	0.0
OXSR1	20	0	0	20	0	0.0	0.0	0.0
BCL2L14	20	0	0	20	0	0.0	0.0	0.0
NUDCD3	20	0	0	20	0	0.0	0.0	0.0
ARSJ	20	0	0	20	0	0.0	0.0	0.0
TRIM26	20	0	1	19	1	0.0136863814748897	0.0	0.009486676731387662
SLC18A3	20	0	7	13	1	0.04864596131615953	0.0	0.10115643279577242
MAGED2	12	0	0	12	0	0.0	0.0	0.0
HTT	20	0	0	20	0	0.0	0.0	0.0
SLITRK3	12	0	0	12	0	0.0	0.0	0.0
PDE5A	20	0	0	20	0	0.0	0.0	0.0
CYP51A1	20	0	0	20	0	0.0	0.0	0.0
PAPSS2	20	0	0	20	0	0.0	0.0	0.0
PWWP2A	20	0	0	20	0	0.0	0.0	0.0
RBM5	20	0	0	20	0	0.0	0.0	0.0
TUT4	20	0	0	20	0	0.0	0.0	0.0
CRLF3	20	0	0	20	0	0.0	0.0	0.0
REV1	20	0	0	20	0	0.0	0.0	0.0
SYT12	20	0	0	20	0	0.0	0.0	0.0
NDFIP2	20	0	0	20	0	0.0	0.0	0.0
FBXO27	20	0	0	20	0	0.0	0.0	0.0
TEC	20	0	0	20	0	0.0	0.0	0.0
DNMT3A	20	0	0	20	0	0.0	0.0	0.0
KDM5D	3	0	0	3	0	0.0	0.0	0.0
TEAD2	20	0	0	20	0	0.0	0.0	0.0
HOXB6	20	0	0	20	0	0.0	0.0	0.0
DCTN1	20	0	0	20	0	0.0	0.0	0.0
RAI2	20	0	0	20	0	0.0	0.0	0.0
NHLRC2	20	0	0	20	0	0.0	0.0	0.0
ANXA5	18	0	0	18	0	0.0	0.0	0.0
KPNB1	20	0	0	20	0	0.0	0.0	0.0
RUBCNL	20	0	0	20	0	0.0	0.0	0.0
GMPR	20	0	0	20	0	0.0	0.0	0.0
ADAMTS20	20	0	0	20	0	0.0	0.0	0.0
TBC1D24	20	0	0	20	0	0.0	0.0	0.0
RBM33	20	0	0	20	0	0.0	0.0	0.0
TRPC4	20	0	0	20	0	0.0	0.0	0.0
IFNGR2	20	0	0	20	0	0.0	0.0	0.0
ESYT3	20	0	0	20	0	0.0	0.0	0.0
CCDC191	20	0	0	20	0	0.0	0.0	0.0
PRR11	20	0	0	20	0	0.0	0.0	0.0
FBXW11	20	0	0	20	0	0.0	0.0	0.0
PKD1	20	0	0	20	0	0.0	0.0	0.0
SENP5	20	0	0	20	0	0.0	0.0	0.0
TXNDC16	20	0	0	20	0	0.0	0.0	0.0
DOCK6	20	0	1	19	1	0.005263687085710833	0.0	0.003648509862810259
SRD5A3	20	0	0	20	0	0.0	0.0	0.0
MEIKIN	20	0	0	20	0	0.0	0.0	0.0
RNF170	16	0	0	16	0	0.0	0.0	0.0
BMP6	20	0	0	20	0	0.0	0.0	0.0
ABCB10	20	0	0	20	0	0.0	0.0	0.0
ZDHHC21	20	0	0	20	0	0.0	0.0	0.0
MPHOSPH9	20	0	0	20	0	0.0	0.0	0.0
CSRNP2	20	0	0	20	0	0.0	0.0	0.0
MT2A	20	0	0	20	0	0.0	0.0	0.0
