gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
MCOLN2	20	0	0	20	0	0.0	0.0	0.0
METTL21C	20	0	0	20	0	0.0	0.0	0.0
LRRC19	18	0	0	18	0	0.0	0.0	0.0
AKAP17A	13	0	0	13	0	0.0	0.0	0.0
THUMPD1	20	0	0	20	0	0.0	0.0	0.0
ACP5	20	0	0	20	0	0.0	0.0	0.0
C1orf35	20	0	0	20	0	0.0	0.0	0.0
TCIRG1	20	0	0	20	0	0.0	0.0	0.0
CD14	15	0	0	15	0	0.0	0.0	0.0
DDX3Y	6	0	0	6	0	0.0	0.0	0.0
FSCN1	20	0	0	20	0	0.0	0.0	0.0
CCL14	20	0	0	20	0	0.0	0.0	0.0
NUDT16	18	0	0	18	0	0.0	0.0	0.0
MEIOC	20	0	0	20	0	0.0	0.0	0.0
TELO2	20	0	0	20	0	0.0	0.0	0.0
KCNF1	20	0	0	20	0	0.0	0.0	0.0
MANEA	20	0	0	20	0	0.0	0.0	0.0
TBC1D10B	19	0	0	19	0	0.0	0.0	0.0
ATN1	20	0	0	20	0	0.0	0.0	0.0
PANK4	20	0	0	20	0	0.0	0.0	0.0
VNN1	18	0	0	18	0	0.0	0.0	0.0
C8orf74	20	0	0	20	0	0.0	0.0	0.0
ELOVL1	20	0	0	20	0	0.0	0.0	0.0
PBLD	20	0	0	20	0	0.0	0.0	0.0
KRTAP5-7	20	0	0	20	0	0.0	0.0	0.0
RBM3	20	0	0	20	0	0.0	0.0	0.0
ABRAXAS2	20	0	0	20	0	0.0	0.0	0.0
VPS11	20	0	0	20	0	0.0	0.0	0.0
NOD2	20	0	0	20	0	0.0	0.0	0.0
DCTPP1	20	0	0	20	0	0.0	0.0	0.0
CREB3	20	0	0	20	0	0.0	0.0	0.0
XKR5	20	0	0	20	0	0.0	0.0	0.0
OVOL3	20	0	0	20	0	0.0	0.0	0.0
RRH	18	0	0	18	0	0.0	0.0	0.0
CLEC5A	12	0	0	12	0	0.0	0.0	0.0
ZNF554	20	0	0	20	0	0.0	0.0	0.0
ZP2	20	0	0	20	0	0.0	0.0	0.0
ZNF175	20	0	0	20	0	0.0	0.0	0.0
BCL3	20	0	0	20	0	0.0	0.0	0.0
NKAPD1	20	0	0	20	0	0.0	0.0	0.0
PCDHGB7	20	0	1	19	1	0.012887320978021784	0.0	0.008932810200886836
RFESD	20	0	0	20	0	0.0	0.0	0.0
PRSS16	20	0	0	20	0	0.0	0.0	0.0
SEC61B	20	0	0	20	0	0.0	0.0	0.0
FER1L5	20	0	0	20	0	0.0	0.0	0.0
CHRND	20	0	0	20	0	0.0	0.0	0.0
LRRC37A	16	0	0	16	0	0.0	0.0	0.0
HR	20	0	0	20	0	0.0	0.0	0.0
SAGE1	13	0	0	13	0	0.0	0.0	0.0
GPATCH1	20	0	0	20	0	0.0	0.0	0.0
INPP5K	20	0	0	20	0	0.0	0.0	0.0
KCNMB1	20	0	0	20	0	0.0	0.0	0.0
IGLL1	20	0	0	20	0	0.0	0.0	0.0
TMEM102	20	0	0	20	0	0.0	0.0	0.0
TMUB1	20	0	0	20	0	0.0	0.0	0.0
ASB12	3	0	0	3	0	0.0	0.0	0.0
RP9	20	0	0	20	0	0.0	0.0	0.0
SETD6	20	0	0	20	0	0.0	0.0	0.0
XBP1	20	0	0	20	0	0.0	0.0	0.0
KLHL10	20	0	0	20	0	0.0	0.0	0.0
TOR4A	20	0	0	20	0	0.0	0.0	0.0
FUNDC1	7	0	0	7	0	0.0	0.0	0.0
GCNT3	20	0	0	20	0	0.0	0.0	0.0
C6orf132	20	0	0	20	0	0.0	0.0	0.0
FAM217A	20	0	0	20	0	0.0	0.0	0.0
KCNRG	13	0	0	13	0	0.0	0.0	0.0
SNX12	20	0	0	20	0	0.0	0.0	0.0
GDF11	20	0	0	20	0	0.0	0.0	0.0
PODNL1	20	0	0	20	0	0.0	0.0	0.0
MLKL	20	0	2	18	1	0.02442245320827432	0.0	0.02683080721403207
PLD4	20	0	0	20	0	0.0	0.0	0.0
GIPC3	20	0	0	20	0	0.0	0.0	0.0
SBSPON	17	0	0	17	0	0.0	0.0	0.0
LRRC26	20	0	0	20	0	0.0	0.0	0.0
ZNF426	13	0	0	13	0	0.0	0.0	0.0
HDAC6	20	0	0	20	0	0.0	0.0	0.0
SEC24C	20	0	0	20	0	0.0	0.0	0.0
TP53TG5	20	0	0	20	0	0.0	0.0	0.0
EXOSC2	20	0	2	18	1	0.016655505367679388	0.0	0.01829794287091024
POLR2J	17	0	0	17	0	0.0	0.0	0.0
LTF	20	0	0	20	0	0.0	0.0	0.0
EIF4H	20	0	0	20	0	0.0	0.0	0.0
ZNF263	20	0	0	20	0	0.0	0.0	0.0
SDF2	20	0	0	20	0	0.0	0.0	0.0
MCM4	11	0	0	11	0	0.0	0.0	0.0
LTB	20	0	0	20	0	0.0	0.0	0.0
TNFSF13	20	0	0	20	0	0.0	0.0	0.0
RBM48	20	0	0	20	0	0.0	0.0	0.0
PLAC8L1	20	0	0	20	0	0.0	0.0	0.0
AQP9	20	0	0	20	0	0.0	0.0	0.0
ZNF416	20	0	0	20	0	0.0	0.0	0.0
DPP9	20	0	0	20	0	0.0	0.0	0.0
ING2	20	0	0	20	0	0.0	0.0	0.0
NUDT18	20	0	0	20	0	0.0	0.0	0.0
GMNC	13	0	0	13	0	0.0	0.0	0.0
UBE2M	12	0	0	12	0	0.0	0.0	0.0
KRTAP10-4	20	0	0	20	0	0.0	0.0	0.0
NPEPL1	20	0	0	20	0	0.0	0.0	0.0
SEC13	20	0	0	20	0	0.0	0.0	0.0
