gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
EPHX2	20	0	0	20	0	0.0	0.0	0.0
HRK	20	0	0	20	0	0.0	0.0	0.0
AFAP1L1	20	0	0	20	0	0.0	0.0	0.0
RIPK1	20	0	0	20	0	0.0	0.0	0.0
FAM107A	20	0	0	20	0	0.0	0.0	0.0
FBXO7	20	0	0	20	0	0.0	0.0	0.0
RTN4RL1	20	0	0	20	0	0.0	0.0	0.0
FIG4	20	0	0	20	0	0.0	0.0	0.0
PRNP	20	0	0	20	0	0.0	0.0	0.0
SEC23IP	20	0	0	20	0	0.0	0.0	0.0
HDAC3	20	0	0	20	0	0.0	0.0	0.0
ZMIZ1	20	0	0	20	0	0.0	0.0	0.0
FBXO3	20	0	0	20	0	0.0	0.0	0.0
COL15A1	20	0	0	20	0	0.0	0.0	0.0
GRHL1	20	0	0	20	0	0.0	0.0	0.0
NOD1	20	0	0	20	0	0.0	0.0	0.0
ZNF235	19	0	0	19	0	0.0	0.0	0.0
SEMA4B	20	0	0	20	0	0.0	0.0	0.0
TACC2	20	0	0	20	0	0.0	0.0	0.0
FAIM2	20	0	0	20	0	0.0	0.0	0.0
PTPN2	20	0	0	20	0	0.0	0.0	0.0
PCSK7	20	0	0	20	0	0.0	0.0	0.0
FSD1	20	0	0	20	0	0.0	0.0	0.0
MOB1B	18	0	0	18	0	0.0	0.0	0.0
ZMYND11	20	0	0	20	0	0.0	0.0	0.0
CARS2	20	0	0	20	0	0.0	0.0	0.0
SEPTIN2	20	0	0	20	0	0.0	0.0	0.0
PIP5K1A	20	0	0	20	0	0.0	0.0	0.0
AK9	20	0	0	20	0	0.0	0.0	0.0
RSBN1L	20	0	0	20	0	0.0	0.0	0.0
PCBD2	20	0	0	20	0	0.0	0.0	0.0
HAGHL	20	0	0	20	0	0.0	0.0	0.0
TIMP1	20	0	0	20	0	0.0	0.0	0.0
NIPSNAP2	20	0	0	20	0	0.0	0.0	0.0
DNM1L	20	0	0	20	0	0.0	0.0	0.0
CACUL1	20	0	0	20	0	0.0	0.0	0.0
CATSPERE	20	0	1	19	1	0.008653897289895554	0.0	0.005998424507346455
FBXO17	20	0	0	20	0	0.0	0.0	0.0
KCNH2	20	0	0	20	0	0.0	0.0	0.0
B4GALT5	20	0	0	20	0	0.0	0.0	0.0
COL9A2	20	0	0	20	0	0.0	0.0	0.0
PXK	20	0	0	20	0	0.0	0.0	0.0
POMT1	20	0	0	20	0	0.0	0.0	0.0
ARMC2	20	0	0	20	0	0.0	0.0	0.0
S100PBP	20	0	0	20	0	0.0	0.0	0.0
ACAD11	20	0	0	20	0	0.0	0.0	0.0
EFCAB11	20	0	0	20	0	0.0	0.0	0.0
RBM25	20	0	0	20	0	0.0	0.0	0.0
PIEZO1	20	0	0	20	0	0.0	0.0	0.0
LYPLA1	18	0	0	18	0	0.0	0.0	0.0
STON1-GTF2A1L	20	0	0	20	0	0.0	0.0	0.0
RHOQ	20	0	0	20	0	0.0	0.0	0.0
HMGB2	20	0	0	20	0	0.0	0.0	0.0
FLT4	20	0	2	18	1	0.03599139681555091	0.0	0.03954059082789451
ZFP69B	20	0	0	20	0	0.0	0.0	0.0
MTFMT	20	0	0	20	0	0.0	0.0	0.0
CCDC169	20	0	0	20	0	0.0	0.0	0.0
EXO1	20	0	0	20	0	0.0	0.0	0.0
GAPVD1	20	0	0	20	0	0.0	0.0	0.0
CDK2	20	0	0	20	0	0.0	0.0	0.0
FAM241B	20	0	0	20	0	0.0	0.0	0.0
LARS2	20	0	0	20	0	0.0	0.0	0.0
POLB	20	0	0	20	0	0.0	0.0	0.0
RPL9	11	0	0	11	0	0.0	0.0	0.0
TMEM108	20	0	0	20	0	0.0	0.0	0.0
PCDH18	20	0	0	20	0	0.0	0.0	0.0
CPD	20	0	0	20	0	0.0	0.0	0.0
FAM177A1	20	0	0	20	0	0.0	0.0	0.0
SLC18A1	20	0	0	20	0	0.0	0.0	0.0
PYGB	20	0	0	20	0	0.0	0.0	0.0
NRIP3	20	0	0	20	0	0.0	0.0	0.0
TBL1Y	20	0	1	19	1	0.01775600149711217	0.0	0.012307522375741469
CNTRL	20	0	0	20	0	0.0	0.0	0.0
GSTCD	20	0	0	20	0	0.0	0.0	0.0
OAF	20	0	0	20	0	0.0	0.0	0.0
LONP2	20	0	0	20	0	0.0	0.0	0.0
HMGN1	20	0	0	20	0	0.0	0.0	0.0
MGAT3	20	0	0	20	0	0.0	0.0	0.0
ARSB	20	0	0	20	0	0.0	0.0	0.0
HECTD1	20	0	0	20	0	0.0	0.0	0.0
CLIC1	20	0	0	20	0	0.0	0.0	0.0
ACTR10	20	0	0	20	0	0.0	0.0	0.0
SEC31A	20	0	0	20	0	0.0	0.0	0.0
WNT4	20	0	0	20	0	0.0	0.0	0.0
FEZ2	20	0	0	20	0	0.0	0.0	0.0
NT5M	20	0	0	20	0	0.0	0.0	0.0
VAPA	20	0	0	20	0	0.0	0.0	0.0
SLC15A4	20	0	0	20	0	0.0	0.0	0.0
SLC7A2	20	0	0	20	0	0.0	0.0	0.0
COX7C	14	0	0	14	0	0.0	0.0	0.0
TRIM44	20	0	0	20	0	0.0	0.0	0.0
TLK2	20	0	0	20	0	0.0	0.0	0.0
TRPM6	20	0	0	20	0	0.0	0.0	0.0
DEPTOR	20	0	0	20	0	0.0	0.0	0.0
COL1A2	20	0	0	20	0	0.0	0.0	0.0
RIC1	20	0	0	20	0	0.0	0.0	0.0
KDM3B	20	0	0	20	0	0.0	0.0	0.0
PAXIP1	20	0	0	20	0	0.0	0.0	0.0
FMO2	20	0	0	20	0	0.0	0.0	0.0
VTA1	16	0	0	16	0	0.0	0.0	0.0
LDOC1	8	0	0	8	0	0.0	0.0	0.0
RGS12	20	0	1	19	1	0.006127264026145699	0.0	0.00424709578426927
SLC7A6	20	0	0	20	0	0.0	0.0	0.0
CEP128	20	0	1	19	1	0.018714087357372726	0.0	0.012971616888515423
SERINC3	20	0	0	20	0	0.0	0.0	0.0
COPG2	20	0	0	20	0	0.0	0.0	0.0
SLF2	20	0	0	20	0	0.0	0.0	0.0
RASSF9	19	0	0	19	0	0.0	0.0	0.0
TTLL9	20	0	0	20	0	0.0	0.0	0.0
EPS15L1	20	0	0	20	0	0.0	0.0	0.0
HNRNPC	20	0	0	20	0	0.0	0.0	0.0
IRAK3	20	0	0	20	0	0.0	0.0	0.0
METTL24	20	0	0	20	0	0.0	0.0	0.0
MGA	20	0	0	20	0	0.0	0.0	0.0
FAN1	18	0	0	18	0	0.0	0.0	0.0
ARRDC4	20	0	0	20	0	0.0	0.0	0.0
ICAM2	20	0	0	20	0	0.0	0.0	0.0
CREBBP	20	0	0	20	0	0.0	0.0	0.0
KRAS	19	0	0	19	0	0.0	0.0	0.0
WDFY4	20	0	0	20	0	0.0	0.0	0.0
PNKD	20	0	0	20	0	0.0	0.0	0.0
METTL6	20	0	0	20	0	0.0	0.0	0.0
DIAPH1	20	0	0	20	0	0.0	0.0	0.0
NFATC1	20	0	0	20	0	0.0	0.0	0.0
IL15	15	0	0	15	0	0.0	0.0	0.0
LHFPL2	20	0	0	20	0	0.0	0.0	0.0
HECA	20	0	0	20	0	0.0	0.0	0.0
DNAJC9	14	0	0	14	0	0.0	0.0	0.0
ULK3	20	0	0	20	0	0.0	0.0	0.0
INSR	20	0	0	20	0	0.0	0.0	0.0
PCID2	20	0	0	20	0	0.0	0.0	0.0
TTPA	19	0	0	19	0	0.0	0.0	0.0
PDCD6IP	20	0	0	20	0	0.0	0.0	0.0
SULT1C2	15	0	0	15	0	0.0	0.0	0.0
PPFIA3	20	0	0	20	0	0.0	0.0	0.0
BHLHE40	20	0	0	20	0	0.0	0.0	0.0
CHIC1	5	0	0	5	0	0.0	0.0	0.0
LHPP	20	0	0	20	0	0.0	0.0	0.0
TP53I13	20	0	0	20	0	0.0	0.0	0.0
CCDC93	20	0	0	20	0	0.0	0.0	0.0
RAB12	20	0	0	20	0	0.0	0.0	0.0
GAREM2	20	0	0	20	0	0.0	0.0	0.0
PLA2G7	20	0	0	20	0	0.0	0.0	0.0
ENO2	20	0	0	20	0	0.0	0.0	0.0
ZNF641	14	0	0	14	0	0.0	0.0	0.0
RLF	20	0	0	20	0	0.0	0.0	0.0
PDGFA	20	0	0	20	0	0.0	0.0	0.0
CCNB2	20	0	0	20	0	0.0	0.0	0.0
GDF7	20	0	1	19	1	0.007655289529686904	0.0	0.005306242353872547
CYLD	20	0	0	20	0	0.0	0.0	0.0
STK10	20	0	0	20	0	0.0	0.0	0.0
MORN4	20	0	0	20	0	0.0	0.0	0.0
SERAC1	20	0	0	20	0	0.0	0.0	0.0
ZNF273	19	0	0	19	0	0.0	0.0	0.0
VSIG1	20	0	0	20	0	0.0	0.0	0.0
SLC37A1	20	0	0	20	0	0.0	0.0	0.0
ARHGEF3	20	0	0	20	0	0.0	0.0	0.0
NASP	20	0	0	20	0	0.0	0.0	0.0
RNF180	20	0	0	20	0	0.0	0.0	0.0
FBLN7	20	0	0	20	0	0.0	0.0	0.0
TNXB	20	0	0	20	0	0.0	0.0	0.0
ZNF566	14	0	0	14	0	0.0	0.0	0.0
TCF3	20	0	0	20	0	0.0	0.0	0.0
