gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
C2orf66	18	0	0	18	0	0.0	0.0	0.0
EFNA3	20	0	0	20	0	0.0	0.0	0.0
HOXA7	20	0	0	20	0	0.0	0.0	0.0
MRPS22	20	0	0	20	0	0.0	0.0	0.0
PCDHA12	20	0	0	20	0	0.0	0.0	0.0
RAET1E	20	0	0	20	0	0.0	0.0	0.0
TMEM218	20	0	0	20	0	0.0	0.0	0.0
THG1L	20	0	0	20	0	0.0	0.0	0.0
RPS12	20	0	0	20	0	0.0	0.0	0.0
TM2D2	20	0	0	20	0	0.0	0.0	0.0
RPS16	20	0	0	20	0	0.0	0.0	0.0
CEACAM1	20	0	0	20	0	0.0	0.0	0.0
CHN2	20	0	0	20	0	0.0	0.0	0.0
COX6A1	20	0	0	20	0	0.0	0.0	0.0
RHOT2	20	0	0	20	0	0.0	0.0	0.0
GPR108	20	0	0	20	0	0.0	0.0	0.0
MS4A5	14	0	0	14	0	0.0	0.0	0.0
RAB3D	20	0	0	20	0	0.0	0.0	0.0
ANKRD13B	20	0	0	20	0	0.0	0.0	0.0
ZKSCAN2	20	0	0	20	0	0.0	0.0	0.0
CALHM5	20	0	0	20	0	0.0	0.0	0.0
OR5V1	14	0	0	14	0	0.0	0.0	0.0
FAM24B	14	0	0	14	0	0.0	0.0	0.0
SLC22A16	20	0	0	20	0	0.0	0.0	0.0
CRAT	20	0	0	20	0	0.0	0.0	0.0
RWDD1	17	0	0	17	0	0.0	0.0	0.0
FHL5	20	0	0	20	0	0.0	0.0	0.0
INHA	20	0	0	20	0	0.0	0.0	0.0
RNF4	20	0	0	20	0	0.0	0.0	0.0
GOLGA6L9	7	0	0	7	0	0.0	0.0	0.0
SMU1	20	0	0	20	0	0.0	0.0	0.0
CCDC200	20	0	0	20	0	0.0	0.0	0.0
SLC22A9	14	0	0	14	0	0.0	0.0	0.0
DUSP18	20	0	0	20	0	0.0	0.0	0.0
LEFTY2	20	0	0	20	0	0.0	0.0	0.0
SRCAP	20	0	0	20	0	0.0	0.0	0.0
PET100	20	0	0	20	0	0.0	0.0	0.0
VASP	20	0	0	20	0	0.0	0.0	0.0
ZNF85	8	0	1	7	1	0.011896801827544322	0.0	0.00824623464444275
DEPDC1B	20	0	0	20	0	0.0	0.0	0.0
CDCA3	20	0	1	19	1	0.006122281974267971	0.0	0.00424364248905682
GLIPR1	20	0	0	20	0	0.0	0.0	0.0
ZNF670	18	0	0	18	0	0.0	0.0	0.0
LRRC69	20	0	0	20	0	0.0	0.0	0.0
RARRES1	20	0	0	20	0	0.0	0.0	0.0
NRDE2	20	0	0	20	0	0.0	0.0	0.0
REC114	20	0	0	20	0	0.0	0.0	0.0
KRR1	20	0	0	20	0	0.0	0.0	0.0
CCZ1B	15	0	0	15	0	0.0	0.0	0.0
TSTD1	20	0	0	20	0	0.0	0.0	0.0
