gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
MUC1	20	0	0	20	0	0.0	0.0	0.0
OSTN	20	0	0	20	0	0.0	0.0	0.0
FAM50A	20	0	0	20	0	0.0	0.0	0.0
C9orf43	20	0	0	20	0	0.0	0.0	0.0
C8orf82	20	0	0	20	0	0.0	0.0	0.0
TBC1D3B	13	0	0	13	0	0.0	0.0	0.0
SPACA3	20	0	0	20	0	0.0	0.0	0.0
MUC17	20	0	0	20	0	0.0	0.0	0.0
EEF2KMT	20	0	0	20	0	0.0	0.0	0.0
SPIB	20	0	0	20	0	0.0	0.0	0.0
ANKLE1	20	0	0	20	0	0.0	0.0	0.0
PABPN1L	20	0	0	20	0	0.0	0.0	0.0
PHF23	20	0	0	20	0	0.0	0.0	0.0
NGDN	20	0	0	20	0	0.0	0.0	0.0
HRC	20	0	0	20	0	0.0	0.0	0.0
GET3	20	0	0	20	0	0.0	0.0	0.0
C1orf94	20	0	0	20	0	0.0	0.0	0.0
DEXI	20	0	0	20	0	0.0	0.0	0.0
VSTM1	20	0	0	20	0	0.0	0.0	0.0
UPB1	20	0	0	20	0	0.0	0.0	0.0
SPINT4	16	0	0	16	0	0.0	0.0	0.0
ART1	17	0	0	17	0	0.0	0.0	0.0
CD3E	20	0	0	20	0	0.0	0.0	0.0
TMEM187	20	0	1	19	1	0.019034787458425444	0.0	0.013193909259365404
VPS28	20	0	0	20	0	0.0	0.0	0.0
GFY	20	0	0	20	0	0.0	0.0	0.0
SNAPC5	20	0	0	20	0	0.0	0.0	0.0
HNF1B	20	0	0	20	0	0.0	0.0	0.0
CES3	20	0	0	20	0	0.0	0.0	0.0
TRAPPC2L	20	0	0	20	0	0.0	0.0	0.0
ARL2	20	0	0	20	0	0.0	0.0	0.0
SMPX	20	0	0	20	0	0.0	0.0	0.0
IL18BP	20	0	0	20	0	0.0	0.0	0.0
CXCL16	20	0	1	19	1	0.005540934725114494	0.0	0.0038406832823798067
GALM	20	0	0	20	0	0.0	0.0	0.0
RTBDN	20	0	0	20	0	0.0	0.0	0.0
R3HDM4	20	0	0	20	0	0.0	0.0	0.0
CHRNG	20	0	0	20	0	0.0	0.0	0.0
ERAL1	20	0	0	20	0	0.0	0.0	0.0
WNT1	20	0	0	20	0	0.0	0.0	0.0
ZNF517	20	0	0	20	0	0.0	0.0	0.0
DNASE1L3	20	0	0	20	0	0.0	0.0	0.0
BORCS6	20	0	0	20	0	0.0	0.0	0.0
C1orf185	17	0	0	17	0	0.0	0.0	0.0
PTRH1	20	0	0	20	0	0.0	0.0	0.0
ADI1	20	0	0	20	0	0.0	0.0	0.0
FCER1G	20	0	0	20	0	0.0	0.0	0.0
ZNF750	20	0	0	20	0	0.0	0.0	0.0
C9orf152	20	0	0	20	0	0.0	0.0	0.0
KCTD21	20	0	0	20	0	0.0	0.0	0.0
PDE6H	18	0	0	18	0	0.0	0.0	0.0
MRPS12	20	0	0	20	0	0.0	0.0	0.0
CCDC154	20	0	0	20	0	0.0	0.0	0.0
MRPS7	20	0	0	20	0	0.0	0.0	0.0
FEV	20	0	0	20	0	0.0	0.0	0.0
PFDN6	20	0	0	20	0	0.0	0.0	0.0
MYL1	18	0	0	18	0	0.0	0.0	0.0
KRBA1	20	0	0	20	0	0.0	0.0	0.0
CLEC1B	18	0	0	18	0	0.0	0.0	0.0
PRR32	14	0	0	14	0	0.0	0.0	0.0
HBZ	20	0	0	20	0	0.0	0.0	0.0
TEDC1	20	0	0	20	0	0.0	0.0	0.0
GHRH	20	0	0	20	0	0.0	0.0	0.0
NODAL	20	0	0	20	0	0.0	0.0	0.0
ARL5C	20	0	0	20	0	0.0	0.0	0.0
ZBTB39	20	0	0	20	0	0.0	0.0	0.0
PYGM	20	0	0	20	0	0.0	0.0	0.0
EPN3	20	0	0	20	0	0.0	0.0	0.0
CATSPERD	20	0	0	20	0	0.0	0.0	0.0
ZSCAN21	20	0	0	20	0	0.0	0.0	0.0
TMEM250	20	0	0	20	0	0.0	0.0	0.0
TSR3	20	0	0	20	0	0.0	0.0	0.0
ZNHIT2	20	0	0	20	0	0.0	0.0	0.0
PDRG1	20	0	0	20	0	0.0	0.0	0.0
FLAD1	20	0	0	20	0	0.0	0.0	0.0
NEURL4	20	0	0	20	0	0.0	0.0	0.0
CATSPER4	20	0	0	20	0	0.0	0.0	0.0
ZBTB12	20	0	0	20	0	0.0	0.0	0.0
ALDH1A3	20	0	0	20	0	0.0	0.0	0.0
MMP13	17	0	0	17	0	0.0	0.0	0.0
PPP1R9B	20	0	0	20	0	0.0	0.0	0.0
CRB3	20	0	0	20	0	0.0	0.0	0.0
PRSS54	20	0	0	20	0	0.0	0.0	0.0
LBHD2	20	0	0	20	0	0.0	0.0	0.0
UPK2	20	0	0	20	0	0.0	0.0	0.0
UBE2L5	20	0	0	20	0	0.0	0.0	0.0
EBI3	20	0	0	20	0	0.0	0.0	0.0
SLC22A1	20	0	0	20	0	0.0	0.0	0.0
KLRF1	12	0	0	12	0	0.0	0.0	0.0
TEX52	20	0	0	20	0	0.0	0.0	0.0
LTK	20	0	0	20	0	0.0	0.0	0.0
JRK	20	0	0	20	0	0.0	0.0	0.0
BSPRY	20	0	0	20	0	0.0	0.0	0.0
RASAL1	20	0	0	20	0	0.0	0.0	0.0
HCST	20	0	0	20	0	0.0	0.0	0.0
ITK	20	0	0	20	0	0.0	0.0	0.0
DNAL4	20	0	0	20	0	0.0	0.0	0.0
ZSWIM2	18	0	0	18	0	0.0	0.0	0.0
PPP1R36	20	0	0	20	0	0.0	0.0	0.0
NDUFAF1	20	0	0	20	0	0.0	0.0	0.0
ANO9	20	0	0	20	0	0.0	0.0	0.0
ZNF689	20	0	0	20	0	0.0	0.0	0.0
TLDC2	20	0	0	20	0	0.0	0.0	0.0
PLEK2	20	0	0	20	0	0.0	0.0	0.0
FPGS	20	0	0	20	0	0.0	0.0	0.0
MYL4	20	0	0	20	0	0.0	0.0	0.0
MAZ	20	0	0	20	0	0.0	0.0	0.0
CCDC77	20	0	0	20	0	0.0	0.0	0.0
NRIP2	20	0	0	20	0	0.0	0.0	0.0
TSSK6	20	0	0	20	0	0.0	0.0	0.0
PLA2G1B	20	0	0	20	0	0.0	0.0	0.0
PITX1	19	0	0	19	0	0.0	0.0	0.0
NRTN	20	0	1	19	1	0.007301932582339933	0.0	0.005061313982087725
NOXO1	20	0	1	19	1	0.010932112317243135	0.0	0.0075775628302617295
PPDPFL	20	0	0	20	0	0.0	0.0	0.0
IQCN	20	0	0	20	0	0.0	0.0	0.0
OR8A1	20	0	0	20	0	0.0	0.0	0.0
MIS18A	20	0	0	20	0	0.0	0.0	0.0
KIF22	20	0	0	20	0	0.0	0.0	0.0
SFTPA2	19	0	0	19	0	0.0	0.0	0.0
C17orf99	20	0	0	20	0	0.0	0.0	0.0
TEX46	20	0	0	20	0	0.0	0.0	0.0
BPGM	20	0	0	20	0	0.0	0.0	0.0
WFDC9	12	0	0	12	0	0.0	0.0	0.0
SCAF1	20	0	0	20	0	0.0	0.0	0.0
CDK2AP2	20	0	0	20	0	0.0	0.0	0.0
OR9G4	15	0	0	15	0	0.0	0.0	0.0
KRT80	20	0	0	20	0	0.0	0.0	0.0
FARSA	20	0	0	20	0	0.0	0.0	0.0
CHRNE	20	0	0	20	0	0.0	0.0	0.0
PAPLN	20	0	0	20	0	0.0	0.0	0.0
IFI35	20	0	0	20	0	0.0	0.0	0.0
MPIG6B	20	0	0	20	0	0.0	0.0	0.0
IGFALS	20	0	0	20	0	0.0	0.0	0.0
CASS4	20	0	0	20	0	0.0	0.0	0.0
RTL8B	18	0	0	18	0	0.0	0.0	0.0
IP6K3	20	0	0	20	0	0.0	0.0	0.0
ADRM1	20	0	0	20	0	0.0	0.0	0.0
TBL3	20	0	0	20	0	0.0	0.0	0.0
CDKN1B	20	0	0	20	0	0.0	0.0	0.0
KLK3	20	0	0	20	0	0.0	0.0	0.0
SULT2A1	19	0	0	19	0	0.0	0.0	0.0
TAS2R3	20	0	0	20	0	0.0	0.0	0.0
SSTR3	20	0	0	20	0	0.0	0.0	0.0
SCNN1G	20	0	0	20	0	0.0	0.0	0.0
TRAF2	20	0	0	20	0	0.0	0.0	0.0
ZNF311	20	0	0	20	0	0.0	0.0	0.0
TRIM73	5	0	0	5	0	0.0	0.0	0.0
FLT3LG	20	0	0	20	0	0.0	0.0	0.0
UCK1	20	0	0	20	0	0.0	0.0	0.0
HPDL	16	0	0	16	0	0.0	0.0	0.0
SCT	20	0	0	20	0	0.0	0.0	0.0
SPATA32	20	0	0	20	0	0.0	0.0	0.0
DCAF4L1	15	0	0	15	0	0.0	0.0	0.0
GPS2	20	0	0	20	0	0.0	0.0	0.0
CFB	20	0	0	20	0	0.0	0.0	0.0
SMCO3	14	0	0	14	0	0.0	0.0	0.0
FICD	20	0	0	20	0	0.0	0.0	0.0
TMPRSS6	20	0	0	20	0	0.0	0.0	0.0
RCCD1	20	0	0	20	0	0.0	0.0	0.0
GEMIN4	20	0	0	20	0	0.0	0.0	0.0
IL7R	20	0	0	20	0	0.0	0.0	0.0
ERICH6B	20	0	0	20	0	0.0	0.0	0.0
PCDHGA8	20	0	0	20	0	0.0	0.0	0.0
ZG16B	20	0	0	20	0	0.0	0.0	0.0
HOXC13	20	0	0	20	0	0.0	0.0	0.0
ITPKA	20	0	0	20	0	0.0	0.0	0.0
ZFPL1	20	0	0	20	0	0.0	0.0	0.0
CARNS1	20	0	0	20	0	0.0	0.0	0.0
P2RX6	20	0	0	20	0	0.0	0.0	0.0
MED20	20	0	0	20	0	0.0	0.0	0.0
LST1	20	0	0	20	0	0.0	0.0	0.0
TMEM186	20	0	0	20	0	0.0	0.0	0.0
SMG8	20	0	0	20	0	0.0	0.0	0.0
SLC17A7	20	0	0	20	0	0.0	0.0	0.0
CYP2A6	20	0	0	20	0	0.0	0.0	0.0
LDB3	20	0	0	20	0	0.0	0.0	0.0
GFI1B	20	0	0	20	0	0.0	0.0	0.0
FUT6	20	0	0	20	0	0.0	0.0	0.0
SSH3	20	0	0	20	0	0.0	0.0	0.0
SMIM36	20	0	0	20	0	0.0	0.0	0.0
HUS1B	20	0	0	20	0	0.0	0.0	0.0
DEFB131B	20	0	0	20	0	0.0	0.0	0.0
GCC1	20	0	0	20	0	0.0	0.0	0.0
SPDYC	20	0	0	20	0	0.0	0.0	0.0
COMP	20	0	0	20	0	0.0	0.0	0.0
YIPF3	20	0	0	20	0	0.0	0.0	0.0
LYPD3	20	0	0	20	0	0.0	0.0	0.0
ZNF35	17	0	0	17	0	0.0	0.0	0.0
SLC22A24	20	0	0	20	0	0.0	0.0	0.0
ADGRE2	18	0	0	18	0	0.0	0.0	0.0
HS1BP3	20	0	0	20	0	0.0	0.0	0.0
MRPS17	20	0	0	20	0	0.0	0.0	0.0
TBX20	20	0	0	20	0	0.0	0.0	0.0
ZNF705A	20	0	0	20	0	0.0	0.0	0.0
TBRG4	20	0	0	20	0	0.0	0.0	0.0
COPZ1	20	0	0	20	0	0.0	0.0	0.0
NR2C2AP	20	0	0	20	0	0.0	0.0	0.0
HSPA6	20	0	0	20	0	0.0	0.0	0.0
HTD2	20	0	0	20	0	0.0	0.0	0.0
