gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
WDR20	20	0	0	20	0	0.0	0.0	0.0
STARD9	20	0	0	20	0	0.0	0.0	0.0
ANAPC10	20	0	0	20	0	0.0	0.0	0.0
RTF1	20	0	0	20	0	0.0	0.0	0.0
KIRREL2	20	0	0	20	0	0.0	0.0	0.0
CERS4	20	0	0	20	0	0.0	0.0	0.0
FDX2	20	0	0	20	0	0.0	0.0	0.0
SLC37A3	20	0	0	20	0	0.0	0.0	0.0
CYB5D2	20	0	0	20	0	0.0	0.0	0.0
NYNRIN	20	0	0	20	0	0.0	0.0	0.0
TTYH3	20	0	0	20	0	0.0	0.0	0.0
MSX1	20	0	10	10	1	0.06977495227487497	0.0	0.1673130282196546
PRKDC	20	0	0	20	0	0.0	0.0	0.0
GTF3C1	20	0	0	20	0	0.0	0.0	0.0
C16orf46	20	0	0	20	0	0.0	0.0	0.0
FGF1	20	0	0	20	0	0.0	0.0	0.0
WRNIP1	20	0	0	20	0	0.0	0.0	0.0
CLRN1	20	0	0	20	0	0.0	0.0	0.0
ROBO4	20	0	0	20	0	0.0	0.0	0.0
IMPA1	20	0	1	19	1	0.010061209396651402	0.0	0.006973898926312148
TRIM16	20	0	0	20	0	0.0	0.0	0.0
MARK4	20	0	0	20	0	0.0	0.0	0.0
SLC4A3	20	0	0	20	0	0.0	0.0	0.0
TMLHE	8	0	0	8	0	0.0	0.0	0.0
SLC35B4	20	0	0	20	0	0.0	0.0	0.0
CA13	20	0	0	20	0	0.0	0.0	0.0
COBL	20	0	0	20	0	0.0	0.0	0.0
PEX1	20	0	0	20	0	0.0	0.0	0.0
ATP6V1B2	20	0	0	20	0	0.0	0.0	0.0
YPEL2	20	0	0	20	0	0.0	0.0	0.0
RALGAPB	20	0	0	20	0	0.0	0.0	0.0
PRRC1	20	0	0	20	0	0.0	0.0	0.0
KRIT1	18	0	0	18	0	0.0	0.0	0.0
POLR2J3	16	0	0	16	0	0.0	0.0	0.0
NDUFC1	20	0	0	20	0	0.0	0.0	0.0
SMIM18	20	0	0	20	0	0.0	0.0	0.0
TUBGCP3	20	0	0	20	0	0.0	0.0	0.0
RPL19	20	0	0	20	0	0.0	0.0	0.0
VPS39	20	0	0	20	0	0.0	0.0	0.0
KCNV1	17	0	0	17	0	0.0	0.0	0.0
NT5C3A	20	0	0	20	0	0.0	0.0	0.0
RPL41	20	0	0	20	0	0.0	0.0	0.0
SYCP2L	20	0	0	20	0	0.0	0.0	0.0
EFCAB13	20	0	0	20	0	0.0	0.0	0.0
IRS4	4	0	0	4	0	0.0	0.0	0.0
LYSMD4	20	0	0	20	0	0.0	0.0	0.0
TSG101	17	0	0	17	0	0.0	0.0	0.0
ZNF765	20	0	0	20	0	0.0	0.0	0.0
TBC1D14	20	0	0	20	0	0.0	0.0	0.0
AP4E1	20	0	0	20	0	0.0	0.0	0.0
CCDC81	20	0	0	20	0	0.0	0.0	0.0
IRF8	20	0	0	20	0	0.0	0.0	0.0
AGO2	20	0	0	20	0	0.0	0.0	0.0
PIGC	20	0	0	20	0	0.0	0.0	0.0
SYNDIG1L	20	0	0	20	0	0.0	0.0	0.0
PHF24	20	0	0	20	0	0.0	0.0	0.0
NAT16	20	0	0	20	0	0.0	0.0	0.0
MCL1	20	0	0	20	0	0.0	0.0	0.0
PLA2G4B	20	0	0	20	0	0.0	0.0	0.0
ABCA13	20	0	0	20	0	0.0	0.0	0.0
SLFN5	17	0	0	17	0	0.0	0.0	0.0
TMEM45A	19	0	0	19	0	0.0	0.0	0.0
CDC40	20	0	0	20	0	0.0	0.0	0.0
ACTN1	20	0	0	20	0	0.0	0.0	0.0
TAF2	20	0	0	20	0	0.0	0.0	0.0
RPL32	20	0	0	20	0	0.0	0.0	0.0
ATG2B	20	0	0	20	0	0.0	0.0	0.0
CNOT10	20	0	0	20	0	0.0	0.0	0.0
FOXL1	20	0	0	20	0	0.0	0.0	0.0
HHAT	20	0	0	20	0	0.0	0.0	0.0
NSD1	20	0	0	20	0	0.0	0.0	0.0
CCM2	20	0	0	20	0	0.0	0.0	0.0
DPY19L3	20	0	0	20	0	0.0	0.0	0.0
SMIM35	20	0	0	20	0	0.0	0.0	0.0
UTP18	20	0	0	20	0	0.0	0.0	0.0
USP37	20	0	0	20	0	0.0	0.0	0.0
ZNF697	20	0	0	20	0	0.0	0.0	0.0
BMI1	20	0	0	20	0	0.0	0.0	0.0
