gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
UROD	20	0	0	20	0	0.0	0.0	0.0
USP27X	18	0	0	18	0	0.0	0.0	0.0
RETSAT	20	0	0	20	0	0.0	0.0	0.0
SAG	20	0	0	20	0	0.0	0.0	0.0
NRM	20	0	0	20	0	0.0	0.0	0.0
TRIM45	20	0	0	20	0	0.0	0.0	0.0
NCBP2AS2	20	0	0	20	0	0.0	0.0	0.0
C5orf46	17	0	0	17	0	0.0	0.0	0.0
OLFM4	20	0	0	20	0	0.0	0.0	0.0
ZNF660	20	0	0	20	0	0.0	0.0	0.0
ADGRG4	15	0	0	15	0	0.0	0.0	0.0
AP3M1	20	0	0	20	0	0.0	0.0	0.0
HMX3	20	0	0	20	0	0.0	0.0	0.0
C1orf105	20	0	0	20	0	0.0	0.0	0.0
RFPL3	20	0	0	20	0	0.0	0.0	0.0
C8G	20	0	0	20	0	0.0	0.0	0.0
ANG	20	0	0	20	0	0.0	0.0	0.0
TMEM171	20	0	0	20	0	0.0	0.0	0.0
C19orf73	20	0	0	20	0	0.0	0.0	0.0
PRSS27	20	0	0	20	0	0.0	0.0	0.0
APOA1	20	0	0	20	0	0.0	0.0	0.0
NOXRED1	20	0	0	20	0	0.0	0.0	0.0
TIMM22	20	0	0	20	0	0.0	0.0	0.0
FAM210B	20	0	0	20	0	0.0	0.0	0.0
HBA2	20	0	0	20	0	0.0	0.0	0.0
PRSS56	20	0	0	20	0	0.0	0.0	0.0
ANKRD33	20	0	0	20	0	0.0	0.0	0.0
ZNF665	19	0	0	19	0	0.0	0.0	0.0
HINT2	20	0	0	20	0	0.0	0.0	0.0
PTH	20	0	0	20	0	0.0	0.0	0.0
PIWIL2	20	0	1	19	1	0.007275114743002265	0.0	0.005042725272362111
MRPS23	20	0	0	20	0	0.0	0.0	0.0
DCT	20	0	0	20	0	0.0	0.0	0.0
GOLGA8T	9	0	0	9	0	0.0	0.0	0.0
ARL6IP4	20	0	0	20	0	0.0	0.0	0.0
ABCD1	20	0	0	20	0	0.0	0.0	0.0
KLRG2	20	0	0	20	0	0.0	0.0	0.0
KLF1	20	0	0	20	0	0.0	0.0	0.0
PABPC4	20	0	0	20	0	0.0	0.0	0.0
BRMS1	20	0	0	20	0	0.0	0.0	0.0
TCP10L	20	0	0	20	0	0.0	0.0	0.0
IMP3	20	0	0	20	0	0.0	0.0	0.0
ARF6	20	0	0	20	0	0.0	0.0	0.0
POLE	20	0	0	20	0	0.0	0.0	0.0
GLTP	20	0	0	20	0	0.0	0.0	0.0
C1QTNF9	20	0	0	20	0	0.0	0.0	0.0
OR2F1	20	0	0	20	0	0.0	0.0	0.0
ZNF585A	15	0	0	15	0	0.0	0.0	0.0
MMP3	15	0	0	15	0	0.0	0.0	0.0
ELF5	20	0	0	20	0	0.0	0.0	0.0
MPV17L2	20	0	0	20	0	0.0	0.0	0.0
DHFR2	20	0	0	20	0	0.0	0.0	0.0
DCTN6	20	0	0	20	0	0.0	0.0	0.0
GTF2H3	20	0	0	20	0	0.0	0.0	0.0
NKIRAS2	20	0	0	20	0	0.0	0.0	0.0
MUS81	20	0	0	20	0	0.0	0.0	0.0
SLC6A3	20	0	0	20	0	0.0	0.0	0.0
F2RL3	20	0	0	20	0	0.0	0.0	0.0
HSPBP1	20	0	0	20	0	0.0	0.0	0.0
MPZL2	20	0	0	20	0	0.0	0.0	0.0
BAP1	20	0	0	20	0	0.0	0.0	0.0
CREBRF	20	0	0	20	0	0.0	0.0	0.0
HAO1	20	0	0	20	0	0.0	0.0	0.0
SH3BGRL3	20	0	0	20	0	0.0	0.0	0.0
BLOC1S4	20	0	0	20	0	0.0	0.0	0.0
C19orf81	20	0	0	20	0	0.0	0.0	0.0
CCDC88B	20	0	0	20	0	0.0	0.0	0.0
VSIG2	20	0	0	20	0	0.0	0.0	0.0
CFAP20	20	0	0	20	0	0.0	0.0	0.0
ERFL	20	0	0	20	0	0.0	0.0	0.0
TMCO6	15	0	0	15	0	0.0	0.0	0.0
REEP6	20	0	0	20	0	0.0	0.0	0.0
SH3BP1	20	0	0	20	0	0.0	0.0	0.0
ASB4	20	0	0	20	0	0.0	0.0	0.0
LRRC75B	20	0	0	20	0	0.0	0.0	0.0
FRAT2	20	0	1	19	1	0.010304371935693751	0.0	0.007142446354667149
CD320	20	0	0	20	0	0.0	0.0	0.0
EIF4EBP2	20	0	0	20	0	0.0	0.0	0.0
IL2RG	20	0	0	20	0	0.0	0.0	0.0
ADM2	20	0	0	20	0	0.0	0.0	0.0
GPR20	20	0	0	20	0	0.0	0.0	0.0
