gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
MYCBPAP	20	0	0	20	0	0.0	0.0	0.0
SH2D6	20	0	0	20	0	0.0	0.0	0.0
CCDC194	20	0	0	20	0	0.0	0.0	0.0
SUPT4H1	20	0	0	20	0	0.0	0.0	0.0
RNF26	20	0	0	20	0	0.0	0.0	0.0
RPP25L	20	0	0	20	0	0.0	0.0	0.0
SLC16A13	20	0	0	20	0	0.0	0.0	0.0
KAZALD1	20	0	0	20	0	0.0	0.0	0.0
GDF5	20	0	0	20	0	0.0	0.0	0.0
SELL	20	0	0	20	0	0.0	0.0	0.0
CCNO	20	0	0	20	0	0.0	0.0	0.0
TTC16	20	0	0	20	0	0.0	0.0	0.0
PARP3	20	0	0	20	0	0.0	0.0	0.0
TMCO2	20	0	0	20	0	0.0	0.0	0.0
ESRP2	20	0	0	20	0	0.0	0.0	0.0
AQP5	20	0	3	17	1	0.021414997569480176	0.0	0.029687490373966532
PCDHGA11	20	0	0	20	0	0.0	0.0	0.0
SPSB2	20	0	0	20	0	0.0	0.0	0.0
C5orf47	20	0	0	20	0	0.0	0.0	0.0
DNASE2B	19	0	0	19	0	0.0	0.0	0.0
MTX1	20	0	0	20	0	0.0	0.0	0.0
SWSAP1	20	0	0	20	0	0.0	0.0	0.0
TMIGD1	20	0	0	20	0	0.0	0.0	0.0
LGALS4	20	0	0	20	0	0.0	0.0	0.0
LEP	20	0	0	20	0	0.0	0.0	0.0
TM4SF5	20	0	0	20	0	0.0	0.0	0.0
NACA2	18	0	0	18	0	0.0	0.0	0.0
ETV2	20	0	0	20	0	0.0	0.0	0.0
FMC1	20	0	0	20	0	0.0	0.0	0.0
VWA7	20	0	0	20	0	0.0	0.0	0.0
SERINC4	20	0	0	20	0	0.0	0.0	0.0
LILRA6	20	0	0	20	0	0.0	0.0	0.0
RNASEH2A	20	0	0	20	0	0.0	0.0	0.0
GLUD2	6	0	0	6	0	0.0	0.0	0.0
GP1BA	20	0	0	20	0	0.0	0.0	0.0
RHEBL1	20	0	0	20	0	0.0	0.0	0.0
ICAM3	20	0	0	20	0	0.0	0.0	0.0
TDO2	20	0	0	20	0	0.0	0.0	0.0
TMEM31	20	0	0	20	0	0.0	0.0	0.0
ZNRD2	20	0	0	20	0	0.0	0.0	0.0
SERPINB5	17	0	0	17	0	0.0	0.0	0.0
MYBPC2	20	0	0	20	0	0.0	0.0	0.0
PDE6G	20	0	0	20	0	0.0	0.0	0.0
TBX5	20	0	0	20	0	0.0	0.0	0.0
ABCC2	20	0	0	20	0	0.0	0.0	0.0
RSPH6A	20	0	0	20	0	0.0	0.0	0.0
PLA2G10	14	0	0	14	0	0.0	0.0	0.0
TIGIT	20	0	0	20	0	0.0	0.0	0.0
GET4	20	0	0	20	0	0.0	0.0	0.0
ZNF385C	20	0	0	20	0	0.0	0.0	0.0
HYAL4	11	0	0	11	0	0.0	0.0	0.0
BLOC1S3	20	0	0	20	0	0.0	0.0	0.0
OR52E5	8	0	0	8	0	0.0	0.0	0.0
BATF2	20	0	0	20	0	0.0	0.0	0.0
PNLDC1	20	0	0	20	0	0.0	0.0	0.0
PGAM4	7	0	0	7	0	0.0	0.0	0.0
SLC2A4	20	0	0	20	0	0.0	0.0	0.0
CELA3A	20	0	0	20	0	0.0	0.0	0.0
UNC93A	20	0	0	20	0	0.0	0.0	0.0
NCR1	9	0	0	9	0	0.0	0.0	0.0
CHMP2A	13	0	0	13	0	0.0	0.0	0.0
WNT3A	20	0	0	20	0	0.0	0.0	0.0
NUTM2D	7	0	0	7	0	0.0	0.0	0.0
FAM209A	20	0	0	20	0	0.0	0.0	0.0
SLCO6A1	13	0	0	13	0	0.0	0.0	0.0
C20orf144	20	0	0	20	0	0.0	0.0	0.0
DMRTA2	20	0	0	20	0	0.0	0.0	0.0
SFT2D3	20	0	0	20	0	0.0	0.0	0.0
EFCAB3	12	0	0	12	0	0.0	0.0	0.0
THSD8	20	0	0	20	0	0.0	0.0	0.0
EPO	20	0	0	20	0	0.0	0.0	0.0
LCTL	20	0	0	20	0	0.0	0.0	0.0
ENTPD8	20	0	0	20	0	0.0	0.0	0.0
CNFN	20	0	0	20	0	0.0	0.0	0.0
FAM72C	6	0	0	6	0	0.0	0.0	0.0
SSC5D	20	0	0	20	0	0.0	0.0	0.0
UPK1A	20	0	0	20	0	0.0	0.0	0.0
SRRM5	20	0	0	20	0	0.0	0.0	0.0
NAIF1	20	0	0	20	0	0.0	0.0	0.0
JOSD2	20	0	0	20	0	0.0	0.0	0.0
PLEKHG4	20	0	0	20	0	0.0	0.0	0.0
MBOAT4	20	0	0	20	0	0.0	0.0	0.0
LRRN4CL	20	0	0	20	0	0.0	0.0	0.0
NLRP9	20	0	0	20	0	0.0	0.0	0.0
PLAC1	20	0	0	20	0	0.0	0.0	0.0
OR4N2	1	0	0	1	0	0.0	0.0	0.0
OR5AS1	8	0	0	8	0	0.0	0.0	0.0
TAS2R31	6	0	0	6	0	0.0	0.0	0.0
ALG10	4	0	0	4	0	0.0	0.0	0.0
ASB5	20	0	0	20	0	0.0	0.0	0.0
HTR3C	20	0	0	20	0	0.0	0.0	0.0
ZNF267	3	0	0	3	0	0.0	0.0	0.0
R3HDML	15	0	0	15	0	0.0	0.0	0.0
KRT14	20	0	0	20	0	0.0	0.0	0.0
OBP2A	20	0	0	20	0	0.0	0.0	0.0
TAF1L	20	0	0	20	0	0.0	0.0	0.0
OBP2B	20	0	0	20	0	0.0	0.0	0.0
OR7D4	13	0	0	13	0	0.0	0.0	0.0
OCM2	17	0	0	17	0	0.0	0.0	0.0
OR7A5	20	0	0	20	0	0.0	0.0	0.0
KRT76	20	0	0	20	0	0.0	0.0	0.0
KRT79	20	0	0	20	0	0.0	0.0	0.0
DPEP3	20	0	0	20	0	0.0	0.0	0.0
OR8D1	18	0	0	18	0	0.0	0.0	0.0
KRT81	20	0	0	20	0	0.0	0.0	0.0
OR7G2	8	0	0	8	0	0.0	0.0	0.0
CABP2	20	0	0	20	0	0.0	0.0	0.0
PSAPL1	20	0	0	20	0	0.0	0.0	0.0
KRT75	20	0	0	20	0	0.0	0.0	0.0
C19orf85	20	0	0	20	0	0.0	0.0	0.0
C1QTNF5	20	0	0	20	0	0.0	0.0	0.0
CLDN25	20	0	0	20	0	0.0	0.0	0.0
TXNDC2	20	0	0	20	0	0.0	0.0	0.0
IGFL1	20	0	0	20	0	0.0	0.0	0.0
NCBP2L	20	0	0	20	0	0.0	0.0	0.0
MSLNL	20	0	0	20	0	0.0	0.0	0.0
FATE1	20	0	0	20	0	0.0	0.0	0.0
KLK8	19	0	0	19	0	0.0	0.0	0.0
MYL10	20	0	0	20	0	0.0	0.0	0.0
KRT34	20	0	0	20	0	0.0	0.0	0.0
KRT36	20	0	0	20	0	0.0	0.0	0.0
CSTA	17	0	0	17	0	0.0	0.0	0.0
ODAM	8	0	0	8	0	0.0	0.0	0.0
ACTL9	16	0	0	16	0	0.0	0.0	0.0
ACTL7B	20	0	0	20	0	0.0	0.0	0.0
CCDC201	20	0	0	20	0	0.0	0.0	0.0
BDKRB1	20	0	0	20	0	0.0	0.0	0.0
OR4Q3	1	0	0	1	0	0.0	0.0	0.0
OR4D2	20	0	0	20	0	0.0	0.0	0.0
GZMK	20	0	0	20	0	0.0	0.0	0.0
PRR35	20	0	0	20	0	0.0	0.0	0.0
DEFB121	13	0	0	13	0	0.0	0.0	0.0
