gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
KEL	20	0	0	20	0	0.0	0.0	0.0
WAS	20	0	0	20	0	0.0	0.0	0.0
DCUN1D3	18	0	0	18	0	0.0	0.0	0.0
DQX1	20	0	0	20	0	0.0	0.0	0.0
LRRC14B	20	0	1	19	1	0.08538419189122982	0.0	0.059183811873795296
EIF3CL	16	0	0	16	0	0.0	0.0	0.0
ABCA4	20	0	0	20	0	0.0	0.0	0.0
CELA3B	20	0	0	20	0	0.0	0.0	0.0
ATP6V0D2	20	0	0	20	0	0.0	0.0	0.0
NDUFAF3	20	0	0	20	0	0.0	0.0	0.0
KBTBD4	20	0	0	20	0	0.0	0.0	0.0
PEX12	20	0	0	20	0	0.0	0.0	0.0
POLE3	20	0	0	20	0	0.0	0.0	0.0
CRACR2A	20	0	0	20	0	0.0	0.0	0.0
PRAM1	20	0	0	20	0	0.0	0.0	0.0
MUC15	17	0	0	17	0	0.0	0.0	0.0
EFCAB9	20	0	0	20	0	0.0	0.0	0.0
SF3B4	20	0	0	20	0	0.0	0.0	0.0
ASB2	20	0	0	20	0	0.0	0.0	0.0
METTL27	20	0	0	20	0	0.0	0.0	0.0
BET1L	16	0	0	16	0	0.0	0.0	0.0
ZNF672	16	0	0	16	0	0.0	0.0	0.0
GPR174	4	0	0	4	0	0.0	0.0	0.0
PANO1	20	0	0	20	0	0.0	0.0	0.0
SEPTIN14	17	0	0	17	0	0.0	0.0	0.0
HAPLN2	20	0	0	20	0	0.0	0.0	0.0
S100G	17	0	0	17	0	0.0	0.0	0.0
SNRPD3	20	0	0	20	0	0.0	0.0	0.0
TLE6	20	0	0	20	0	0.0	0.0	0.0
SLPI	20	0	0	20	0	0.0	0.0	0.0
CLIC3	20	0	0	20	0	0.0	0.0	0.0
MUC5B	20	0	0	20	0	0.0	0.0	0.0
KRT16	20	0	0	20	0	0.0	0.0	0.0
DMP1	20	0	0	20	0	0.0	0.0	0.0
CD52	20	0	0	20	0	0.0	0.0	0.0
SH2D7	20	0	0	20	0	0.0	0.0	0.0
SRRT	20	0	0	20	0	0.0	0.0	0.0
UBL7	20	0	0	20	0	0.0	0.0	0.0
RAB25	20	0	2	18	1	0.021422017188651714	0.0	0.023534491331512246
TNFRSF13B	20	0	0	20	0	0.0	0.0	0.0
NOSIP	20	0	0	20	0	0.0	0.0	0.0
U2AF1	17	0	0	17	0	0.0	0.0	0.0
WFDC10B	16	0	0	16	0	0.0	0.0	0.0
MYH3	20	0	0	20	0	0.0	0.0	0.0
APOL1	20	0	0	20	0	0.0	0.0	0.0
IL5	20	0	0	20	0	0.0	0.0	0.0
ZFP92	20	0	2	18	1	0.01854453426399691	0.0	0.020373253230053824
MYBPC1	20	0	0	20	0	0.0	0.0	0.0
SLC1A5	20	0	0	20	0	0.0	0.0	0.0
ANKS4B	20	0	0	20	0	0.0	0.0	0.0
ZSCAN31	20	0	0	20	0	0.0	0.0	0.0
WDR24	20	0	0	20	0	0.0	0.0	0.0
GHRL	20	0	0	20	0	0.0	0.0	0.0
NUDT22	20	0	0	20	0	0.0	0.0	0.0
OMA1	20	0	0	20	0	0.0	0.0	0.0
SPINK4	20	0	0	20	0	0.0	0.0	0.0
GMPPB	20	0	0	20	0	0.0	0.0	0.0
CABP4	20	0	1	19	1	0.006823035870773661	0.0	0.004729368076686134
GADD45GIP1	20	0	0	20	0	0.0	0.0	0.0
RDH5	20	0	0	20	0	0.0	0.0	0.0
RAD51C	19	0	0	19	0	0.0	0.0	0.0
DHX37	20	0	0	20	0	0.0	0.0	0.0
CILP2	20	0	0	20	0	0.0	0.0	0.0
ZSCAN10	20	0	0	20	0	0.0	0.0	0.0
LINC02218	20	0	0	20	0	0.0	0.0	0.0
ENTHD1	20	0	0	20	0	0.0	0.0	0.0
ST14	20	0	0	20	0	0.0	0.0	0.0
ABCC3	20	0	0	20	0	0.0	0.0	0.0
PCDHGA6	20	0	0	20	0	0.0	0.0	0.0
LTB4R	20	0	0	20	0	0.0	0.0	0.0
INSYN1	20	0	0	20	0	0.0	0.0	0.0
CAPN11	20	0	0	20	0	0.0	0.0	0.0
SPATC1	20	0	0	20	0	0.0	0.0	0.0
ZNF57	20	0	0	20	0	0.0	0.0	0.0
HSPB8	20	0	0	20	0	0.0	0.0	0.0
FUT3	20	0	0	20	0	0.0	0.0	0.0
SRL	20	0	0	20	0	0.0	0.0	0.0
NLRP13	3	0	0	3	0	0.0	0.0	0.0
TEX12	20	0	0	20	0	0.0	0.0	0.0
BTN1A1	20	0	0	20	0	0.0	0.0	0.0
SEC14L4	20	0	0	20	0	0.0	0.0	0.0
SENP3	20	0	0	20	0	0.0	0.0	0.0
ERVMER34-1	20	0	0	20	0	0.0	0.0	0.0
PDCL	15	0	0	15	0	0.0	0.0	0.0
C8orf33	12	0	0	12	0	0.0	0.0	0.0
FAM53A	20	0	0	20	0	0.0	0.0	0.0
HRH3	20	0	0	20	0	0.0	0.0	0.0
IPO4	20	0	0	20	0	0.0	0.0	0.0
TAAR2	18	0	0	18	0	0.0	0.0	0.0
POLR3K	20	0	0	20	0	0.0	0.0	0.0
ELF3	20	0	0	20	0	0.0	0.0	0.0
DNLZ	20	0	0	20	0	0.0	0.0	0.0
CEL	20	0	0	20	0	0.0	0.0	0.0
C2orf68	20	0	0	20	0	0.0	0.0	0.0
CYB5D1	20	0	0	20	0	0.0	0.0	0.0
MRFAP1L1	20	0	0	20	0	0.0	0.0	0.0
ZNF597	20	0	0	20	0	0.0	0.0	0.0
NR2E1	20	0	0	20	0	0.0	0.0	0.0
NPIPB2	20	0	0	20	0	0.0	0.0	0.0
TMC1	20	0	0	20	0	0.0	0.0	0.0
GDPD3	20	0	0	20	0	0.0	0.0	0.0
RNASEH2C	20	0	0	20	0	0.0	0.0	0.0
SIT1	20	0	0	20	0	0.0	0.0	0.0
TAGLN	20	0	0	20	0	0.0	0.0	0.0
DCDC2B	20	0	0	20	0	0.0	0.0	0.0
ALDH3B1	20	0	0	20	0	0.0	0.0	0.0
SLC22A31	20	0	0	20	0	0.0	0.0	0.0
VHLL	20	0	0	20	0	0.0	0.0	0.0
GSPT2	13	0	0	13	0	0.0	0.0	0.0
SPSB3	20	0	0	20	0	0.0	0.0	0.0
CNPY4	20	0	0	20	0	0.0	0.0	0.0
MDFIC2	17	0	0	17	0	0.0	0.0	0.0
CCDC71	20	0	0	20	0	0.0	0.0	0.0
CIDEB	20	0	0	20	0	0.0	0.0	0.0
POLR1E	20	0	0	20	0	0.0	0.0	0.0
NUTM2G	12	0	0	12	0	0.0	0.0	0.0
DSC1	17	0	0	17	0	0.0	0.0	0.0
CATSPER1	20	0	0	20	0	0.0	0.0	0.0
ZBTB3	20	0	0	20	0	0.0	0.0	0.0
CD3G	20	0	0	20	0	0.0	0.0	0.0
BBS12	17	0	1	16	1	0.006344694668900379	0.0	0.004397807221262013
CYP21A2	20	0	0	20	0	0.0	0.0	0.0
GJA10	20	0	0	20	0	0.0	0.0	0.0
AKT1S1	20	0	0	20	0	0.0	0.0	0.0
RUVBL2	20	0	0	20	0	0.0	0.0	0.0
PRND	20	0	0	20	0	0.0	0.0	0.0
NKAPL	20	0	0	20	0	0.0	0.0	0.0
ASCL4	20	0	0	20	0	0.0	0.0	0.0
ERVH48-1	20	0	0	20	0	0.0	0.0	0.0
GJB1	20	0	0	20	0	0.0	0.0	0.0
ITGB1BP2	18	0	0	18	0	0.0	0.0	0.0
FKBP6	20	0	0	20	0	0.0	0.0	0.0
GJC3	18	0	0	18	0	0.0	0.0	0.0
XIRP1	20	0	0	20	0	0.0	0.0	0.0
TM4SF4	20	0	0	20	0	0.0	0.0	0.0
HCAR1	20	0	0	20	0	0.0	0.0	0.0
FAM83B	19	0	0	19	0	0.0	0.0	0.0
RAB4B	20	0	0	20	0	0.0	0.0	0.0
ZNF707	20	0	0	20	0	0.0	0.0	0.0
ACP2	20	0	0	20	0	0.0	0.0	0.0
PRAP1	20	0	0	20	0	0.0	0.0	0.0
CCDC69	20	0	0	20	0	0.0	0.0	0.0
OR10K1	7	0	0	7	0	0.0	0.0	0.0
ZNF831	20	0	0	20	0	0.0	0.0	0.0
PDE6C	20	0	0	20	0	0.0	0.0	0.0
MB	20	0	0	20	0	0.0	0.0	0.0
PCDHGB3	20	0	0	20	0	0.0	0.0	0.0
BCL2L10	20	0	0	20	0	0.0	0.0	0.0
BMF	20	0	0	20	0	0.0	0.0	0.0
KRTAP5-11	20	0	0	20	0	0.0	0.0	0.0
LRRC37A2	3	0	0	3	0	0.0	0.0	0.0
TULP2	20	0	0	20	0	0.0	0.0	0.0
EXOC3L1	20	0	0	20	0	0.0	0.0	0.0
MEI1	20	0	0	20	0	0.0	0.0	0.0
B3GNT8	20	0	0	20	0	0.0	0.0	0.0
CCDC187	20	0	0	20	0	0.0	0.0	0.0
C16orf78	20	0	0	20	0	0.0	0.0	0.0
RHOXF1	20	0	0	20	0	0.0	0.0	0.0
RAG1	20	0	0	20	0	0.0	0.0	0.0
