gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
TMC5	20	0	0	20	0	0.0	0.0	0.0
SOAT2	20	0	0	20	0	0.0	0.0	0.0
SIGLEC7	20	0	0	20	0	0.0	0.0	0.0
TMEM190	20	0	0	20	0	0.0	0.0	0.0
SLCO1B1	6	0	0	6	0	0.0	0.0	0.0
PPP1R11	20	0	0	20	0	0.0	0.0	0.0
TPSG1	20	0	0	20	0	0.0	0.0	0.0
TUBGCP6	20	0	0	20	0	0.0	0.0	0.0
HLA-DQB2	20	0	0	20	0	0.0	0.0	0.0
CCDC38	20	0	0	20	0	0.0	0.0	0.0
MRPL41	20	0	0	20	0	0.0	0.0	0.0
KL	20	0	0	20	0	0.0	0.0	0.0
MAP1LC3C	20	0	0	20	0	0.0	0.0	0.0
SERPINA5	20	0	0	20	0	0.0	0.0	0.0
OR2T12	1	0	0	1	0	0.0	0.0	0.0
ZNF683	20	0	0	20	0	0.0	0.0	0.0
ISY1	20	0	0	20	0	0.0	0.0	0.0
HIGD1A	20	0	0	20	0	0.0	0.0	0.0
CYP7A1	20	0	0	20	0	0.0	0.0	0.0
AVPR2	20	0	0	20	0	0.0	0.0	0.0
DDX20	20	0	0	20	0	0.0	0.0	0.0
ALDH3B2	20	0	0	20	0	0.0	0.0	0.0
ZNF473	20	0	0	20	0	0.0	0.0	0.0
SMAGP	20	0	0	20	0	0.0	0.0	0.0
EFHB	20	0	1	19	1	0.0056399431374688155	0.0	0.003909310684254921
SLC7A13	20	0	0	20	0	0.0	0.0	0.0
LYZ	20	0	0	20	0	0.0	0.0	0.0
SEC14L6	20	0	0	20	0	0.0	0.0	0.0
NECTIN4	20	0	0	20	0	0.0	0.0	0.0
POM121L2	20	0	0	20	0	0.0	0.0	0.0
P2RY6	20	0	0	20	0	0.0	0.0	0.0
ARMC6	20	0	0	20	0	0.0	0.0	0.0
CPN2	20	0	0	20	0	0.0	0.0	0.0
PEBP4	20	0	0	20	0	0.0	0.0	0.0
CBARP	20	0	0	20	0	0.0	0.0	0.0
FGF16	6	0	0	6	0	0.0	0.0	0.0
IDH2	20	0	0	20	0	0.0	0.0	0.0
CMPK2	20	0	0	20	0	0.0	0.0	0.0
DDX41	20	0	0	20	0	0.0	0.0	0.0
NAA10	20	0	0	20	0	0.0	0.0	0.0
NPPA	20	0	0	20	0	0.0	0.0	0.0
OR4D9	20	0	0	20	0	0.0	0.0	0.0
SLC26A6	20	0	0	20	0	0.0	0.0	0.0
HORMAD2	20	0	0	20	0	0.0	0.0	0.0
ICOSLG	14	0	0	14	0	0.0	0.0	0.0
MT1E	20	0	0	20	0	0.0	0.0	0.0
GMPR2	20	0	0	20	0	0.0	0.0	0.0
ZMAT2	20	0	0	20	0	0.0	0.0	0.0
ADH6	11	0	0	11	0	0.0	0.0	0.0
CMTM2	20	0	0	20	0	0.0	0.0	0.0
NDUFB3	20	0	0	20	0	0.0	0.0	0.0
POF1B	5	0	0	5	0	0.0	0.0	0.0
PRF1	20	0	0	20	0	0.0	0.0	0.0
ZNF574	20	0	0	20	0	0.0	0.0	0.0
ZNF442	20	0	0	20	0	0.0	0.0	0.0
HYKK	20	0	0	20	0	0.0	0.0	0.0
SLC37A2	20	0	0	20	0	0.0	0.0	0.0
NUDT17	20	0	0	20	0	0.0	0.0	0.0
ARHGEF35	9	0	0	9	0	0.0	0.0	0.0
PADI6	20	0	0	20	0	0.0	0.0	0.0
SMIM1	20	0	0	20	0	0.0	0.0	0.0
SULT6B1	20	0	0	20	0	0.0	0.0	0.0
HIGD1C	16	0	0	16	0	0.0	0.0	0.0
BORCS7	20	0	0	20	0	0.0	0.0	0.0
PARP15	19	0	0	19	0	0.0	0.0	0.0
SLC52A2	20	0	0	20	0	0.0	0.0	0.0
TNFRSF11A	20	0	0	20	0	0.0	0.0	0.0
PSME2	20	0	0	20	0	0.0	0.0	0.0
LRRC20	20	0	0	20	0	0.0	0.0	0.0
SERPINE3	20	0	0	20	0	0.0	0.0	0.0
KCP	20	0	0	20	0	0.0	0.0	0.0
MPI	20	0	0	20	0	0.0	0.0	0.0
EIF2B1	20	0	0	20	0	0.0	0.0	0.0
MSMB	11	0	0	11	0	0.0	0.0	0.0
APOBEC3F	20	0	0	20	0	0.0	0.0	0.0
APOH	20	0	0	20	0	0.0	0.0	0.0
DEDD2	20	0	0	20	0	0.0	0.0	0.0
RASL11A	20	0	0	20	0	0.0	0.0	0.0
WNK4	20	0	0	20	0	0.0	0.0	0.0
ZNF653	20	0	0	20	0	0.0	0.0	0.0
DBX1	20	0	0	20	0	0.0	0.0	0.0
SPRY3	11	0	0	11	0	0.0	0.0	0.0
NUDT7	20	0	0	20	0	0.0	0.0	0.0
NSMCE1	20	0	0	20	0	0.0	0.0	0.0
RTP1	20	0	0	20	0	0.0	0.0	0.0
ULBP2	20	0	0	20	0	0.0	0.0	0.0
FAM83G	14	0	0	14	0	0.0	0.0	0.0
ZNF66	3	0	0	3	0	0.0	0.0	0.0
NLRP10	20	0	0	20	0	0.0	0.0	0.0
RANGRF	20	0	0	20	0	0.0	0.0	0.0
LAT	20	0	0	20	0	0.0	0.0	0.0
C21orf91	19	0	0	19	0	0.0	0.0	0.0
CATSPER3	20	0	0	20	0	0.0	0.0	0.0
DDIT4L	20	0	0	20	0	0.0	0.0	0.0
ALB	14	0	0	14	0	0.0	0.0	0.0
ASMT	19	0	0	19	0	0.0	0.0	0.0
MPP4	18	0	0	18	0	0.0	0.0	0.0
TBCC	20	0	0	20	0	0.0	0.0	0.0
TIMM13	20	0	0	20	0	0.0	0.0	0.0
ZKSCAN3	20	0	0	20	0	0.0	0.0	0.0
CUZD1	12	0	0	12	0	0.0	0.0	0.0
PTER	20	0	0	20	0	0.0	0.0	0.0
MEF2D	20	0	0	20	0	0.0	0.0	0.0
ELK1	20	0	0	20	0	0.0	0.0	0.0
TPGS1	20	0	0	20	0	0.0	0.0	0.0
RAB5C	20	0	0	20	0	0.0	0.0	0.0
USP5	20	0	0	20	0	0.0	0.0	0.0
NPIPB5	20	0	0	20	0	0.0	0.0	0.0
NR1H3	20	0	0	20	0	0.0	0.0	0.0
HTRA4	20	0	0	20	0	0.0	0.0	0.0
MMACHC	20	0	0	20	0	0.0	0.0	0.0
KRT18	20	0	0	20	0	0.0	0.0	0.0
PKLR	20	0	0	20	0	0.0	0.0	0.0
CORO1A	19	0	0	19	0	0.0	0.0	0.0
SPDYE6	20	0	0	20	0	0.0	0.0	0.0
HBD	15	0	0	15	0	0.0	0.0	0.0
TFF2	20	0	0	20	0	0.0	0.0	0.0
SETD9	20	0	0	20	0	0.0	0.0	0.0
ACSBG2	20	0	0	20	0	0.0	0.0	0.0
TXNDC8	20	0	1	19	1	0.015576032747996073	0.0	0.010796483183582855
BAK1	20	0	0	20	0	0.0	0.0	0.0
KLHL9	20	0	0	20	0	0.0	0.0	0.0
CCL24	20	0	0	20	0	0.0	0.0	0.0
FZD9	20	0	0	20	0	0.0	0.0	0.0
COA7	20	0	0	20	0	0.0	0.0	0.0
PHETA2	20	0	1	19	1	0.059526564049640615	0.0	0.04126067003942939
MEGF8	20	0	0	20	0	0.0	0.0	0.0
CYB561D1	20	0	0	20	0	0.0	0.0	0.0
ARID3A	20	0	0	20	0	0.0	0.0	0.0
POGLUT2	20	0	0	20	0	0.0	0.0	0.0
TYSND1	20	0	0	20	0	0.0	0.0	0.0
CREB3L4	20	0	0	20	0	0.0	0.0	0.0
PAK4	20	0	0	20	0	0.0	0.0	0.0
MALL	11	0	0	11	0	0.0	0.0	0.0
MRPS15	20	0	0	20	0	0.0	0.0	0.0
ZNF394	20	0	0	20	0	0.0	0.0	0.0
ARSH	18	0	0	18	0	0.0	0.0	0.0
MED9	20	0	0	20	0	0.0	0.0	0.0
TMEM120A	20	0	0	20	0	0.0	0.0	0.0
GPN3	20	0	0	20	0	0.0	0.0	0.0
FAM151A	20	0	0	20	0	0.0	0.0	0.0
ITGAL	20	0	0	20	0	0.0	0.0	0.0
STBD1	20	0	0	20	0	0.0	0.0	0.0
SLC39A4	20	0	0	20	0	0.0	0.0	0.0
SART1	20	0	1	19	1	0.01157101685572669	0.0	0.00802041770975856
BYSL	20	0	0	20	0	0.0	0.0	0.0
SIGLEC1	20	0	0	20	0	0.0	0.0	0.0
SRPK3	20	0	0	20	0	0.0	0.0	0.0
UMOD	20	0	0	20	0	0.0	0.0	0.0
BFSP2	20	0	0	20	0	0.0	0.0	0.0
DHX8	20	0	0	20	0	0.0	0.0	0.0
LPO	20	0	0	20	0	0.0	0.0	0.0
C1R	20	0	0	20	0	0.0	0.0	0.0
TLCD2	20	0	0	20	0	0.0	0.0	0.0
TAF9B	4	0	0	4	0	0.0	0.0	0.0
ODF1	20	0	0	20	0	0.0	0.0	0.0
SMCR8	16	0	0	16	0	0.0	0.0	0.0
MOGAT3	20	0	0	20	0	0.0	0.0	0.0
PTGR2	20	0	0	20	0	0.0	0.0	0.0
GNB1L	20	0	0	20	0	0.0	0.0	0.0
CTSW	20	0	0	20	0	0.0	0.0	0.0
MT1G	20	0	0	20	0	0.0	0.0	0.0
CDA	20	0	0	20	0	0.0	0.0	0.0
R3HCC1	20	0	0	20	0	0.0	0.0	0.0
TNFSF18	10	0	0	10	0	0.0	0.0	0.0
POU2F3	20	0	0	20	0	0.0	0.0	0.0
MRGPRE	20	0	0	20	0	0.0	0.0	0.0
MRPL51	20	0	0	20	0	0.0	0.0	0.0
MIS12	20	0	0	20	0	0.0	0.0	0.0
APOC3	20	0	0	20	0	0.0	0.0	0.0
LRRC46	20	0	0	20	0	0.0	0.0	0.0
MAGED4	5	0	0	5	0	0.0	0.0	0.0
SURF6	20	0	0	20	0	0.0	0.0	0.0
PNLIP	20	0	0	20	0	0.0	0.0	0.0
CCDC33	20	0	0	20	0	0.0	0.0	0.0
INTS1	20	0	0	20	0	0.0	0.0	0.0
TOP3B	20	0	0	20	0	0.0	0.0	0.0
GAPDHS	20	0	0	20	0	0.0	0.0	0.0
NUDT9	20	0	0	20	0	0.0	0.0	0.0
LRRC57	20	0	0	20	0	0.0	0.0	0.0
PCNX3	20	0	0	20	0	0.0	0.0	0.0
IL22RA1	20	0	0	20	0	0.0	0.0	0.0
PCDHAC1	20	0	0	20	0	0.0	0.0	0.0
FFAR1	20	0	0	20	0	0.0	0.0	0.0
CD4	20	0	2	18	1	0.0427798163428573	0.0	0.04699843194122787
YARS2	20	0	0	20	0	0.0	0.0	0.0
EHF	20	0	0	20	0	0.0	0.0	0.0
APOBEC2	20	0	0	20	0	0.0	0.0	0.0
GNRH2	20	0	0	20	0	0.0	0.0	0.0
CRISP1	17	0	0	17	0	0.0	0.0	0.0
SLC36A3	20	0	0	20	0	0.0	0.0	0.0
CBR1	20	0	0	20	0	0.0	0.0	0.0
FNDC7	20	0	0	20	0	0.0	0.0	0.0
ITPRID1	20	0	0	20	0	0.0	0.0	0.0
AGAP5	20	0	0	20	0	0.0	0.0	0.0
ZNF816	20	0	0	20	0	0.0	0.0	0.0
CEACAM8	17	0	0	17	0	0.0	0.0	0.0
FAM90A26	11	0	0	11	0	0.0	0.0	0.0
RIC8A	16	0	0	16	0	0.0	0.0	0.0
THNSL1	20	0	0	20	0	0.0	0.0	0.0
