gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
SEC31B	20	0	0	20	0	0.0	0.0	0.0
RPS6	15	0	0	15	0	0.0	0.0	0.0
KLK10	20	0	0	20	0	0.0	0.0	0.0
RINT1	20	0	0	20	0	0.0	0.0	0.0
PPM1D	20	0	0	20	0	0.0	0.0	0.0
PLXNA3	20	0	0	20	0	0.0	0.0	0.0
ST3GAL2	20	0	0	20	0	0.0	0.0	0.0
PSMA3	20	0	0	20	0	0.0	0.0	0.0
BRSK2	20	0	0	20	0	0.0	0.0	0.0
TRIM54	20	0	0	20	0	0.0	0.0	0.0
NKX1-1	20	0	0	20	0	0.0	0.0	0.0
FAM20C	20	0	0	20	0	0.0	0.0	0.0
CEBPB	20	0	2	18	1	0.01780606688839437	0.0	0.01956196389643639
ARMC1	20	0	0	20	0	0.0	0.0	0.0
ACOT9	20	0	0	20	0	0.0	0.0	0.0
TLR10	20	0	0	20	0	0.0	0.0	0.0
ATXN3	20	0	0	20	0	0.0	0.0	0.0
MRAS	20	0	0	20	0	0.0	0.0	0.0
NECAP1	20	0	0	20	0	0.0	0.0	0.0
ENTPD6	20	0	0	20	0	0.0	0.0	0.0
FECH	20	0	0	20	0	0.0	0.0	0.0
ENSA	20	0	0	20	0	0.0	0.0	0.0
TRAF4	20	0	0	20	0	0.0	0.0	0.0
IPO11	20	0	0	20	0	0.0	0.0	0.0
FGF7	19	0	0	19	0	0.0	0.0	0.0
HYLS1	20	0	0	20	0	0.0	0.0	0.0
ZNF266	13	0	0	13	0	0.0	0.0	0.0
SRP54	20	0	0	20	0	0.0	0.0	0.0
FAM227A	20	0	0	20	0	0.0	0.0	0.0
BDH2	14	0	0	14	0	0.0	0.0	0.0
PPM1G	20	0	0	20	0	0.0	0.0	0.0
RBM19	20	0	0	20	0	0.0	0.0	0.0
ZFP28	20	0	0	20	0	0.0	0.0	0.0
MBTPS1	20	0	0	20	0	0.0	0.0	0.0
PSMG2	20	0	0	20	0	0.0	0.0	0.0
CRTC1	20	0	0	20	0	0.0	0.0	0.0
USP10	20	0	0	20	0	0.0	0.0	0.0
ZNF354A	20	0	0	20	0	0.0	0.0	0.0
RPL36	20	0	0	20	0	0.0	0.0	0.0
DNAJC5G	20	0	0	20	0	0.0	0.0	0.0
MFAP3	20	0	0	20	0	0.0	0.0	0.0
HMGCL	20	0	0	20	0	0.0	0.0	0.0
BUB3	20	0	0	20	0	0.0	0.0	0.0
DLL4	20	0	0	20	0	0.0	0.0	0.0
SCARF2	20	0	0	20	0	0.0	0.0	0.0
FOXN2	20	0	0	20	0	0.0	0.0	0.0
ZNF568	16	0	0	16	0	0.0	0.0	0.0
ELMOD3	20	0	0	20	0	0.0	0.0	0.0
R3HCC1L	20	0	0	20	0	0.0	0.0	0.0
BAG2	15	0	0	15	0	0.0	0.0	0.0
CENPV	20	0	0	20	0	0.0	0.0	0.0
ZNF347	20	0	0	20	0	0.0	0.0	0.0
IKBKE	20	0	0	20	0	0.0	0.0	0.0
CCT5	20	0	0	20	0	0.0	0.0	0.0
PINX1	20	0	0	20	0	0.0	0.0	0.0
RAP2A	20	0	0	20	0	0.0	0.0	0.0
RBX1	20	0	0	20	0	0.0	0.0	0.0
TMEM242	20	0	0	20	0	0.0	0.0	0.0
VSIR	20	0	0	20	0	0.0	0.0	0.0
C11orf58	20	0	0	20	0	0.0	0.0	0.0
CAPN8	20	0	0	20	0	0.0	0.0	0.0
PLD2	20	0	0	20	0	0.0	0.0	0.0
IL10RA	20	0	0	20	0	0.0	0.0	0.0
FRMPD1	20	0	0	20	0	0.0	0.0	0.0
LIN54	20	0	0	20	0	0.0	0.0	0.0
POFUT2	20	0	0	20	0	0.0	0.0	0.0
FBXO36	20	0	0	20	0	0.0	0.0	0.0
RPLP1	20	0	0	20	0	0.0	0.0	0.0
RAB18	20	0	0	20	0	0.0	0.0	0.0
TRAM1	12	0	0	12	0	0.0	0.0	0.0
COL28A1	20	0	0	20	0	0.0	0.0	0.0
PRDX1	20	0	0	20	0	0.0	0.0	0.0
CHIC2	20	0	0	20	0	0.0	0.0	0.0
PIANP	20	0	0	20	0	0.0	0.0	0.0
ANGEL2	19	0	0	19	0	0.0	0.0	0.0
PRODH	20	0	0	20	0	0.0	0.0	0.0
EIF4E2	20	0	0	20	0	0.0	0.0	0.0
ABCG4	20	0	0	20	0	0.0	0.0	0.0
QSOX2	20	0	0	20	0	0.0	0.0	0.0
ATP6AP1	20	0	0	20	0	0.0	0.0	0.0
CD36	20	0	1	19	1	0.007383583320486959	0.0	0.005117909961024974
ITPK1	20	0	0	20	0	0.0	0.0	0.0
RNF168	20	0	0	20	0	0.0	0.0	0.0
DLST	20	0	0	20	0	0.0	0.0	0.0
COQ9	20	0	0	20	0	0.0	0.0	0.0
ENPP3	20	0	1	19	1	0.006704414512690032	0.0	0.004647146016776275
NECAB2	20	0	0	20	0	0.0	0.0	0.0
HNRNPLL	20	0	0	20	0	0.0	0.0	0.0
PIRT	20	0	0	20	0	0.0	0.0	0.0
RAB10	20	0	0	20	0	0.0	0.0	0.0
TSPAN10	20	0	0	20	0	0.0	0.0	0.0
HMGCR	17	0	0	17	0	0.0	0.0	0.0
BOLA3	20	0	0	20	0	0.0	0.0	0.0
ZNF34	20	0	0	20	0	0.0	0.0	0.0
TMED7	20	0	0	20	0	0.0	0.0	0.0
RIMS3	20	0	0	20	0	0.0	0.0	0.0
ALG5	20	0	0	20	0	0.0	0.0	0.0
RDM1	20	0	0	20	0	0.0	0.0	0.0
HEATR1	20	0	0	20	0	0.0	0.0	0.0
C1QTNF3	20	0	0	20	0	0.0	0.0	0.0
IQCD	20	0	0	20	0	0.0	0.0	0.0
DTX1	20	0	0	20	0	0.0	0.0	0.0
PRRX1	20	0	0	20	0	0.0	0.0	0.0
SEMA3G	20	0	0	20	0	0.0	0.0	0.0
WDR1	20	0	0	20	0	0.0	0.0	0.0
HMG20A	20	0	0	20	0	0.0	0.0	0.0
GOLGA1	20	0	0	20	0	0.0	0.0	0.0
RBM41	9	0	0	9	0	0.0	0.0	0.0
L2HGDH	20	0	0	20	0	0.0	0.0	0.0
NDUFB1	20	0	0	20	0	0.0	0.0	0.0
RPS27L	20	0	0	20	0	0.0	0.0	0.0
PFKL	17	0	0	17	0	0.0	0.0	0.0
MTMR1	20	0	0	20	0	0.0	0.0	0.0
MFSD14A	14	0	0	14	0	0.0	0.0	0.0
C3orf52	20	0	0	20	0	0.0	0.0	0.0
EYS	20	0	0	20	0	0.0	0.0	0.0
SERPINE1	20	0	0	20	0	0.0	0.0	0.0
BAIAP2L2	20	0	0	20	0	0.0	0.0	0.0
AKAP3	20	0	0	20	0	0.0	0.0	0.0
ZNF354B	20	0	0	20	0	0.0	0.0	0.0
SLC66A2	20	0	0	20	0	0.0	0.0	0.0
DBNDD2	20	0	0	20	0	0.0	0.0	0.0
ZNF217	20	0	0	20	0	0.0	0.0	0.0
B4GAT1	20	0	0	20	0	0.0	0.0	0.0
TSPAN11	20	0	0	20	0	0.0	0.0	0.0
THAP4	20	0	0	20	0	0.0	0.0	0.0
MIF	20	0	0	20	0	0.0	0.0	0.0
MROH7	20	0	1	19	1	0.016762868927093576	0.0	0.011619135334910827
AMACR	20	0	0	20	0	0.0	0.0	0.0
CLASRP	20	0	0	20	0	0.0	0.0	0.0
TRIM7	11	0	0	11	0	0.0	0.0	0.0
EDRF1	20	0	0	20	0	0.0	0.0	0.0
NGFR	20	0	0	20	0	0.0	0.0	0.0
SUSD6	20	0	0	20	0	0.0	0.0	0.0
