gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
SUN1	20	0	0	20	0	0.0	0.0	0.0
CYP2E1	11	0	0	11	0	0.0	0.0	0.0
ZNF718	8	0	0	8	0	0.0	0.0	0.0
RAP1GDS1	20	0	0	20	0	0.0	0.0	0.0
DIS3L2	20	0	0	20	0	0.0	0.0	0.0
UXS1	20	0	0	20	0	0.0	0.0	0.0
MGAT4A	20	0	0	20	0	0.0	0.0	0.0
PRKAG2	20	0	0	20	0	0.0	0.0	0.0
BBS7	20	0	0	20	0	0.0	0.0	0.0
HMBOX1	20	0	0	20	0	0.0	0.0	0.0
UBR3	20	0	0	20	0	0.0	0.0	0.0
SETD5	20	0	0	20	0	0.0	0.0	0.0
RCAN3	20	0	0	20	0	0.0	0.0	0.0
PRLR	20	0	0	20	0	0.0	0.0	0.0
FBXO34	20	0	0	20	0	0.0	0.0	0.0
SYNJ1	20	0	0	20	0	0.0	0.0	0.0
NID1	20	0	0	20	0	0.0	0.0	0.0
LRRC28	20	0	0	20	0	0.0	0.0	0.0
ERBIN	20	0	0	20	0	0.0	0.0	0.0
ANKRD9	20	0	0	20	0	0.0	0.0	0.0
SNX29	20	0	0	20	0	0.0	0.0	0.0
BTRC	20	0	0	20	0	0.0	0.0	0.0
IRX5	20	0	0	20	0	0.0	0.0	0.0
RAPGEF2	20	0	0	20	0	0.0	0.0	0.0
AKR1C1	20	0	0	20	0	0.0	0.0	0.0
USP32	20	0	0	20	0	0.0	0.0	0.0
GPAT3	20	0	0	20	0	0.0	0.0	0.0
IGDCC3	20	0	2	18	1	0.014574116858681575	0.0	0.01601130387743265
SPTAN1	20	0	0	20	0	0.0	0.0	0.0
SLC44A1	20	0	0	20	0	0.0	0.0	0.0
MMP24	20	0	0	20	0	0.0	0.0	0.0
RIMKLB	20	0	0	20	0	0.0	0.0	0.0
CRADD	20	0	0	20	0	0.0	0.0	0.0
BAALC	20	0	0	20	0	0.0	0.0	0.0
URI1	20	0	0	20	0	0.0	0.0	0.0
ABCB1	20	0	0	20	0	0.0	0.0	0.0
UBE3D	20	0	0	20	0	0.0	0.0	0.0
MKLN1	20	0	0	20	0	0.0	0.0	0.0
GSAP	20	0	0	20	0	0.0	0.0	0.0
ASPM	12	0	0	12	0	0.0	0.0	0.0
SLC25A18	20	0	6	14	1	0.06448868143792488	0.0	0.12548917970925302
VASH2	18	0	0	18	0	0.0	0.0	0.0
DOCK11	20	0	0	20	0	0.0	0.0	0.0
FAM124A	20	0	0	20	0	0.0	0.0	0.0
MCU	20	0	0	20	0	0.0	0.0	0.0
COL18A1	20	0	0	20	0	0.0	0.0	0.0
ATP2C2	20	0	0	20	0	0.0	0.0	0.0
HERC4	20	0	0	20	0	0.0	0.0	0.0
HOXC6	20	0	0	20	0	0.0	0.0	0.0
ANKS1A	20	0	0	20	0	0.0	0.0	0.0
CD63	20	0	0	20	0	0.0	0.0	0.0
ZNRF1	20	0	0	20	0	0.0	0.0	0.0
RPS6KA6	8	0	0	8	0	0.0	0.0	0.0
INHBB	20	0	0	20	0	0.0	0.0	0.0
DHX36	20	0	0	20	0	0.0	0.0	0.0
KCNK9	20	0	0	20	0	0.0	0.0	0.0
SOX8	20	0	0	20	0	0.0	0.0	0.0
BICD1	20	0	0	20	0	0.0	0.0	0.0
PDE9A	20	0	0	20	0	0.0	0.0	0.0
FREM1	20	0	0	20	0	0.0	0.0	0.0
MAGT1	7	0	0	7	0	0.0	0.0	0.0
CDK1	20	0	0	20	0	0.0	0.0	0.0
PRMT8	20	0	0	20	0	0.0	0.0	0.0
SLC7A10	20	0	0	20	0	0.0	0.0	0.0
WASF1	20	0	0	20	0	0.0	0.0	0.0
GLB1L3	20	0	0	20	0	0.0	0.0	0.0
ANKS6	20	0	0	20	0	0.0	0.0	0.0
HACE1	20	0	0	20	0	0.0	0.0	0.0
MFAP3L	20	0	0	20	0	0.0	0.0	0.0
EPHB6	20	0	0	20	0	0.0	0.0	0.0
FBXL4	20	0	1	19	1	0.008085211986893137	0.0	0.005604241892944451
CHPT1	20	0	0	20	0	0.0	0.0	0.0
MCF2L	20	0	0	20	0	0.0	0.0	0.0
MAPK14	20	0	0	20	0	0.0	0.0	0.0
PHACTR2	20	0	0	20	0	0.0	0.0	0.0
CFAP45	20	0	0	20	0	0.0	0.0	0.0
ANKH	20	0	0	20	0	0.0	0.0	0.0
UBA6	10	0	0	10	0	0.0	0.0	0.0
FOXA1	17	0	0	17	0	0.0	0.0	0.0
ENTPD1	20	0	0	20	0	0.0	0.0	0.0
GABRA6	20	0	0	20	0	0.0	0.0	0.0
UBE3C	20	0	0	20	0	0.0	0.0	0.0
TRIM67	20	0	0	20	0	0.0	0.0	0.0
TRPC6	20	0	0	20	0	0.0	0.0	0.0
ANKRD18B	20	0	0	20	0	0.0	0.0	0.0
RASSF4	20	0	0	20	0	0.0	0.0	0.0
COG2	20	0	0	20	0	0.0	0.0	0.0
UNC13B	20	0	0	20	0	0.0	0.0	0.0
SRCIN1	20	0	0	20	0	0.0	0.0	0.0
MAP3K5	20	0	0	20	0	0.0	0.0	0.0
MDGA1	20	0	0	20	0	0.0	0.0	0.0
SPTB	20	0	0	20	0	0.0	0.0	0.0
GABRA4	20	0	0	20	0	0.0	0.0	0.0
IQCH	20	0	0	20	0	0.0	0.0	0.0
LMTK2	20	0	0	20	0	0.0	0.0	0.0
ADAM32	14	0	0	14	0	0.0	0.0	0.0
COLGALT2	20	0	0	20	0	0.0	0.0	0.0
PTCHD1	20	0	0	20	0	0.0	0.0	0.0
CCDC122	20	0	0	20	0	0.0	0.0	0.0
ATP6V0B	20	0	0	20	0	0.0	0.0	0.0
MAP3K19	20	0	0	20	0	0.0	0.0	0.0
USP47	20	0	0	20	0	0.0	0.0	0.0
RARB	20	0	0	20	0	0.0	0.0	0.0
SH3KBP1	20	0	0	20	0	0.0	0.0	0.0
SRGN	20	0	0	20	0	0.0	0.0	0.0
STMN4	20	0	0	20	0	0.0	0.0	0.0
DOCK2	20	0	0	20	0	0.0	0.0	0.0
ANLN	20	0	0	20	0	0.0	0.0	0.0
TEK	20	0	0	20	0	0.0	0.0	0.0
ATP6V0E2	20	0	0	20	0	0.0	0.0	0.0
MYO1B	20	0	0	20	0	0.0	0.0	0.0
MUSK	20	0	0	20	0	0.0	0.0	0.0
IPCEF1	20	0	0	20	0	0.0	0.0	0.0
LGI2	20	0	0	20	0	0.0	0.0	0.0
KIF4A	20	0	0	20	0	0.0	0.0	0.0
ISLR2	20	0	0	20	0	0.0	0.0	0.0
YEATS2	20	0	0	20	0	0.0	0.0	0.0
PTPRU	20	0	0	20	0	0.0	0.0	0.0
TCF20	20	0	0	20	0	0.0	0.0	0.0
ABCC5	20	0	0	20	0	0.0	0.0	0.0
CCN2	20	0	0	20	0	0.0	0.0	0.0
SSTR1	20	0	0	20	0	0.0	0.0	0.0
PTGFR	20	0	0	20	0	0.0	0.0	0.0
MGAT5B	20	0	0	20	0	0.0	0.0	0.0
GNG4	20	0	0	20	0	0.0	0.0	0.0
PRAG1	20	0	0	20	0	0.0	0.0	0.0
CYYR1	20	0	0	20	0	0.0	0.0	0.0
RGS1	20	0	0	20	0	0.0	0.0	0.0
NUSAP1	20	0	0	20	0	0.0	0.0	0.0
DNAH9	20	0	0	20	0	0.0	0.0	0.0
CCDC50	20	0	0	20	0	0.0	0.0	0.0
SKAP2	20	0	0	20	0	0.0	0.0	0.0
UBE2D3	20	0	0	20	0	0.0	0.0	0.0
GSE1	20	0	0	20	0	0.0	0.0	0.0
DSEL	15	0	0	15	0	0.0	0.0	0.0
RBM20	20	0	0	20	0	0.0	0.0	0.0
C6orf118	20	0	0	20	0	0.0	0.0	0.0
NIBAN1	20	0	0	20	0	0.0	0.0	0.0
TOMM20	20	0	0	20	0	0.0	0.0	0.0
KCNG3	20	0	0	20	0	0.0	0.0	0.0
TMEM74B	20	0	0	20	0	0.0	0.0	0.0
HKDC1	20	0	0	20	0	0.0	0.0	0.0
HS3ST3B1	20	0	0	20	0	0.0	0.0	0.0
CEP152	20	0	0	20	0	0.0	0.0	0.0
SMAD1	20	0	0	20	0	0.0	0.0	0.0
CC2D1A	20	0	0	20	0	0.0	0.0	0.0
SEMA5A	20	0	0	20	0	0.0	0.0	0.0
MFSD8	12	0	0	12	0	0.0	0.0	0.0
PARM1	20	0	0	20	0	0.0	0.0	0.0
APLP2	20	0	0	20	0	0.0	0.0	0.0
SOBP	20	0	0	20	0	0.0	0.0	0.0
ZNF608	20	0	0	20	0	0.0	0.0	0.0
LUC7L3	20	0	0	20	0	0.0	0.0	0.0
OPTN	20	0	0	20	0	0.0	0.0	0.0
CANX	20	0	0	20	0	0.0	0.0	0.0
CMC2	20	0	0	20	0	0.0	0.0	0.0
OGA	20	0	0	20	0	0.0	0.0	0.0
FLT1	20	0	0	20	0	0.0	0.0	0.0
DIP2A	20	0	0	20	0	0.0	0.0	0.0
SFMBT2	20	0	0	20	0	0.0	0.0	0.0
FYB1	20	0	0	20	0	0.0	0.0	0.0
VWA5B2	20	0	0	20	0	0.0	0.0	0.0
ATG7	20	0	0	20	0	0.0	0.0	0.0
NDC80	18	0	0	18	0	0.0	0.0	0.0
TTC9B	20	0	0	20	0	0.0	0.0	0.0
NR4A3	20	0	0	20	0	0.0	0.0	0.0
ST3GAL6	20	0	0	20	0	0.0	0.0	0.0
SLC17A8	20	0	0	20	0	0.0	0.0	0.0
TCERG1	20	0	0	20	0	0.0	0.0	0.0
ZNF540	14	0	0	14	0	0.0	0.0	0.0
MALT1	20	0	0	20	0	0.0	0.0	0.0
CHSY1	20	0	0	20	0	0.0	0.0	0.0
OCA2	20	0	1	19	1	0.010678837566548902	0.0	0.007402006150910998
SLC6A7	20	0	1	19	1	0.007139590182565019	0.0	0.004948786805398408
TAFA5	20	0	0	20	0	0.0	0.0	0.0
PEAK1	20	0	0	20	0	0.0	0.0	0.0
PIP4P2	20	0	0	20	0	0.0	0.0	0.0
