gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
NUBP2	20	0	0	20	0	0.0	0.0	0.0
EFNA1	20	0	0	20	0	0.0	0.0	0.0
PRDM14	20	0	0	20	0	0.0	0.0	0.0
TRMT10C	8	0	0	8	0	0.0	0.0	0.0
NLE1	20	0	0	20	0	0.0	0.0	0.0
LEPROTL1	20	0	0	20	0	0.0	0.0	0.0
ALX4	20	0	0	20	0	0.0	0.0	0.0
LSG1	20	0	0	20	0	0.0	0.0	0.0
FLCN	20	0	0	20	0	0.0	0.0	0.0
NCF4	20	0	0	20	0	0.0	0.0	0.0
NELFB	20	0	0	20	0	0.0	0.0	0.0
SOX30	20	0	0	20	0	0.0	0.0	0.0
ATRIP	20	0	0	20	0	0.0	0.0	0.0
ZBTB8A	20	0	0	20	0	0.0	0.0	0.0
PRPF38A	16	0	0	16	0	0.0	0.0	0.0
SPDYE16	20	0	0	20	0	0.0	0.0	0.0
NHP2	20	0	0	20	0	0.0	0.0	0.0
ZNF415	20	0	0	20	0	0.0	0.0	0.0
LSM2	20	0	0	20	0	0.0	0.0	0.0
GPR50	12	0	0	12	0	0.0	0.0	0.0
NUP62	20	0	0	20	0	0.0	0.0	0.0
SNAPIN	20	0	0	20	0	0.0	0.0	0.0
SPATA2L	20	0	0	20	0	0.0	0.0	0.0
PMPCA	20	0	0	20	0	0.0	0.0	0.0
MTG2	20	0	0	20	0	0.0	0.0	0.0
PDZD9	20	0	0	20	0	0.0	0.0	0.0
CLRN2	20	0	0	20	0	0.0	0.0	0.0
LSM5	19	0	0	19	0	0.0	0.0	0.0
PUF60	20	0	0	20	0	0.0	0.0	0.0
ZNF213	20	0	0	20	0	0.0	0.0	0.0
SLC25A22	20	0	0	20	0	0.0	0.0	0.0
CBLN3	20	0	0	20	0	0.0	0.0	0.0
CYTH4	20	0	0	20	0	0.0	0.0	0.0
TIGD7	20	0	0	20	0	0.0	0.0	0.0
C18orf21	20	0	0	20	0	0.0	0.0	0.0
GALE	20	0	0	20	0	0.0	0.0	0.0
ZNF843	20	0	0	20	0	0.0	0.0	0.0
TMEM207	20	0	0	20	0	0.0	0.0	0.0
COL11A2	20	0	0	20	0	0.0	0.0	0.0
ASF1A	20	0	0	20	0	0.0	0.0	0.0
RAB7B	20	0	0	20	0	0.0	0.0	0.0
TADA1	20	0	0	20	0	0.0	0.0	0.0
KLHDC9	20	0	0	20	0	0.0	0.0	0.0
DENND2D	17	0	4	13	1	0.06519536473098919	0.0	0.10492789171302301
CYSLTR1	1	0	0	1	0	0.0	0.0	0.0
CPSF1	20	0	0	20	0	0.0	0.0	0.0
CETP	20	0	0	20	0	0.0	0.0	0.0
SCUBE1	20	0	0	20	0	0.0	0.0	0.0
MRM1	20	0	0	20	0	0.0	0.0	0.0
CCL20	20	0	0	20	0	0.0	0.0	0.0
CSTF1	20	0	0	20	0	0.0	0.0	0.0
C19orf44	20	0	0	20	0	0.0	0.0	0.0
PCDHGA10	20	0	0	20	0	0.0	0.0	0.0
GNGT2	20	0	0	20	0	0.0	0.0	0.0
HSF1	20	0	0	20	0	0.0	0.0	0.0
SIGMAR1	20	0	0	20	0	0.0	0.0	0.0
CIAO2B	20	0	0	20	0	0.0	0.0	0.0
DUSP15	20	0	0	20	0	0.0	0.0	0.0
YDJC	20	0	0	20	0	0.0	0.0	0.0
ANGEL1	20	0	0	20	0	0.0	0.0	0.0
TMEM185B	20	0	0	20	0	0.0	0.0	0.0
DNTTIP1	20	0	0	20	0	0.0	0.0	0.0
GPR4	20	0	0	20	0	0.0	0.0	0.0
ZNF524	20	0	0	20	0	0.0	0.0	0.0
NPIPB7	17	0	0	17	0	0.0	0.0	0.0
SPESP1	20	0	0	20	0	0.0	0.0	0.0
RGPD4	20	0	0	20	0	0.0	0.0	0.0
CIC	20	0	0	20	0	0.0	0.0	0.0
BUD13	20	0	0	20	0	0.0	0.0	0.0
THUMPD3	20	0	0	20	0	0.0	0.0	0.0
SSR4	20	0	0	20	0	0.0	0.0	0.0
CYLC2	11	0	0	11	0	0.0	0.0	0.0
CABLES2	20	0	0	20	0	0.0	0.0	0.0
SLC17A1	19	0	0	19	0	0.0	0.0	0.0
GRHL3	20	0	0	20	0	0.0	0.0	0.0
TIGD4	20	0	0	20	0	0.0	0.0	0.0
ZNF829	15	0	0	15	0	0.0	0.0	0.0
UNC45B	20	0	0	20	0	0.0	0.0	0.0
ATP7A	11	0	0	11	0	0.0	0.0	0.0
CCDC179	20	0	1	19	1	0.008665209806877919	0.0	0.006006265746597818
C15orf39	20	0	0	20	0	0.0	0.0	0.0
RRP8	20	0	0	20	0	0.0	0.0	0.0
TAS2R20	7	0	0	7	0	0.0	0.0	0.0
TAS2R10	11	0	0	11	0	0.0	0.0	0.0
RNF17	20	0	0	20	0	0.0	0.0	0.0
TCN2	20	0	0	20	0	0.0	0.0	0.0
SEPHS1	20	0	0	20	0	0.0	0.0	0.0
USP51	6	0	0	6	0	0.0	0.0	0.0
CGA	20	0	0	20	0	0.0	0.0	0.0
DCAF12L1	5	0	0	5	0	0.0	0.0	0.0
DTYMK	20	0	0	20	0	0.0	0.0	0.0
ASCL2	20	0	0	20	0	0.0	0.0	0.0
TNMD	14	0	0	14	0	0.0	0.0	0.0
GBP5	12	0	0	12	0	0.0	0.0	0.0
DEFB1	20	0	0	20	0	0.0	0.0	0.0
SULT1A2	14	0	0	14	0	0.0	0.0	0.0
HAUS1	20	0	0	20	0	0.0	0.0	0.0
AIMP1	11	0	0	11	0	0.0	0.0	0.0
PRR22	20	0	0	20	0	0.0	0.0	0.0
ARCN1	20	0	1	19	1	0.00871988751607717	0.0	0.006044165446568755
PIP4K2C	20	0	0	20	0	0.0	0.0	0.0
SPINK6	13	0	0	13	0	0.0	0.0	0.0
C17orf58	20	0	0	20	0	0.0	0.0	0.0
CDH19	17	0	0	17	0	0.0	0.0	0.0
CTNS	20	0	0	20	0	0.0	0.0	0.0
POLR3H	20	0	0	20	0	0.0	0.0	0.0
USF2	20	0	0	20	0	0.0	0.0	0.0
MMP12	15	0	0	15	0	0.0	0.0	0.0
SOCS3	20	0	0	20	0	0.0	0.0	0.0
MRFAP1	20	0	0	20	0	0.0	0.0	0.0
SLC6A20	20	0	0	20	0	0.0	0.0	0.0
POTEJ	11	0	0	11	0	0.0	0.0	0.0
LGALS12	20	0	0	20	0	0.0	0.0	0.0
TEX36	20	0	0	20	0	0.0	0.0	0.0
PCDHA8	20	0	0	20	0	0.0	0.0	0.0
C9orf78	20	0	0	20	0	0.0	0.0	0.0
CARM1	20	0	0	20	0	0.0	0.0	0.0
MON1B	20	0	0	20	0	0.0	0.0	0.0
COPG1	20	0	0	20	0	0.0	0.0	0.0
ADAT2	20	0	0	20	0	0.0	0.0	0.0
GLYATL3	18	0	0	18	0	0.0	0.0	0.0
