gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
CLEC2B	15	0	0	15	0	0.0	0.0	0.0
IBA57	20	0	0	20	0	0.0	0.0	0.0
FRMD7	10	0	0	10	0	0.0	0.0	0.0
LAMB3	20	0	0	20	0	0.0	0.0	0.0
NSUN3	20	0	2	18	1	0.04316366572461845	0.0	0.04742013358902832
HSPB7	20	0	0	20	0	0.0	0.0	0.0
TMEM220	20	0	0	20	0	0.0	0.0	0.0
MYPN	20	0	0	20	0	0.0	0.0	0.0
ASAH2	11	0	0	11	0	0.0	0.0	0.0
EIF5A	20	0	0	20	0	0.0	0.0	0.0
CPHXL	20	0	0	20	0	0.0	0.0	0.0
HNRNPAB	20	0	0	20	0	0.0	0.0	0.0
NDUFA6	20	0	0	20	0	0.0	0.0	0.0
OR11G2	7	0	0	7	0	0.0	0.0	0.0
IL4	20	0	0	20	0	0.0	0.0	0.0
GINS2	20	0	0	20	0	0.0	0.0	0.0
C16orf86	20	0	0	20	0	0.0	0.0	0.0
CCDC13	20	0	0	20	0	0.0	0.0	0.0
NKAP	12	0	0	12	0	0.0	0.0	0.0
AK6	19	0	0	19	0	0.0	0.0	0.0
MRPL2	20	0	0	20	0	0.0	0.0	0.0
ZNF785	20	0	0	20	0	0.0	0.0	0.0
USH1G	20	0	0	20	0	0.0	0.0	0.0
FABP2	9	0	0	9	0	0.0	0.0	0.0
ZNF79	20	0	0	20	0	0.0	0.0	0.0
ARRDC2	20	0	0	20	0	0.0	0.0	0.0
CACTIN	20	0	0	20	0	0.0	0.0	0.0
FAM43B	20	0	0	20	0	0.0	0.0	0.0
PLA2G5	20	0	0	20	0	0.0	0.0	0.0
GFER	20	0	0	20	0	0.0	0.0	0.0
TUBG1	20	0	0	20	0	0.0	0.0	0.0
C14orf93	20	0	0	20	0	0.0	0.0	0.0
IZUMO3	15	0	0	15	0	0.0	0.0	0.0
ANXA2R	20	0	0	20	0	0.0	0.0	0.0
MLANA	18	0	0	18	0	0.0	0.0	0.0
TAFA3	20	0	0	20	0	0.0	0.0	0.0
SLC9A3	20	0	0	20	0	0.0	0.0	0.0
PRPF6	20	0	0	20	0	0.0	0.0	0.0
TTC36	20	0	0	20	0	0.0	0.0	0.0
FAM110A	20	0	0	20	0	0.0	0.0	0.0
NR1I2	14	0	0	14	0	0.0	0.0	0.0
BORCS8	20	0	0	20	0	0.0	0.0	0.0
CCDC89	20	0	0	20	0	0.0	0.0	0.0
IFIT1B	20	0	0	20	0	0.0	0.0	0.0
TRIAP1	20	0	0	20	0	0.0	0.0	0.0
SETD1A	20	0	0	20	0	0.0	0.0	0.0
MBD4	20	0	0	20	0	0.0	0.0	0.0
UBQLN4	20	0	0	20	0	0.0	0.0	0.0
ASIP	20	0	0	20	0	0.0	0.0	0.0
CCDC22	20	0	0	20	0	0.0	0.0	0.0
WDR87	20	0	0	20	0	0.0	0.0	0.0
PIM1	20	0	0	20	0	0.0	0.0	0.0
TBP	20	0	0	20	0	0.0	0.0	0.0
AANAT	20	0	0	20	0	0.0	0.0	0.0
SRF	20	0	0	20	0	0.0	0.0	0.0
TRAIP	20	0	0	20	0	0.0	0.0	0.0
CABP5	16	0	0	16	0	0.0	0.0	0.0
OTOP3	20	0	0	20	0	0.0	0.0	0.0
SIK1	20	0	0	20	0	0.0	0.0	0.0
IRF9	20	0	0	20	0	0.0	0.0	0.0
DDN	20	0	0	20	0	0.0	0.0	0.0
POLM	20	0	0	20	0	0.0	0.0	0.0
SAMD9	20	0	0	20	0	0.0	0.0	0.0
MAJIN	20	0	0	20	0	0.0	0.0	0.0
PHOX2B	20	0	0	20	0	0.0	0.0	0.0
STEAP1B	20	0	0	20	0	0.0	0.0	0.0
CHIA	19	0	0	19	0	0.0	0.0	0.0
RBM10	20	0	0	20	0	0.0	0.0	0.0
DDX54	20	0	0	20	0	0.0	0.0	0.0
ESM1	20	0	0	20	0	0.0	0.0	0.0
SPINK9	14	0	0	14	0	0.0	0.0	0.0
SLC49A3	20	0	0	20	0	0.0	0.0	0.0
ADH1B	12	0	0	12	0	0.0	0.0	0.0
SH3BGR	20	0	0	20	0	0.0	0.0	0.0
MTRES1	20	0	0	20	0	0.0	0.0	0.0
PTAFR	20	0	0	20	0	0.0	0.0	0.0
RHAG	17	0	0	17	0	0.0	0.0	0.0
DLX3	20	0	0	20	0	0.0	0.0	0.0
GDF15	20	0	0	20	0	0.0	0.0	0.0
PIP	20	0	0	20	0	0.0	0.0	0.0
CEACAM5	20	0	0	20	0	0.0	0.0	0.0
S1PR2	20	0	0	20	0	0.0	0.0	0.0
HHATL	20	0	0	20	0	0.0	0.0	0.0
WNT10A	20	0	0	20	0	0.0	0.0	0.0
CCDC28A	20	0	0	20	0	0.0	0.0	0.0
NKX6-3	20	0	0	20	0	0.0	0.0	0.0
TOPORS	16	0	0	16	0	0.0	0.0	0.0
ELSPBP1	17	0	0	17	0	0.0	0.0	0.0
ZNF677	19	0	0	19	0	0.0	0.0	0.0
RASSF1	20	0	0	20	0	0.0	0.0	0.0
MUC16	10	0	0	10	0	0.0	0.0	0.0
SLFNL1	20	0	0	20	0	0.0	0.0	0.0
FAM163B	20	0	0	20	0	0.0	0.0	0.0
PARD6A	20	0	0	20	0	0.0	0.0	0.0
ZNF775	20	0	0	20	0	0.0	0.0	0.0
TYRP1	20	0	0	20	0	0.0	0.0	0.0
ISL2	20	0	0	20	0	0.0	0.0	0.0
ATXN1L	20	0	0	20	0	0.0	0.0	0.0
IL26	20	0	0	20	0	0.0	0.0	0.0
GATC	20	0	0	20	0	0.0	0.0	0.0
PPP1R27	20	0	0	20	0	0.0	0.0	0.0
CLP1	20	0	0	20	0	0.0	0.0	0.0
ACAP1	20	0	0	20	0	0.0	0.0	0.0
CCDC9	20	0	0	20	0	0.0	0.0	0.0
ALOX12	20	0	0	20	0	0.0	0.0	0.0
ACSL5	20	0	0	20	0	0.0	0.0	0.0
ZFP3	20	0	0	20	0	0.0	0.0	0.0
TPBGL	20	0	0	20	0	0.0	0.0	0.0
TTF1	20	0	0	20	0	0.0	0.0	0.0
UGT1A1	18	0	0	18	0	0.0	0.0	0.0
OPALIN	20	0	0	20	0	0.0	0.0	0.0
GPR82	15	0	0	15	0	0.0	0.0	0.0
MTHFSD	20	0	0	20	0	0.0	0.0	0.0
CLIC2	2	0	0	2	0	0.0	0.0	0.0
EXOC1L	19	0	0	19	0	0.0	0.0	0.0
C11orf97	20	0	0	20	0	0.0	0.0	0.0
ZNF845	20	0	0	20	0	0.0	0.0	0.0
ZFY	7	0	0	7	0	0.0	0.0	0.0
FAM180A	20	0	0	20	0	0.0	0.0	0.0
PSMD5	20	0	0	20	0	0.0	0.0	0.0
LYAR	20	0	0	20	0	0.0	0.0	0.0
IL17REL	20	0	0	20	0	0.0	0.0	0.0
NCMAP	20	0	0	20	0	0.0	0.0	0.0
CRTAM	20	0	0	20	0	0.0	0.0	0.0
RDH8	20	0	0	20	0	0.0	0.0	0.0
SLC31A2	13	0	0	13	0	0.0	0.0	0.0
VAMP8	20	0	0	20	0	0.0	0.0	0.0
DHRS2	20	0	0	20	0	0.0	0.0	0.0
CCDC17	20	0	0	20	0	0.0	0.0	0.0
STAR	20	0	0	20	0	0.0	0.0	0.0
MFAP4	20	0	0	20	0	0.0	0.0	0.0
RAVER1	20	0	0	20	0	0.0	0.0	0.0
DUS3L	20	0	0	20	0	0.0	0.0	0.0
LIPC	20	0	0	20	0	0.0	0.0	0.0
TRPV3	20	0	0	20	0	0.0	0.0	0.0
F2RL1	20	0	0	20	0	0.0	0.0	0.0
OR51E1	20	0	0	20	0	0.0	0.0	0.0
RCOR2	20	0	0	20	0	0.0	0.0	0.0
SDCBP	20	0	0	20	0	0.0	0.0	0.0
FXYD1	20	0	0	20	0	0.0	0.0	0.0
PTCRA	20	0	0	20	0	0.0	0.0	0.0
POLD4	20	0	0	20	0	0.0	0.0	0.0
SOST	20	0	0	20	0	0.0	0.0	0.0
FPR1	20	0	0	20	0	0.0	0.0	0.0
ZNF142	20	0	0	20	0	0.0	0.0	0.0
AQP7	20	0	0	20	0	0.0	0.0	0.0
PITX3	20	0	0	20	0	0.0	0.0	0.0
GPR18	20	0	0	20	0	0.0	0.0	0.0
GPBAR1	20	0	0	20	0	0.0	0.0	0.0
F2RL2	20	0	0	20	0	0.0	0.0	0.0
GLYCTK	20	0	0	20	0	0.0	0.0	0.0
TNFSF8	20	0	0	20	0	0.0	0.0	0.0
ARTN	20	0	0	20	0	0.0	0.0	0.0
FAM9B	20	0	0	20	0	0.0	0.0	0.0
PPIL1	20	0	0	20	0	0.0	0.0	0.0
PRICKLE3	20	0	0	20	0	0.0	0.0	0.0
FEN1	20	0	1	19	1	0.012926613046643443	0.0	0.008960045387470307
CLK3	20	0	0	20	0	0.0	0.0	0.0
TMEM92	20	0	0	20	0	0.0	0.0	0.0
XYLT2	20	0	1	19	1	0.012444400695113109	0.0	0.008625801255575875
POLL	20	0	0	20	0	0.0	0.0	0.0
PRPS1	20	0	0	20	0	0.0	0.0	0.0
PLAGL2	20	0	0	20	0	0.0	0.0	0.0
RSKR	20	0	0	20	0	0.0	0.0	0.0
PMCH	8	0	0	8	0	0.0	0.0	0.0
MUC13	20	0	0	20	0	0.0	0.0	0.0
TIMD4	17	0	0	17	0	0.0	0.0	0.0
TH	20	0	0	20	0	0.0	0.0	0.0
WIZ	20	0	0	20	0	0.0	0.0	0.0
PRSS8	20	0	0	20	0	0.0	0.0	0.0
TRAPPC1	20	0	0	20	0	0.0	0.0	0.0
SMIM10L2B-AS1	14	0	0	14	0	0.0	0.0	0.0
HEPHL1	13	0	0	13	0	0.0	0.0	0.0
PGBD2	16	0	0	16	0	0.0	0.0	0.0
NPIPB13	19	0	0	19	0	0.0	0.0	0.0
ADAD1	8	0	0	8	0	0.0	0.0	0.0
ELOVL3	20	0	0	20	0	0.0	0.0	0.0
STAT5A	20	0	0	20	0	0.0	0.0	0.0
ANKRD1	20	0	0	20	0	0.0	0.0	0.0
ZNF341	20	0	0	20	0	0.0	0.0	0.0
CHST13	20	0	0	20	0	0.0	0.0	0.0
HAVCR1	18	0	0	18	0	0.0	0.0	0.0
CTAGE6	10	0	0	10	0	0.0	0.0	0.0
ZNF705D	11	0	0	11	0	0.0	0.0	0.0
SCNM1	20	0	0	20	0	0.0	0.0	0.0
PACSIN3	20	0	0	20	0	0.0	0.0	0.0
ANKRD2	20	0	0	20	0	0.0	0.0	0.0
KLRF2	17	0	0	17	0	0.0	0.0	0.0
KRT27	20	0	0	20	0	0.0	0.0	0.0
C9orf50	20	0	0	20	0	0.0	0.0	0.0
SAA1	10	0	0	10	0	0.0	0.0	0.0
MEDAG	20	0	0	20	0	0.0	0.0	0.0
PYCR1	20	0	0	20	0	0.0	0.0	0.0
GHDC	20	0	1	19	1	0.010780114363504862	0.0	0.007472205877177164
FOXJ2	20	0	0	20	0	0.0	0.0	0.0
NXPE1	17	0	0	17	0	0.0	0.0	0.0
PCDHGA7	20	0	0	20	0	0.0	0.0	0.0
PMAIP1	20	0	0	20	0	0.0	0.0	0.0
B4GALT7	20	0	0	20	0	0.0	0.0	0.0
SNX8	20	0	0	20	0	0.0	0.0	0.0
