gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score
AZIN1	20	0	0	20	0	0.0	0.0	0.0
MAX	20	0	0	20	0	0.0	0.0	0.0
PRKX	18	0	0	18	0	0.0	0.0	0.0
PPP2R5E	20	0	0	20	0	0.0	0.0	0.0
ERCC6	20	0	0	20	0	0.0	0.0	0.0
CKLF	20	0	0	20	0	0.0	0.0	0.0
EIF3K	20	0	0	20	0	0.0	0.0	0.0
WNT9B	20	0	0	20	0	0.0	0.0	0.0
LACTB	20	0	0	20	0	0.0	0.0	0.0
EML1	20	0	0	20	0	0.0	0.0	0.0
CMC1	15	0	0	15	0	0.0	0.0	0.0
CEP250	20	0	0	20	0	0.0	0.0	0.0
CAMK2N1	20	0	0	20	0	0.0	0.0	0.0
GTF2F2	20	0	0	20	0	0.0	0.0	0.0
HPCA	20	0	0	20	0	0.0	0.0	0.0
INTS10	20	0	0	20	0	0.0	0.0	0.0
JPH3	20	0	0	20	0	0.0	0.0	0.0
TMEM156	20	0	0	20	0	0.0	0.0	0.0
TMEM151A	20	0	0	20	0	0.0	0.0	0.0
UNC5B	20	0	0	20	0	0.0	0.0	0.0
BRD1	20	0	0	20	0	0.0	0.0	0.0
LRRC8D	20	0	0	20	0	0.0	0.0	0.0
RAB3A	20	0	0	20	0	0.0	0.0	0.0
CAPN7	18	0	0	18	0	0.0	0.0	0.0
SPCS3	20	0	0	20	0	0.0	0.0	0.0
CRHR1	20	0	0	20	0	0.0	0.0	0.0
ITIH5	20	0	0	20	0	0.0	0.0	0.0
HPGD	20	0	0	20	0	0.0	0.0	0.0
CYTH1	20	0	0	20	0	0.0	0.0	0.0
MTRR	20	0	0	20	0	0.0	0.0	0.0
ANKRD16	20	0	0	20	0	0.0	0.0	0.0
PRTFDC1	20	0	0	20	0	0.0	0.0	0.0
BEGAIN	20	0	0	20	0	0.0	0.0	0.0
NECAB1	20	0	0	20	0	0.0	0.0	0.0
ALDH3A2	20	0	0	20	0	0.0	0.0	0.0
CCDC180	20	0	0	20	0	0.0	0.0	0.0
STX1A	20	0	0	20	0	0.0	0.0	0.0
CABYR	20	0	0	20	0	0.0	0.0	0.0
SYPL1	20	0	0	20	0	0.0	0.0	0.0
GALR1	20	0	0	20	0	0.0	0.0	0.0
DGLUCY	20	0	0	20	0	0.0	0.0	0.0
SEL1L3	20	0	0	20	0	0.0	0.0	0.0
CYBB	9	0	0	9	0	0.0	0.0	0.0
TBC1D2	20	0	0	20	0	0.0	0.0	0.0
SMCO4	20	0	0	20	0	0.0	0.0	0.0
PLAC9	20	0	0	20	0	0.0	0.0	0.0
ZNF251	20	0	0	20	0	0.0	0.0	0.0
SNX2	20	0	0	20	0	0.0	0.0	0.0
FHAD1	20	0	0	20	0	0.0	0.0	0.0
HJURP	20	0	0	20	0	0.0	0.0	0.0
TMOD3	20	0	0	20	0	0.0	0.0	0.0
FARP2	20	0	0	20	0	0.0	0.0	0.0
BLMH	20	0	0	20	0	0.0	0.0	0.0
MRPL22	20	0	0	20	0	0.0	0.0	0.0
REEP3	20	0	0	20	0	0.0	0.0	0.0
C11orf54	20	0	0	20	0	0.0	0.0	0.0
LCP1	20	0	0	20	0	0.0	0.0	0.0
ILKAP	20	0	0	20	0	0.0	0.0	0.0
C19orf12	20	0	0	20	0	0.0	0.0	0.0
COMMD3	20	0	0	20	0	0.0	0.0	0.0
SCGN	20	0	0	20	0	0.0	0.0	0.0
IFT57	20	0	0	20	0	0.0	0.0	0.0
TOMM70	15	0	0	15	0	0.0	0.0	0.0
MFHAS1	20	0	0	20	0	0.0	0.0	0.0
ZNF586	20	0	0	20	0	0.0	0.0	0.0
HOXB4	20	0	0	20	0	0.0	0.0	0.0
TSTD2	20	0	0	20	0	0.0	0.0	0.0
AGL	11	0	0	11	0	0.0	0.0	0.0
FMO3	17	0	0	17	0	0.0	0.0	0.0
SLC15A5	20	0	0	20	0	0.0	0.0	0.0
FAM216A	20	0	0	20	0	0.0	0.0	0.0
SERPINB13	14	0	0	14	0	0.0	0.0	0.0
MAP2K1	20	0	0	20	0	0.0	0.0	0.0
LRRIQ1	20	0	0	20	0	0.0	0.0	0.0
PAAF1	20	0	0	20	0	0.0	0.0	0.0
DCUN1D5	17	0	0	17	0	0.0	0.0	0.0
SLC25A46	15	0	0	15	0	0.0	0.0	0.0
SHC2	20	0	0	20	0	0.0	0.0	0.0
DSG2	20	0	0	20	0	0.0	0.0	0.0
IFRD1	20	0	0	20	0	0.0	0.0	0.0
SAP130	20	0	0	20	0	0.0	0.0	0.0
TBC1D23	20	0	0	20	0	0.0	0.0	0.0
TMEM63B	20	0	0	20	0	0.0	0.0	0.0
TUBGCP2	20	0	0	20	0	0.0	0.0	0.0
CMTM4	20	0	0	20	0	0.0	0.0	0.0
CABLES1	20	0	0	20	0	0.0	0.0	0.0
SLC25A53	17	0	0	17	0	0.0	0.0	0.0
SEMA4A	20	0	0	20	0	0.0	0.0	0.0
SRARP	20	0	0	20	0	0.0	0.0	0.0
TOGARAM1	20	0	0	20	0	0.0	0.0	0.0
DNAH6	20	0	0	20	0	0.0	0.0	0.0
ITGA11	20	0	3	17	1	0.06886895864477285	0.0	0.09547264902544755
VAPB	20	0	0	20	0	0.0	0.0	0.0
SALL4	20	0	0	20	0	0.0	0.0	0.0
VAMP5	20	0	0	20	0	0.0	0.0	0.0
SLC25A40	13	0	0	13	0	0.0	0.0	0.0
EGFLAM	20	0	0	20	0	0.0	0.0	0.0
BTAF1	20	0	0	20	0	0.0	0.0	0.0
RHBDF2	20	0	0	20	0	0.0	0.0	0.0
ABHD12	20	0	0	20	0	0.0	0.0	0.0
UBAP1	20	0	0	20	0	0.0	0.0	0.0
TAPT1	20	0	0	20	0	0.0	0.0	0.0
DNAJC5	20	0	0	20	0	0.0	0.0	0.0
ENPP5	17	0	1	16	1	0.021853945489897292	0.0	0.01514800070043304
ZNF280B	20	0	0	20	0	0.0	0.0	0.0
DKK1	20	0	0	20	0	0.0	0.0	0.0
PTPN11	20	0	0	20	0	0.0	0.0	0.0
ATP5F1E	20	0	0	20	0	0.0	0.0	0.0
CA3	20	0	0	20	0	0.0	0.0	0.0
FAM98C	20	0	0	20	0	0.0	0.0	0.0
P2RX7	20	0	0	20	0	0.0	0.0	0.0
CFAP206	17	0	0	17	0	0.0	0.0	0.0
PHTF1	19	0	0	19	0	0.0	0.0	0.0
DNAH5	20	0	0	20	0	0.0	0.0	0.0
IFNAR2	20	0	0	20	0	0.0	0.0	0.0
SOX3	11	0	0	11	0	0.0	0.0	0.0
MEAF6	20	0	0	20	0	0.0	0.0	0.0
LRRC8B	20	0	0	20	0	0.0	0.0	0.0
SLTM	20	0	0	20	0	0.0	0.0	0.0
SVIL	20	0	6	14	1	0.29360093854739044	0.0	0.5713210460915324
TECTB	20	0	0	20	0	0.0	0.0	0.0
MAP3K7CL	20	0	0	20	0	0.0	0.0	0.0
GRSF1	18	0	0	18	0	0.0	0.0	0.0
CUL4B	20	0	0	20	0	0.0	0.0	0.0
TRIOBP	20	0	0	20	0	0.0	0.0	0.0
RRP15	20	0	0	20	0	0.0	0.0	0.0
AJUBA	20	0	0	20	0	0.0	0.0	0.0
EMSY	20	0	0	20	0	0.0	0.0	0.0
CAPN1	20	0	0	20	0	0.0	0.0	0.0
MSANTD4	20	0	0	20	0	0.0	0.0	0.0
IQANK1	20	0	0	20	0	0.0	0.0	0.0
SLC12A1	20	0	0	20	0	0.0	0.0	0.0
TPO	20	0	1	19	1	0.012271050182898377	0.0	0.008505643836785612
ACTN4	20	0	0	20	0	0.0	0.0	0.0
PEX2	20	0	0	20	0	0.0	0.0	0.0
ZCCHC2	20	0	0	20	0	0.0	0.0	0.0
AP1G2	20	0	0	20	0	0.0	0.0	0.0
ACAD8	20	0	0	20	0	0.0	0.0	0.0
CAMK2A	20	0	0	20	0	0.0	0.0	0.0
PCBP3	20	0	0	20	0	0.0	0.0	0.0
BRPF3	20	0	0	20	0	0.0	0.0	0.0
RIPPLY2	17	0	0	17	0	0.0	0.0	0.0
BCAT2	20	0	0	20	0	0.0	0.0	0.0
NSL1	20	0	0	20	0	0.0	0.0	0.0
ZNF800	20	0	0	20	0	0.0	0.0	0.0
PHC3	20	0	0	20	0	0.0	0.0	0.0
SETD7	20	0	0	20	0	0.0	0.0	0.0
NDUFA12	20	0	0	20	0	0.0	0.0	0.0
ERO1A	20	0	0	20	0	0.0	0.0	0.0
WWC2	20	0	0	20	0	0.0	0.0	0.0
SMUG1	20	0	0	20	0	0.0	0.0	0.0
NAA38	20	0	0	20	0	0.0	0.0	0.0
CMKLR1	20	0	0	20	0	0.0	0.0	0.0
TYMS	20	0	0	20	0	0.0	0.0	0.0
FH	20	0	0	20	0	0.0	0.0	0.0
FAM185A	13	0	0	13	0	0.0	0.0	0.0
XPA	20	0	0	20	0	0.0	0.0	0.0
GGA2	20	0	0	20	0	0.0	0.0	0.0
SNPH	20	0	0	20	0	0.0	0.0	0.0
UMAD1	20	0	0	20	0	0.0	0.0	0.0
LPL	20	0	0	20	0	0.0	0.0	0.0
IMPDH1	20	0	0	20	0	0.0	0.0	0.0
DERL1	20	0	0	20	0	0.0	0.0	0.0
NTAN1	12	0	0	12	0	0.0	0.0	0.0
MAP4K2	20	0	0	20	0	0.0	0.0	0.0
ZC3H7A	20	0	0	20	0	0.0	0.0	0.0
VDAC1	20	0	0	20	0	0.0	0.0	0.0
GLT8D2	20	0	0	20	0	0.0	0.0	0.0
ASS1	20	0	0	20	0	0.0	0.0	0.0
KLHL8	20	0	0	20	0	0.0	0.0	0.0
FRS2	20	0	0	20	0	0.0	0.0	0.0
GOLGB1	17	0	0	17	0	0.0	0.0	0.0
ZFP82	14	0	0	14	0	0.0	0.0	0.0
RPRD1B	20	0	0	20	0	0.0	0.0	0.0
ERGIC1	20	0	0	20	0	0.0	0.0	0.0
CEP120	20	0	0	20	0	0.0	0.0	0.0
MTTP	17	0	0	17	0	0.0	0.0	0.0
SP4	20	0	0	20	0	0.0	0.0	0.0
TRIQK	20	0	0	20	0	0.0	0.0	0.0
CFDP1	20	0	0	20	0	0.0	0.0	0.0
PIK3CG	20	0	0	20	0	0.0	0.0	0.0
STK4	20	0	0	20	0	0.0	0.0	0.0
XPNPEP1	20	0	0	20	0	0.0	0.0	0.0
HMMR	20	0	2	18	1	0.02922031184426051	0.0	0.03210179367081892
NRBP2	20	0	0	20	0	0.0	0.0	0.0
CMTM8	20	0	4	16	1	0.035948575245411896	0.0	0.057856999897955896
SATL1	7	0	0	7	0	0.0	0.0	0.0
