enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0051048519089818	0.10960695147514343	0.10450209956616163
0	0	0.0051048519089818	0.10960695147514343	0.10450209956616163
0	1	0.0	0.0	0.0
1	all_test	0.0051048519089818	0.005582479760050774	0.00047762785106897354
1	0	0.0051048519089818	0.005582479760050774	0.00047762785106897354
1	1	0.0	0.0	0.0
2	all_test	0.0051048519089818	0.005110183730721474	5.3318217396736145e-06
2	0	0.0051048519089818	0.005110183730721474	5.3318217396736145e-06
2	1	0.0	0.0	0.0
3	all_test	0.0051048519089818	0.17716413736343384	0.17205928545445204
3	0	0.0051048519089818	0.17716413736343384	0.17205928545445204
3	1	0.0	0.0	0.0
