model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0041111652270175054	0.9560416074973466	0.9873789225425784		
spatial_mean	0.14592232685045897	-0.5602659013650102	-7.958847313928756e-16		
best_single	0.003502085523972337	0.9625541564155721	0.9873789221952564	1.0	
global_elastic_net	0.004111163466893661	0.9560416263173673	0.9873789221952564		[0.0, 1.1724680126806366, 0.0, 0.0]
