enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.017382945865392685	0.02665623091161251	0.009273285046219826
0	0	0.0	0.0	0.0
0	1	0.017382945865392685	0.02665623091161251	0.009273285046219826
1	all_test	0.017382945865392685	0.2580658197402954	0.24068287387490273
1	0	0.0	0.0	0.0
1	1	0.017382945865392685	0.2580658197402954	0.24068287387490273
2	all_test	0.017382945865392685	0.0173976868391037	1.4740973711013794e-05
2	0	0.0	0.0	0.0
2	1	0.017382945865392685	0.0173976868391037	1.4740973711013794e-05
3	all_test	0.017382945865392685	0.017398379743099213	1.543387770652771e-05
3	0	0.0	0.0	0.0
3	1	0.017382945865392685	0.017398379743099213	1.543387770652771e-05
