model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.00527330744676989	0.9215378615866006	0.97319669644606		
spatial_mean	0.06874036407058241	-0.022795658083097026	-4.680175607874819e-16		
best_single	0.0053954979918499285	0.9197197746349757	0.9731966983306525	1.0	
global_elastic_net	0.00527331077685245	0.9215378120379252	0.9731966983306527		[0.0, 1.2302158546417807, 0.0, 0.0]
