validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0018356731161475182	0.0018356731161475182	0.0	False
1	0.0	0.00401579774916172	0.00401579774916172	0.0	False
3	0.03055390529334545	0.003653232241049409	0.004114121664315462	-0.12615935504436493	False
4	0.0	0.0015917333075776696	0.0015917333075776696	0.0	False
