model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.03248169121545583	0.6341732920580312	0.9563475718129159		
spatial_mean	0.09418127800422	-0.060721458544524154	0.0		
best_single	0.16747296100281714	-0.886172785356754	0.2639255671364423	1.0	
global_elastic_net	0.03322654923989436	0.6257842904768928	0.953740828497031		[0.5549601017216217, 0.8164430227961638, 0.0, 0.6889335839989924]
