model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.026114100706271078	0.6815709720464536	0.9834282066193132		
spatial_mean	0.10105877939797084	-0.23228631350647921	-4.286901640822557e-16		
best_single	0.1892364601298597	-1.3075036253517518	0.4707906648403686	1.0	
global_elastic_net	0.026114096855357136	0.6815710190035669	0.9834282069579238		[0.6786469196981917, 0.8642780789855269, 0.0, 0.0]
