enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.026114102452993393	0.2956502139568329	0.2695361115038395
0	0	0.026114102452993393	0.2956502139568329	0.2695361115038395
0	1	0.0	0.0	0.0
1	all_test	0.026114102452993393	0.034562572836875916	0.008448470383882523
1	0	0.026114102452993393	0.034562572836875916	0.008448470383882523
1	1	0.0	0.0	0.0
2	all_test	0.026114102452993393	0.026114102452993393	0.0
2	0	0.026114102452993393	0.026114102452993393	0.0
2	1	0.0	0.0	0.0
3	all_test	0.026114102452993393	0.026114102452993393	0.0
3	0	0.026114102452993393	0.026114102452993393	0.0
3	1	0.0	0.0	0.0
