validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.008646376430988312	0.008646376430988312	0.0	False
2	1.0	0.007277977652847767	0.007881823927164078	-0.08296896517276764	False
3	0.0	0.0026048694271594286	0.0026048694271594286	0.0	False
4	0.0	0.003507880726829171	0.003507880726829171	0.0	False
