validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.1601177304983139	0.1601177304983139	0.0	False
2	0.5369216203689575	0.03564869984984398	0.03610463812947273	-0.01278975885361433	False
3	1.0	0.03805555775761604	0.04521387442946434	-0.18810173869132996	False
4	1.0	0.03086538426578045	0.03727766126394272	-0.20774978399276733	False
