model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.046363040136734	-0.8235741771196292	0.0		
spatial_mean	0.04636304099933051	-0.8235742110477047	-3.2638280793151927e-16		
best_single	0.04636304099933051	-0.8235742110477047	-3.2638280793151927e-16	0.0	
global_elastic_net	0.04636304099933051	-0.8235742110477047	-3.2638280793151927e-16		[0.0, 0.0, 0.0, 0.0]
