enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.004922859370708466	0.005747617222368717	0.0008247578516602516
0	0	0.0	0.0	0.0
0	1	0.004922859370708466	0.005747617222368717	0.0008247578516602516
1	all_test	0.004922859370708466	0.12889821827411652	0.12397535890340805
1	0	0.0	0.0	0.0
1	1	0.004922859370708466	0.12889821827411652	0.12397535890340805
2	all_test	0.004922859370708466	0.004926676396280527	3.817025572061539e-06
2	0	0.0	0.0	0.0
2	1	0.004922859370708466	0.004926676396280527	3.817025572061539e-06
3	all_test	0.004922859370708466	0.20077136158943176	0.1958485022187233
3	0	0.0	0.0	0.0
3	1	0.004922859370708466	0.20077136158943176	0.1958485022187233
