model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.004922859597533198	0.8665679573765581	0.9748599237440044		
spatial_mean	0.04394651505345386	-0.19115184042675537	0.0		
best_single	0.03502686933478595	0.050611412036442815	0.9754432217680687	1.0	
global_elastic_net	0.00485907361701717	0.8682968495991308	0.9739815953328638		[0.7332294777962632, 0.7477930562368998, 0.0, 0.8071082633808361]
