enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.004859072156250477	0.00567579735070467	0.0008167251944541931
0	0	0.0	0.0	0.0
0	1	0.004859072156250477	0.00567579735070467	0.0008167251944541931
1	all_test	0.004859072156250477	0.13251514732837677	0.1276560751721263
1	0	0.0	0.0	0.0
1	1	0.004859072156250477	0.13251514732837677	0.1276560751721263
2	all_test	0.004859072156250477	0.004859072156250477	0.0
2	0	0.0	0.0	0.0
2	1	0.004859072156250477	0.004859072156250477	0.0
3	all_test	0.004859072156250477	0.20663557946681976	0.2017765073105693
3	0	0.0	0.0	0.0
3	1	0.004859072156250477	0.20663557946681976	0.2017765073105693
