model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.06483344333360426	-0.21943344661207953	-0.29694421715830194		
spatial_mean	0.054811726085817504	-0.030937871241242032	-5.468381758316199e-16		
best_single	0.07086347976718622	-0.33285065435720607	-0.28912030005822253	3.0	
global_elastic_net	0.06483344547801884	-0.21943348694575193	-0.296944236931598		[0.0, 0.0, 0.2835255795114786, 1.4517999512197957]
