epoch	train_loss	validation_loss
0	0.030210956931114197	0.03904682770371437
1	0.030197756364941597	0.03904607519507408
2	0.030184974893927574	0.03904533386230469
3	0.03017275780439377	0.03904459625482559
4	0.03016144596040249	0.03904387727379799
5	0.030151374638080597	0.03904316946864128
6	0.030142899602651596	0.03904247656464577
7	0.030136337503790855	0.03904180973768234
8	0.030131911858916283	0.03904116153717041
9	0.03012966364622116	0.03904053941369057
10	0.0301293283700943	0.03903994709253311
11	0.030130214989185333	0.03903937339782715
12	0.03013133443892002	0.03903883695602417
13	0.030131831765174866	0.03903832659125328
14	0.03013128787279129	0.03903784602880478
15	0.030129695311188698	0.03903738036751747
16	0.030127301812171936	0.039036933332681656
17	0.030124446377158165	0.039036497473716736
18	0.030121471732854843	0.03903608024120331
19	0.030118640512228012	0.03903565928339958
20	0.0301161278039217	0.03903525322675705
21	0.03011399321258068	0.03903484344482422
22	0.030112234875559807	0.03903443366289139
23	0.030110765248537064	0.03903402388095856
24	0.030109476298093796	0.03903359919786453
25	0.03010823205113411	0.039033181965351105
26	0.0301069226115942	0.03903275355696678
27	0.030105458572506905	0.03903231769800186
28	0.0301037710160017	0.03903187811374664
29	0.030101850628852844	0.03903143107891083
