model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.06421380681985439	-185.27463254888693	0.0		
spatial_mean	0.06421379645650135	-185.2746024863525	0.0		
best_single	0.06421379645650135	-185.2746024863525	0.0	0.0	
global_elastic_net	0.06421379645650135	-185.2746024863525	0.0		[0.0, 0.0, 0.0, 0.0]
