enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.014300600625574589	0.02254636213183403	0.008245761506259441
0	0	0.0	0.0	0.0
0	1	0.014300600625574589	0.02254636213183403	0.008245761506259441
1	all_test	0.014300600625574589	0.2539076805114746	0.23960707988590002
1	0	0.0	0.0	0.0
1	1	0.014300600625574589	0.2539076805114746	0.23960707988590002
2	all_test	0.014300600625574589	0.018335197120904922	0.004034596495330334
2	0	0.0	0.0	0.0
2	1	0.014300600625574589	0.018335197120904922	0.004034596495330334
3	all_test	0.014300600625574589	0.014300600625574589	0.0
3	0	0.0	0.0	0.0
3	1	0.014300600625574589	0.014300600625574589	0.0
