enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.009794387966394424	0.01095664408057928	0.0011622561141848564
0	0	0.0	0.0	0.0
0	1	0.009794387966394424	0.01095664408057928	0.0011622561141848564
1	all_test	0.009794387966394424	0.15076884627342224	0.14097445830702782
1	0	0.0	0.0	0.0
1	1	0.009794387966394424	0.15076884627342224	0.14097445830702782
2	all_test	0.009794387966394424	0.009855820797383785	6.143283098936081e-05
2	0	0.0	0.0	0.0
2	1	0.009794387966394424	0.009855820797383785	6.143283098936081e-05
3	all_test	0.009794387966394424	0.009859203360974789	6.481539458036423e-05
3	0	0.0	0.0	0.0
3	1	0.009794387966394424	0.009859203360974789	6.481539458036423e-05
