model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.06277741284652046	-189.80858526725208	-0.1421720287949686		
spatial_mean	0.06686225289642246	-202.22423789808542	0.0		
best_single	0.06121812259959501	-185.0692060455523	-0.14217204152841478	3.0	
global_elastic_net	0.06277741803340049	-189.80860103249626	-0.1421720415284149		[0.0, 0.0, 0.0, 0.7217241598073504]
