model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.22236217767318414	-1.3500893515234615	-0.03151030537671204		
spatial_mean	0.1962013706928383	-1.0736024302533713	-7.947382228940524e-16		
best_single	0.2427050823868952	-1.5650883421207467	-0.03151026915069279	2.0	
global_elastic_net	0.22236217118465784	-1.350089282947876	-0.031510269150692743		[0.0, 0.0, 0.7558423477658692, 0.0]
