model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0012569795899968494	0.9502983967460769	0.9791285441384419		
spatial_mean	0.04876260546631911	-0.9280978703247276	0.0		
best_single	0.001193455654952476	0.952810164989435	0.9791285433411712	0.0	
global_elastic_net	0.0012569799791569234	0.9502983813584924	0.979128543341171		[1.0017138001547707, 0.0, 0.0, 0.0]
