validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0039594764821231365	0.0039594764821231365	0.0	False
1	0.0	0.0024500025901943445	0.0024500025901943445	0.0	False
3	0.0	0.004723950754851103	0.004723950754851103	0.0	False
4	0.0	0.002767193363979459	0.002767193363979459	0.0	False
