validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.0016869367100298405	0.0016869367100298405	0.0	False
1	0.008257152512669563	0.005026747472584248	0.005049924366176128	-0.004610713571310043	False
3	0.0	0.004582659807056189	0.004582659807056189	0.0	False
4	0.0	0.0022016314323991537	0.0022016314323991537	0.0	False
