validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.003236571326851845	0.003236571326851845	0.0	False
2	0.519085705280304	0.005170326679944992	0.00525047117844224	-0.01550085749477148	False
3	0.0	0.0025639128871262074	0.0025639128871262074	0.0	False
4	0.8082254528999329	0.0038811347912997007	0.004518401809036732	-0.16419605910778046	False
