enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.004038944374769926	0.152798593044281	0.14875964866951108
0	0	0.004038944374769926	0.152798593044281	0.14875964866951108
0	1	0.0	0.0	0.0
1	all_test	0.004038944374769926	0.004748139530420303	0.0007091951556503773
1	0	0.004038944374769926	0.004748139530420303	0.0007091951556503773
1	1	0.0	0.0	0.0
2	all_test	0.004038944374769926	0.004054445307701826	1.5500932931900024e-05
2	0	0.004038944374769926	0.004054445307701826	1.5500932931900024e-05
2	1	0.0	0.0	0.0
3	all_test	0.004038944374769926	0.004055175930261612	1.6231555491685867e-05
3	0	0.004038944374769926	0.004055175930261612	1.6231555491685867e-05
3	1	0.0	0.0	0.0
