model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0029372454772279336	0.8773639214720611	0.9532543739192579		
spatial_mean	0.026869825643049183	-0.12187083890002537	0.0		
best_single	0.002923143830239427	0.8779526944230668	0.9532543709452177	1.0	
global_elastic_net	0.002937243963905506	0.8773639846564049	0.9532543709452174		[0.0, 1.2431802651684145, 0.0, 0.0]
