model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.03156726397876944	-16.89583708246915	-0.7172980802844291		
spatial_mean	0.05825250030953112	-32.023997768288396	0.0		
best_single	0.026586724203827364	-14.072313052795057	-0.717298108228607	3.0	
global_elastic_net	0.031567255486263796	-16.89583226797216	-0.717298108228607		[0.0, 0.0, 0.0, 1.2608842293042026]
