validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.04139656573534012	0.04139656573534012	0.0	False
1	0.0	0.12295597791671753	0.12295597791671753	0.0	False
2	0.0	0.03835511580109596	0.03835511580109596	0.0	False
3	0.0	0.0538707934319973	0.0538707934319973	0.0	False
