enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.013269148766994476	0.01976669393479824	0.006497545167803764
0	0	0.013269148766994476	0.01976669393479824	0.006497545167803764
0	1	0.0	0.0	0.0
1	all_test	0.013269148766994476	0.01374531164765358	0.0004761628806591034
1	0	0.013269148766994476	0.01374531164765358	0.0004761628806591034
1	1	0.0	0.0	0.0
2	all_test	0.013269148766994476	0.015541673637926579	0.002272524870932102
2	0	0.013269148766994476	0.015541673637926579	0.002272524870932102
2	1	0.0	0.0	0.0
3	all_test	0.013269148766994476	0.017039937898516655	0.0037707891315221786
3	0	0.013269148766994476	0.017039937898516655	0.0037707891315221786
3	1	0.0	0.0	0.0
