model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.044979315209769756	-0.0011300134238083626	0.2119006460397034		
spatial_mean	0.04619300659846614	-0.02814382789811276	-4.003177001507575e-16		
best_single	0.04423907254197078	0.015345985565822562	0.21190064603970338	1.0	
global_elastic_net	0.044979315209769756	-0.0011300134238083626	0.2119006460397034		[0.0, 0.3595662908485769, 0.0, 0.0]
