model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.0692532051079651	-89.27458281717007	0.0		
spatial_mean	0.069253209523182	-89.27458857259847	-2.2964896499135007e-16		
best_single	0.069253209523182	-89.27458857259847	-2.2964896499135007e-16	0.0	
global_elastic_net	0.069253209523182	-89.27458857259847	-2.2964896499135007e-16		[0.0, 0.0, 0.0, 0.0]
