validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.04119381308555603	0.04119381308555603	0.0	False
1	0.0	0.1265648454427719	0.1265648454427719	0.0	False
2	1.0	0.043364688754081726	0.04628893360495567	-0.06743378192186356	False
4	1.0	0.06283972412347794	0.07193278521299362	-0.14470243453979492	False
