enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.0024542221799492836	0.11388679593801498	0.1114325737580657
0	0	0.0024542221799492836	0.11388679593801498	0.1114325737580657
0	1	0.0	0.0	0.0
1	all_test	0.0024542221799492836	0.0027526814956218004	0.0002984593156725168
1	0	0.0024542221799492836	0.0027526814956218004	0.0002984593156725168
1	1	0.0	0.0	0.0
2	all_test	0.0024542221799492836	0.004128403961658478	0.0016741817817091942
2	0	0.0024542221799492836	0.004128403961658478	0.0016741817817091942
2	1	0.0	0.0	0.0
3	all_test	0.0024542221799492836	0.0024723417591303587	1.8119579181075096e-05
3	0	0.0024542221799492836	0.0024723417591303587	1.8119579181075096e-05
3	1	0.0	0.0	0.0
