enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.021197669208049774	0.044199489057064056	0.023001819849014282
0	0	0.018661165609955788	0.07618533074855804	0.05752416513860226
0	1	0.024579675868153572	0.0015517040155828	-0.023027971852570772
1	all_test	0.021197669208049774	0.019095152616500854	-0.0021025165915489197
1	0	0.018661165609955788	0.0013036859454587102	-0.017357479664497077
1	1	0.024579675868153572	0.04281710833311081	0.018237432464957237
2	all_test	0.021197669208049774	0.021197669208049774	0.0
2	0	0.018661165609955788	0.018661165609955788	0.0
2	1	0.024579675868153572	0.024579675868153572	0.0
3	all_test	0.021197669208049774	0.021197669208049774	0.0
3	0	0.018661165609955788	0.018661165609955788	0.0
3	1	0.024579675868153572	0.024579675868153572	0.0
