epoch	train_loss	validation_loss	train_reconstruction	train_safety	train_attribution	validation_reconstruction	validation_safety	validation_attribution
0	1.4806619882583618	1.4421265125274658	0.36746397614479065	0.7258633375167847	1.0397206544876099	0.33581089973449707	0.6574544906616211	1.0397177934646606
1	1.4461944103240967	1.4104430675506592	0.33874478936195374	0.6686675548553467	1.039717435836792	0.3093615472316742	0.605396032333374	1.0397140979766846
2	1.4140024185180664	1.3808056116104126	0.311896950006485	0.6155151724815369	1.0397133827209473	0.2846057116985321	0.5568603873252869	1.0397099256515503
3	1.3838907480239868	1.3530569076538086	0.2867703139781952	0.565956711769104	1.0397083759307861	0.26142314076423645	0.5114811658859253	1.0397049188613892
4	1.3556923866271973	1.3271235227584839	0.26323458552360535	0.5196222066879272	1.0397028923034668	0.23975811898708344	0.4690798819065094	1.0396994352340698
5	1.3293383121490479	1.3029518127441406	0.2412385791540146	0.47633594274520874	1.039696455001831	0.2195678949356079	0.4295468330383301	1.0396933555603027
6	1.3047802448272705	1.2804807424545288	0.22074472904205322	0.43599003553390503	1.039689302444458	0.2008015215396881	0.3927832245826721	1.039686679840088
7	1.2819640636444092	1.2596380710601807	0.2017085999250412	0.3984852433204651	1.0396816730499268	0.18339803814888	0.3586711585521698	1.039679765701294
8	1.2608171701431274	1.2403417825698853	0.1840694695711136	0.36370205879211426	1.0396735668182373	0.16728869080543518	0.3270772397518158	1.039672613143921
9	1.2412554025650024	1.2225096225738525	0.16775691509246826	0.33150410652160645	1.0396648645401	0.15240448713302612	0.2978678345680237	1.0396653413772583
10	1.2231944799423218	1.2060625553131104	0.152699813246727	0.30175358057022095	1.039656162261963	0.13867908716201782	0.27091437578201294	1.0396583080291748
11	1.2065521478652954	1.1909234523773193	0.13882943987846375	0.27431756258010864	1.0396473407745361	0.1260477602481842	0.24609136581420898	1.0396513938903809
12	1.1912486553192139	1.1770154237747192	0.1260785460472107	0.24906572699546814	1.039638876914978	0.11444570124149323	0.22327318787574768	1.0396453142166138
13	1.177203893661499	1.164260983467102	0.11437997221946716	0.22586806118488312	1.0396307706832886	0.10380782932043076	0.20233353972434998	1.039640188217163
14	1.1643381118774414	1.1525828838348389	0.10366655886173248	0.2045941799879074	1.039623498916626	0.09406917542219162	0.1831464320421219	1.039636254310608
15	1.152571678161621	1.1419049501419067	0.09387145936489105	0.1851143091917038	1.0396173000335693	0.08516555279493332	0.165586918592453	1.0396342277526855
16	1.1418266296386719	1.1321524381637573	0.08492880314588547	0.16730034351348877	1.0396127700805664	0.07703402638435364	0.1495327353477478	1.0396344661712646
17	1.1320263147354126	1.1232540607452393	0.07677429169416428	0.15102705359458923	1.0396103858947754	0.06961395591497421	0.1348656862974167	1.0396381616592407
