validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.5673112869262695	0.00285151950083673	0.003732734126970172	-0.3090333640575409	False
1	0.4789995551109314	0.004619093611836433	0.002433299319818616	0.473208487033844	True
3	0.35697251558303833	0.004897053353488445	0.003113207407295704	0.3642692565917969	True
4	0.4531700313091278	0.0014948773896321654	0.0011291821720078588	0.24463224411010742	True
