validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
0	0.0	0.002221866510808468	0.002221866510808468	0.0	False
1	0.0	0.002851777011528611	0.002851777011528611	0.0	False
2	1.0	0.005284937564283609	0.005580603145062923	-0.05594495311379433	False
3	0.11534163355827332	0.0025012854021042585	0.0025123865343630314	-0.004438171163201332	False
