model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.000212185724526927	-0.8083638231492127	0.04246389918367282		
spatial_mean	0.06986774988254064	-594.4515157610919	0.0		
best_single	0.00021132918718103956	-0.8010639392718575	0.1491715253759365	0.0	
global_elastic_net	0.00021218532197389572	-0.8083603923701617	0.04246422241721657		[0.5560148579570601, 0.46913350659131614, 0.0, 0.0]
