validation_fold	candidate_strength	base_mse	calibrated_mse	relative_gain	improved
1	0.0	0.0030511156655848026	0.0030511156655848026	0.0	False
2	0.0	0.0045442539267241955	0.0045442539267241955	0.0	False
3	0.038564108312129974	0.004674101714044809	0.00553084583953023	-0.18329599499702454	False
4	0.0	0.0020516980439424515	0.0020516980439424515	0.0	False
