enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.03661186993122101	0.06189027056097984	0.025278400629758835
0	0	0.0	0.0	0.0
0	1	0.03661186993122101	0.06189027056097984	0.025278400629758835
1	all_test	0.03661186993122101	0.2415255457162857	0.2049136757850647
1	0	0.0	0.0	0.0
1	1	0.03661186993122101	0.2415255457162857	0.2049136757850647
2	all_test	0.03661186993122101	0.036685116589069366	7.324665784835815e-05
2	0	0.0	0.0	0.0
2	1	0.03661186993122101	0.036685116589069366	7.324665784835815e-05
3	all_test	0.03661186993122101	0.036689143627882004	7.727369666099548e-05
3	0	0.0	0.0	0.0
3	1	0.03661186993122101	0.036689143627882004	7.727369666099548e-05
