enhancer	domain	baseline_loss	ablated_loss	delta_loss
0	all_test	0.020871225744485855	0.03010719269514084	0.009235966950654984
0	0	0.0	0.0	0.0
0	1	0.020871225744485855	0.03010719269514084	0.009235966950654984
1	all_test	0.020871225744485855	0.2800340950489044	0.25916286930441856
1	0	0.0	0.0	0.0
1	1	0.020871225744485855	0.2800340950489044	0.25916286930441856
2	all_test	0.020871225744485855	0.020880265161395073	9.039416909217834e-06
2	0	0.0	0.0	0.0
2	1	0.020871225744485855	0.020880265161395073	9.039416909217834e-06
3	all_test	0.020871225744485855	0.05478290840983391	0.03391168266534805
3	0	0.0	0.0	0.0
3	1	0.020871225744485855	0.05478290840983391	0.03391168266534805
