model	mse	r2	pearson	selected_enhancer	coefficients
spatial_attribution	0.04140822091403556	0.33322339900379583	0.9399565523367013		
spatial_mean	0.06908172678002154	-0.11238971287747868	-4.4232744215574746e-16		
best_single	0.04205522081550403	0.3228050717822125	0.7218942554451993	1.0	
global_elastic_net	0.04140819616609395	0.33322379750795805	0.9399565535141005		[0.8560202852291523, 0.9040331386643669, 0.0, 0.2214745463147138]
